,Age,Density Corner Left Eye,Density Corner Right Eye,Density Forehead,Density Cheek Left,Density Cheek Right,Depth Corner Left Eye,Depth Corner Right Eye,Depth Forehead,Depth Cheek Left,Depth Cheek Right,Variance Corner Left Eye,Variance Corner Right Eye,Variance Forehead,Variance Cheek Left,Variance Cheek Right,Spot Density Corner Left Eye,Spot Density Corner Right Eye,Spot Density Forehead,Spot Density Cheek Left,Spot Density Cheek Right,Max Spot Size Corner Left Eye,Max Spot Size Corner Right Eye,Max Spot Size Forehead,Max Spot Size Cheek Left,Max Spot Size Cheek Right,Count of Spots Corner Left Eye,Count of Spots Corner Right Eye,Count of Spots Forehead,Count of Spots Cheek Left,Count of Spots Cheek Right,Path
145,21,0.0784,0.15057471264367817,0.21509308510638298,0.13789890519450268,0.13933982683982685,0.21826726501206717,0.19904644741262884,0.369939414805752,0.21908522538993339,0.22360146810352752,0.07599749565034758,0.09897183483102824,0.14056910490918798,0.09455726904960655,0.09857435295752089,0.0,0.03103448275862069,0.002216312056737589,0.006755182855811786,0.006222943722943723,0.0,0.000196,0.000196,0.000324,0.000196,0,1,1,1,1,../datasets/spots/10831_1992-10-12_2013.jpg
146,28,0.33916083916083917,0.2242562929061785,0.08437660778597153,0.16242317822651448,0.14831932773109244,0.21665808939921083,0.2054542206988426,0.2121956561239418,0.23939457086495167,0.23240090188345525,0.1336443105278922,0.11687682741833656,0.07758584380992906,0.09591613092345455,0.0952716238056261,0.0,0.0,0.004287429257417253,0.0,0.0,0.0,0.0,0.000196,0.0,0.0,0,0,1,0,0,../datasets/spots/10845_1984-10-3_2012.jpg
147,36,0.5952380952380952,0.4827586206896552,0.08267716535433071,0.15377446411929171,0.07793273174733388,0.34706863478782096,0.4776821503398983,0.26147295785283736,0.30569071267659353,0.25038578643536075,0.24144503642139234,0.2728930370175093,0.08473266981360533,0.10134898824376519,0.07573194084363105,0.0,0.0,0.004724409448818898,0.0,0.0,0.0,0.0,0.000256,0.0,0.0,0,0,1,0,0,../datasets/spots/10854_1975-6-4_2011.jpg
148,36,0.26535087719298245,0.5911330049261084,0.08973214285714286,0.0771875,0.1935687263556116,0.22802397942065664,0.40045227475037987,0.25426119418125076,0.20975377918431945,0.23071008958388353,0.11978184872186613,0.2723458549476433,0.07326142664773413,0.07826097072156375,0.1044058240846481,0.0,0.0,0.0,0.0,0.02459016393442623,0.0,0.0,0.0,0.0,0.000576,0,0,0,0,1,../datasets/spots/10855_1975-6-4_2011.jpg
149,31,0.015789473684210527,0.28974358974358977,0.2287221289858547,0.3485630066322771,0.2784730913642053,0.16344010635181858,0.21913700719375054,0.20863655079092536,0.27255344320520153,0.24961220021847524,0.07029635787726062,0.1349099556001406,0.11493298391724686,0.153807777439936,0.1340377753129869,0.0,0.0,0.012227283625029969,0.007369196757553427,0.0,0.0,0.0,0.00030021566513086954,0.00030021566513086954,0.0,0,0,2,1,0,../datasets/spots/10865_1975-7-6_2006.jpg
150,34,0.5524296675191815,0.4495798319327731,0.3822289156626506,0.521594684385382,0.557037037037037,0.27385044939625275,0.3362522137220614,0.22803391353792707,0.25728657879002925,0.28083601856362567,0.19784617057158013,0.19537071263641864,0.1469126836819729,0.17822508028776704,0.198626269284761,0.0,0.0,0.00783132530120482,0.0,0.0,0.0,0.0,0.0004755388631709708,0.0,0.0,0,0,1,0,0,../datasets/spots/10866_1975-7-6_2009.jpg
151,40,0.010416666666666666,0.082687338501292,0.18345771144278608,0.3269348894348894,0.2635233918128655,0.21285752197163565,0.3047342554545149,0.21565628430162928,0.2791888299043809,0.23992388663815076,0.04972450695223991,0.07957781264561224,0.10556799100608083,0.14559238931006963,0.12640088020309206,0.0,0.0,0.004353233830845771,0.0,0.0,0.0,0.0,0.000256,0.0,0.0,0,0,1,0,0,../datasets/spots/10867_1975-7-6_2015.jpg
152,36,0.166,0.06717687074829932,0.2482188657737247,0.2771794871794872,0.37489214840379637,0.2339857887882866,0.2252107926321282,0.21515055583908962,0.2950510741061991,0.246238312366622,0.09971197541095629,0.050013083976005505,0.11837515345563372,0.14231749549971875,0.14768605933214188,0.0,0.0,0.013821601595896267,0.00641025641025641,0.0,0.0,0.0,0.000256,0.000196,0.0,0,0,3,1,0,../datasets/spots/10868_1975-7-6_2011.jpg
153,43,0.05042016806722689,0.17269736842105263,0.3257042253521127,0.3629032258064516,0.3500309214594929,0.17908081319527003,0.19443035663481945,0.2708285660869915,0.2868482785692523,0.2738175441599612,0.07409207169095072,0.09661087101828904,0.14593429312308345,0.1571241940587002,0.1523700646040897,0.0,0.0,0.0025890637945318973,0.0,0.004947433518862091,0.0,0.0,0.000196,0.0,0.000256,0,0,1,0,1,../datasets/spots/1086_1968-09-07_2011.jpg
154,39,0.49857954545454547,0.2532467532467532,0.4734122127022984,0.218104062722737,0.30665253114232705,0.3891661780056983,0.2041401754435376,0.2592491864453756,0.2357094319837627,0.23322564438320825,0.2397204852074262,0.11518677638909999,0.17219484591912435,0.11787504753393122,0.13417887028632514,0.0,0.0,0.002583979328165375,0.0,0.0,0.0,0.0,0.00019757745842808986,0.0,0.0,0,0,1,0,0,../datasets/spots/10870_1975-7-6_2014.jpg
155,39,0.3111111111111111,0.19254658385093168,0.06372229465449804,0.06967418546365915,0.17002341920374708,0.34967502390129634,0.2528187966012667,0.22364528257219707,0.20096203151832906,0.27405302079823557,0.16211762126648951,0.11233454114793809,0.07661327564734868,0.07611675093233064,0.1141145270627932,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.000664543818358023,0.0,0.0,0.0,0,1,0,0,0,../datasets/spots/10871_1975-7-6_2014.jpg
156,31,0.7208333333333333,0.42177589852008457,0.525,0.35566037735849054,0.05384615384615385,0.28467843017811995,0.3378009285986843,0.4042477698888114,0.3422495314488483,0.20612772634515178,0.23462545211026553,0.18873943331022205,0.25312486075580526,0.17256766086634653,0.06418872248091637,0.0,0.0,0.0034285714285714284,0.0,0.0,0.0,0.0,0.000256,0.0,0.0,0,0,1,0,0,../datasets/spots/10876_1981-12-16_2012.jpg
157,25,0.5500794912559619,0.667420814479638,0.15529411764705883,0.19255583126550868,0.337888198757764,0.44211890354611255,0.40760168542111436,0.330689152190617,0.22743107945198862,0.2599388728717198,0.280449655421457,0.30369886415691427,0.10860650205555222,0.10465770319892265,0.14530406539217552,0.0,0.0,0.003176470588235294,0.0,0.0,0.0,0.0,0.000196,0.0,0.0,0,0,1,0,0,../datasets/spots/10878_1987-7-29_2012.jpg
158,24,0.603448275862069,0.5814144736842105,0.28805719091673676,0.301994301994302,0.5045955882352942,0.8107009193374523,0.5180858449744988,0.22319249324505203,0.39594007240865986,0.4803524960562346,0.523219225640988,0.33837041309511995,0.12547357250896568,0.17537970069337971,0.28626381531728445,0.0,0.0,0.006167647883375385,0.0,0.0,0.0,0.0,0.000144,0.0,0.0,0,0,2,0,0,../datasets/spots/1087_1944-03-19_1968.jpg
159,26,0.24561403508771928,0.19413919413919414,0.08389830508474576,0.1919732441471572,0.09636363636363636,0.21256663584602528,0.2352936509911782,0.2798479937427299,0.24094166489892563,0.20949934817352905,0.11004481281685824,0.11215185570852329,0.07925968665835034,0.10836462208094245,0.08980970503461427,0.0,0.024725274725274724,0.0,0.0046822742474916385,0.0,0.0,0.000256,0.0,0.000196,0.0,0,1,0,1,0,../datasets/spots/10880_1987-7-29_2013.jpg
160,41,0.43596059113300495,0.41833333333333333,0.15014367816091953,0.25301724137931036,0.22697368421052633,0.25417274027421216,0.31082429717488735,0.265645043136198,0.2873057341052987,0.26710924389684965,0.16554527126676694,0.1829325963640646,0.0998980040726103,0.13335277531921072,0.12072633155145424,0.0,0.0,0.0,0.008620689655172414,0.0,0.0,0.0,0.0,0.00019560878243512974,0.0,0,0,0,1,0,../datasets/spots/10882_1969-3-23_2010.jpg
161,41,0.517948717948718,0.5739348370927319,0.06550522648083623,0.4234913793103448,0.2653061224489796,0.3504259727072072,0.3725347720155027,0.21975362755362404,0.31064808410454814,0.2722860959033639,0.23112538911257027,0.25153081980194747,0.0760441050955132,0.18115798188469315,0.1308936998136826,0.0,0.0,0.0,0.007543103448275862,0.013205282112845138,0.0,0.0,0.0,0.00023156899810964084,0.00030245746691871453,0,0,0,1,1,../datasets/spots/10886_1974-0-0_2015.jpg
162,26,0.06257982120051085,0.03804347826086957,0.16452991452991453,0.07666345226615236,0.23619271445358403,0.18277555831545644,0.21023985825654784,0.2180372955662381,0.2160762245866428,0.23208829229754893,0.0808953515592863,0.07209487748594028,0.09815093357377319,0.08030952205965763,0.11776962873392441,0.0,0.0,0.005698005698005698,0.0,0.00763807285546416,0.0,0.0,0.000324,0.0,0.000196,0,0,1,0,1,../datasets/spots/10890_1989-7-11_2015.jpg
163,27,0.6136363636363636,0.6,0.5126559060895084,0.5773133116883117,0.5502232142857143,0.25457355576761637,0.35688517793010727,0.24948503853687465,0.2757091667220987,0.25026561201054215,0.1958546617513184,0.25340860047695124,0.17478108334568948,0.19916711401996692,0.1816661176813755,0.0,0.0,0.0,0.01461038961038961,0.0,0.0,0.0,0.0,0.00032270787765785794,0.0,0,0,0,2,0,../datasets/spots/10895_1980-3-28_2007.jpg
164,40,0.4792368125701459,0.26173020527859236,0.22195985832349469,0.4554166666666667,0.0400390625,0.2590753929584249,0.36877190155922457,0.5832553668382091,0.23974677585643114,0.23830329952572885,0.17418892989551427,0.13986077646509207,0.16642667166574054,0.16061632138408108,0.049489558749967064,0.0,0.0,0.0030991735537190084,0.0,0.0,0.0,0.0,0.000196,0.0,0.0,0,0,1,0,0,../datasets/spots/10898_1974-12-29_2014.jpg
165,24,0.7777777777777778,0.5143097643097643,0.7841130604288499,0.3881818181818182,0.2675438596491228,0.4010811144758751,0.28941271809046454,0.42859126975210704,0.25898934913156446,0.21086246031723865,0.3335391439408397,0.19405457516451097,0.35727069779468684,0.1562099577395173,0.12168189257366975,0.0,0.0,0.0,0.008181818181818182,0.0,0.0,0.0,0.0,0.00027000815534836565,0.0,0,0,0,1,0,../datasets/spots/108_1987-01-27_2011.jpg
166,29,0.25285714285714284,0.2230769230769231,0.37504105090311984,0.31539074960127594,0.41446740858505565,0.2078755728437628,0.2737403391826513,0.2546891348588931,0.2461531341333017,0.31213811925908724,0.11574565168556739,0.12335350500334183,0.1513808929466161,0.13627269278091517,0.1806886491960599,0.0,0.0,0.0,0.009569377990430622,0.004292527821939587,0.0,0.0,0.0,0.00020160543758665947,0.00020160543758665947,0,0,0,1,1,../datasets/spots/10901_1986-3-16_2015.jpg
167,34,0.7252747252747253,0.4583333333333333,0.1882591093117409,0.3661111111111111,0.3487773487773488,0.3581758732926806,0.4349566907936348,0.3027739400026353,0.2595156628359367,0.25587972552097243,0.28750242242337365,0.2555741785180859,0.11869594449073902,0.15320234786253428,0.14946780367504361,0.0,0.0,0.0,0.0,0.04633204633204633,0.0,0.0,0.0,0.0,0.0012470112952428065,0,0,0,0,1,../datasets/spots/10914_1971-2-14_2005.jpg
168,31,0.21565934065934067,0.14446002805049088,0.05860655737704918,0.14302884615384615,0.12589531680440771,0.24812734413071286,0.25586509356233916,0.21971438177276667,0.2167531933268586,0.2154790929087221,0.10497482563750779,0.08803896516537332,0.06342370698487611,0.08753599503576555,0.08355922268752057,0.0,0.0,0.0,0.007211538461538462,0.0,0.0,0.0,0.0,0.000196,0.0,0,0,0,1,0,../datasets/spots/10919_1983-2-23_2014.jpg
169,29,0.39826839826839827,0.17992424242424243,0.14098837209302326,0.2824519230769231,0.2169230769230769,0.4510389445648933,0.41480259280174897,0.21742217042097367,0.31433591540782185,0.20875552413940604,0.22711897738803286,0.13644464880824012,0.09550879720836618,0.1513704378604245,0.10844329887735225,0.0,0.0,0.010755813953488373,0.0,0.0,0.0,0.0,0.0005269571517965945,0.0,0.0,0,0,1,0,0,../datasets/spots/10932_1983-2-23_2012.jpg
170,20,0.3194444444444444,0.2878787878787879,0.059469941822882996,0.13297872340425532,0.13636363636363635,0.1992391343318811,0.24480149342910623,0.19739011037604878,0.2389508494855886,0.24520868517156216,0.127590720545359,0.13341592987172257,0.0724887883469657,0.09237518159037518,0.09430081528035905,0.0,0.0,0.0,0.008976063829787235,0.0,0.0,0.0,0.0,0.000256,0.0,0,0,0,1,0,../datasets/spots/10939_1994-8-27_2014.jpg
171,20,0.7111111111111111,0.49673202614379086,0.22915873620098973,0.18754578754578755,0.2233468286099865,0.35836672019250887,0.47964660529636083,0.4364344278866314,0.2587336480035125,0.29449115771860623,0.2851501624490543,0.27966615486982355,0.15022854514930364,0.11405155704122583,0.1293229157080406,0.0,0.13725490196078433,0.0,0.0,0.0,0.0,0.0009339328951919751,0.0,0.0,0.0,0,1,0,0,0,../datasets/spots/10952_1988-11-6_2008.jpg
172,24,0.2828282828282828,0.4735576923076923,0.06051541647491947,0.1335978835978836,0.049155908639523335,0.2597198850641856,0.27945616121435035,0.3448439673624496,0.23667577423684613,0.20004213266977322,0.1281679833580681,0.18140246059359835,0.06188659817572066,0.08606049246759456,0.06491986497690717,0.0,0.078125,0.0,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0,1,0,0,0,../datasets/spots/10959_1988-10-14_2012.jpg
173,26,0.7033248081841432,0.6825,0.10744810744810745,0.3044982698961938,0.4615846338535414,0.6844123109971556,0.8357451372988655,0.2571635431757879,0.3328620286741864,0.3001906214684699,0.5106771049181401,0.5980974459783043,0.07813126013085565,0.15786366492974135,0.1866335596173571,0.0,0.0,0.0,0.011534025374855825,0.0,0.0,0.0,0.0,0.0003172568291151124,0.0,0,0,0,1,0,../datasets/spots/1095_1988-12-07_2014.jpg
174,41,0.03418803418803419,0.2980769230769231,0.45773081201334814,0.4236111111111111,0.21484962406015037,0.19613867141443422,0.3114834541832126,0.29333606121479205,0.42667171942285576,0.30492955517307385,0.05140310308116431,0.14779747898652545,0.18247023485728514,0.22215372151109863,0.12033640625937744,0.0,0.05128205128205128,0.0,0.0,0.0,0.0,0.000324,0.0,0.0,0.0,0,1,0,0,0,../datasets/spots/10964_1972-12-17_2013.jpg
175,38,0.3111111111111111,0.4253472222222222,0.6985055230669266,0.5318115590092278,0.49882903981264637,0.22128591640729056,0.28297001470293326,0.5176456374370432,0.49003668631160474,0.45156358782636685,0.1269649063739608,0.16376438115202432,0.3891896643464386,0.30455017137733653,0.2720031306151314,0.013333333333333334,0.0,0.0,0.0,0.0,0.000576,0.0,0.0,0.0,0.0,1,0,0,0,0,../datasets/spots/10965_1971-8-12_2009.jpg
176,38,0.4222222222222222,0.6203703703703703,0.5178275290215588,0.47904761904761906,0.5135135135135135,0.225343702327857,0.3657617698041483,0.3282387495423923,0.2977493707901824,0.27501311091343567,0.1427654316366086,0.2593949936681058,0.21258373704624853,0.18850566135664729,0.18713304845926945,0.0,0.0,0.0,0.030476190476190476,0.0,0.0,0.0,0.0,0.0007206882572857079,0.0,0,0,0,1,0,../datasets/spots/10966_1971-8-12_2009.jpg
177,38,0.625,0.6013986013986014,0.12448979591836734,0.3050925925925926,0.2876984126984127,0.3579043776402902,0.34854006654465486,0.22054300284464448,0.27803585709344686,0.26721136386741523,0.26335137015906185,0.24517579517453789,0.09009049414478322,0.14290415258443057,0.13387743773122524,0.0,0.0,0.004591836734693878,0.0,0.0,0.0,0.0,0.0003018013769687824,0.0,0.0,0,0,1,0,0,../datasets/spots/10968_1971-8-12_2009.jpg
178,18,0.6138107416879796,0.4681818181818182,0.004927211646136618,0.11436272622256449,0.17431561996779388,0.3202043626573551,0.3192288332564233,0.1890814795779707,0.26976849473779246,0.2534637832622415,0.23486786445043056,0.1961846190403256,0.03996113955538188,0.09729659527494483,0.10435258244521901,0.0,0.0,0.0,0.0,0.010466988727858293,0.0,0.0,0.0,0.0,0.0003960298012425435,0,0,0,0,1,../datasets/spots/10975_1989-3-18_2007.jpg
179,37,0.4408310749774164,0.08333333333333333,0.23676431066917494,0.11465892597968069,0.18181818181818182,0.40846544733982565,0.18680369398780838,0.282810561003156,0.2426632643956227,0.23632353204736256,0.22417930309067902,0.08454088034246642,0.1270846480335978,0.09474853408032421,0.10561710598837191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,../datasets/spots/10977_1974-6-19_2011.jpg
180,37,0.7208333333333333,0.42177589852008457,0.525,0.35566037735849054,0.05384615384615385,0.28467843017811995,0.3378009285986843,0.4042477698888114,0.3422495314488483,0.20612772634515178,0.23462545211026553,0.18873943331022205,0.25312486075580526,0.17256766086634653,0.06418872248091637,0.0,0.0,0.0034285714285714284,0.0,0.0,0.0,0.0,0.000256,0.0,0.0,0,0,1,0,0,../datasets/spots/10981_1975-5-13_2012.jpg
181,23,0.4158249158249158,0.5666666666666667,0.10918918918918918,0.1053763440860215,0.30458089668615984,0.4408972700595605,0.27074107879291154,0.3621038587098104,0.20275011914539884,0.2787923687902112,0.22850401059861705,0.19842019041984535,0.08719164547431514,0.0881387917792829,0.14342507945769595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,../datasets/spots/10982_1981-1-17_2004.jpg
182,29,0.5030769230769231,0.688,0.052543085329970575,0.13577133249264398,0.058247903075489285,0.3242559431618708,0.3075165707337756,0.22114028829243682,0.20897831811780834,0.23923674384113824,0.20684341427304637,0.24144219345805362,0.07277437656277856,0.0940535037565806,0.06401584417910117,0.0,0.021333333333333333,0.0,0.0,0.0,0.0,0.00025497906382843094,0.0,0.0,0.0,0,1,0,0,0,../datasets/spots/10991_1984-3-10_2013.jpg
183,25,0.2627450980392157,0.5110294117647058,0.05161943319838057,0.019005847953216373,0.2725,0.36872090224639664,0.27021331269003684,0.20493813701123426,0.20666038781367907,0.22122351940760235,0.1615938440032107,0.18595494799706463,0.06833885330428836,0.06474948894965803,0.12544666578070812,0.0,0.0,0.00641025641025641,0.0,0.0,0.0,0.0,0.0005372571378448313,0.0,0.0,0,0,1,0,0,../datasets/spots/10992_1984-3-10_2009.jpg
184,26,0.5074074074074074,0.4853801169590643,0.1129746835443038,0.20946915351506457,0.19909502262443438,0.2460072171208069,0.31142567121630005,0.3935712326556438,0.19594372748225486,0.19176249476447074,0.1740723659552222,0.19710889364861253,0.10667759922818026,0.1133107341439007,0.11369955873779163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,../datasets/spots/10996_1984-3-10_2010.jpg
185,38,0.20105820105820105,0.14935064935064934,0.07288384793110692,0.0912280701754386,0.10683760683760683,0.2941053673786434,0.2278071936073306,0.20250495994160536,0.19801024652858304,0.20128092894809527,0.1247919917437542,0.09844782505776202,0.07805143959390066,0.0806972920011666,0.08289633484056179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,../datasets/spots/11012_1973-8-22_2011.jpg
186,38,0.527536231884058,0.5952380952380952,0.37376482213438733,0.434715821812596,0.5418611889200124,0.2804646681661443,0.2361831930881685,0.24039815873596393,0.2500204805143743,0.3294205288640051,0.19429560804068005,0.17875495862719953,0.14345762766362505,0.16123658409930572,0.22162272393051466,0.0,0.0,0.0,0.0,0.008403361344537815,0.0,0.0,0.0,0.0,0.0003054862842892768,0,0,0,0,1,../datasets/spots/11013_1973-8-22_2011.jpg
187,26,0.6730462519936204,0.2673611111111111,0.2017716535433071,0.19638186573670444,0.30578512396694213,0.2658490551850518,0.27301504043783775,0.22362498996399258,0.2551852435020206,0.27081870425116844,0.2092804719635449,0.10934763187355084,0.10831701196392449,0.10853532575423694,0.143212712190702,0.0,0.0,0.0,0.0,0.006611570247933884,0.0,0.0,0.0,0.0,0.000196,0,0,0,0,1,../datasets/spots/11022_1984-9-3_2010.jpg
188,55,0.4019138755980861,0.338,0.17932456001268432,0.3504358655043587,0.38410852713178295,0.5711373394463575,0.5203317266512382,0.2142046632863727,0.48456720461301217,0.5352111595032898,0.2766044608859888,0.21892596938068917,0.1012780834880731,0.22119377227977813,0.2554987301582395,0.0,0.0,0.0,0.005479452054794521,0.0,0.0,0.0,0.0,0.000196,0.0,0,0,0,1,0,../datasets/spots/11027_1956-6-7_2011.jpg
189,44,0.3888888888888889,0.3396825396825397,0.22566526610644258,0.2916666666666667,0.2886002886002886,0.24908406529573685,0.262990433300124,0.2228089554477268,0.23128108852953888,0.23223235393807057,0.15265490949514912,0.15026097996041268,0.11486975841198299,0.13002061444188426,0.12969166286679742,0.0,0.0,0.0056022408963585435,0.0,0.01443001443001443,0.0,0.0,0.000256,0.0,0.000196,0,0,1,0,1,../datasets/spots/11030_1968-7-2_2012.jpg
190,40,0.3888888888888889,0.28205128205128205,0.25300931183284125,0.07905138339920949,0.013793103448275862,0.2167354232317284,0.41221959217121396,0.23559788055920997,0.2416888361713986,0.19399505765145528,0.13899065169033983,0.16030505242637885,0.12219987926351912,0.07518631955323733,0.06208184552071478,0.0,0.0,0.0,0.005681818181818182,0.0,0.0,0.0,0.0,0.000256,0.0,0,0,0,1,0,../datasets/spots/11032_1973-5-25_2013.jpg
191,43,0.5669565217391305,0.5216666666666666,0.29712783171521034,0.21182586094866795,0.26973684210526316,0.3487772043104687,0.26369344005985146,0.21353574546536727,0.2087570913665152,0.21557844146169872,0.2382783385558662,0.1809396593763734,0.12863858743558168,0.11260302512786374,0.12339856291640944,0.0,0.0,0.00465210355987055,0.0,0.0,0.0,0.0,0.00030625,0.0,0.0,0,0,1,0,0,../datasets/spots/11044_1969-9-14_2012.jpg
192,33,0.5111111111111111,0.44871794871794873,0.477124183006536,0.4050179211469534,0.44941282746160793,0.2452194299459946,0.24453315883009652,0.32398944644407945,0.2566685552799577,0.2736107061129745,0.17046444116717177,0.161683392550879,0.20180177522607481,0.15926314311147943,0.17676276422507756,0.0,0.0,0.011111111111111112,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0,0,2,0,0,../datasets/spots/11047_1980-4-15_2013.jpg
193,33,0.3887468030690537,0.3541963015647226,0.4378635642517187,0.32175925925925924,0.39809863339275103,0.21888689262606725,0.23469543517835675,0.26015310678634396,0.2397408765784904,0.2525533813424894,0.1411859991571724,0.14254782679721736,0.16472295309172108,0.13868549732115945,0.15805777116349856,0.0,0.0,0.0026441036488630354,0.0,0.0,0.0,0.0,0.000196,0.0,0.0,0,0,1,0,0,../datasets/spots/11048_1980-4-15_2013.jpg
194,27,0.4696969696969697,0.2886334610472541,0.15027588445309964,0.1761006289308176,0.3108974358974359,0.31496696298603916,0.3506943802482716,0.20182820977785984,0.23210309891564176,0.20580958504521,0.19901490656139348,0.16242774881239674,0.1010984948387005,0.10993119900726805,0.12450288912332472,0.0,0.0,0.006166828951639078,0.0,0.0,0.0,0.0,0.0004034515693442677,0.0,0.0,0,0,1,0,0,../datasets/spots/11053_1979-12-7_2006.jpg
195,36,0.017592592592592594,0.38671875,0.33135330578512395,0.2675213675213675,0.32783882783882784,0.1792862718249031,0.22502738235693368,0.23759936854653776,0.21094430539497905,0.2743735221490496,0.046172585050410685,0.14038623970479516,0.13784733265772786,0.12176448096665543,0.14868761229615207,0.0,0.0,0.0027117768595041323,0.0,0.0,0.0,0.0,0.000196,0.0,0.0,0,0,1,0,0,../datasets/spots/11055_1978-9-12_2014.jpg
196,31,0.29324324324324325,0.6,0.3942517584283289,0.08384074941451991,0.2153846153846154,0.39830483480074635,0.29522777164957,0.4751844365419055,0.22122803344845546,0.3179071578511266,0.16690397245112984,0.2189363951127999,0.23276018277461075,0.07258289686177627,0.12386220293581768,0.0,0.0,0.0026679602231384912,0.0,0.0,0.0,0.0,0.00019521834574364244,0.0,0.0,0,0,1,0,0,../datasets/spots/11064_1980-6-18_2011.jpg
197,14,0.11363636363636363,0.251984126984127,0.01838235294117647,0.028727770177838577,0.11340725806451613,0.2180528764423123,0.29490452457269783,0.25392398516636894,0.20538564208869972,0.21436253353609916,0.08238005016000606,0.12446380691481136,0.03663060355252874,0.05844881157989747,0.07543139947258352,0.0,0.0,0.0,0.0,0.014616935483870967,0.0,0.0,0.0,0.0,0.00025548902195608785,0,0,0,0,1,../datasets/spots/11069_1997-11-1_2011.jpg
198,25,0.40384615384615385,0.39710144927536234,0.03356926188068756,0.17833333333333334,0.1161764705882353,0.3218086423451436,0.28817260515836346,0.26672181861030814,0.2809976072573629,0.2072575654375734,0.18170004399495462,0.16862822794411608,0.05850622796227644,0.11230351882731206,0.0934300508299003,0.0,0.0,0.0,0.0,0.012254901960784314,0.0,0.0,0.0,0.0,0.000196,0,0,0,0,1,../datasets/spots/11082_1987-10-18_2012.jpg
199,24,0.5,0.49636363636363634,0.26105442176870747,0.3552188552188552,0.31655844155844154,0.2678446012949866,0.28039086397158,0.21733992081715162,0.24636462768425932,0.23885158509066295,0.18153602386036216,0.18715110700350962,0.12152181675066993,0.1453762586963156,0.13703098865670804,0.0,0.0,0.005739795918367347,0.0,0.0,0.0,0.0,0.00027000815534836565,0.0,0.0,0,0,1,0,0,../datasets/spots/1108_1939-07-20_1963.jpg
200,27,0.6310077519379845,0.5859375,0.31196463111356726,0.10101010101010101,0.47058823529411764,0.479912968048568,0.4603927655060153,0.39325083558581625,0.21058803540981388,0.638052181493147,0.3358633788071475,0.30413440904367733,0.1756342996642134,0.08996321543008506,0.3437199128779843,0.0,0.0,0.0031316201528967485,0.0,0.0,0.0,0.0,0.000256,0.0,0.0,0,0,1,0,0,../datasets/spots/11090_1981-8-25_2008.jpg
201,29,0.23809523809523808,0.2727272727272727,0.23483709273182957,0.32651072124756336,0.36062378167641324,0.2649770772418811,0.30833010861227816,0.23570290552050333,0.22745260443342255,0.2235653201868612,0.12334181721982566,0.1385516912249742,0.11543060156399372,0.13656014985790768,0.13990741889872388,0.0,0.0,0.008270676691729323,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0,0,1,0,0,../datasets/spots/11092_1981-8-25_2010.jpg
202,32,0.26632653061224487,0.3,0.4279874213836478,0.010526315789473684,0.16189024390243903,0.4888176597367545,0.2192091386653998,0.2828819096475187,0.16709184891359255,0.21933477852364608,0.1826864009888782,0.12838894371952891,0.17014193476527723,0.05656543777192769,0.09474471670237311,0.0,0.0,0.0,0.0,0.006707317073170732,0.0,0.0,0.0,0.0,0.00022467891548863078,0,0,0,0,1,../datasets/spots/11097_1975-11-20_2007.jpg
203,35,0.5427631578947368,0.5411255411255411,0.47095588235294117,0.19754253308128544,0.1388888888888889,0.3460596940950471,0.31337684282154554,0.42847003818108803,0.2717326773419385,0.2040355076340089,0.2208151730914393,0.20882292361986182,0.24709927332411097,0.1107248966572694,0.08505717042581652,0.0,0.0,0.019852941176470587,0.0,0.0,0.0,0.0,0.0009962783651154365,0.0,0.0,0,0,1,0,0,../datasets/spots/11099_1979-11-14_2014.jpg
204,31,0.6339285714285714,0.5641025641025641,0.40358527131782945,0.2765957446808511,0.18359739049394222,0.4809048562847524,0.6615705963850286,0.5662027685913352,0.2365089175937425,0.2513892123359141,0.3397566878762621,0.4094585925363629,0.2801503253135176,0.1276414924363545,0.10708352270697417,0.0,0.0,0.0,0.0,0.022367194780987885,0.0,0.0,0.0,0.0,0.000355998576005696,0,0,0,0,1,../datasets/spots/1110_1982-03-30_2013.jpg
205,60,0.7739018087855297,0.7444444444444445,0.41533466533466534,0.469601677148847,0.4031777557100298,0.4894744840442506,0.27210503714216405,0.40149139994646876,0.4557271044588651,0.26010774976221634,0.3999652405763982,0.22851073908633593,0.22213031640988265,0.26031655948529925,0.15947139553597628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,../datasets/spots/11113_1949-12-1_2009.jpg
