,Age,Density Corner Left Eye,Density Corner Right Eye,Density Forehead,Density Cheek Left,Density Cheek Right,Depth Corner Left Eye,Depth Corner Right Eye,Depth Forehead,Depth Cheek Left,Depth Cheek Right,Variance Corner Left Eye,Variance Corner Right Eye,Variance Forehead,Variance Cheek Left,Variance Cheek Right,Path
3514,25,0.0707070707,0.5,0.537978142,0.258141113,0.217670011,0.187233807,0.235170384,0.544116017,0.207708995,0.237880792,0.0803288763,0.168527707,0.31855485,0.121186134,0.118197792,./datasets/wrinkles3/1830_1956-11-20_1981.jpg
3515,37,0.557471264,0.441798942,0.201857143,0.152555301,0.26744186,0.288911838,0.231703599,0.241290577,0.202270628,0.286210161,0.204644403,0.155193774,0.112523862,0.0922809478,0.136262386,./datasets/wrinkles3/1831_1974-11-11_2011.jpg
3516,37,0.433110368,0.525,0.15345679,0.147080562,0.243423561,0.243072275,0.220448158,0.222238275,0.254148326,0.272873706,0.16049964,0.164399816,0.0989553199,0.101614934,0.125848866,./datasets/wrinkles3/1834_1974-11-11_2011.jpg
3517,39,0.362337662,0.182857143,0.0220389067,0.249788792,0.134843206,0.290420974,0.184331358,0.196146589,0.299166569,0.231493672,0.15288713,0.0990675781,0.0523768538,0.133322996,0.087313818,./datasets/wrinkles3/1835_1974-11-11_2013.jpg
3518,35,0.122282609,0.0328947368,0.0095913809,0.128240741,0.0795491143,0.200078922,0.180565098,0.191858963,0.24132913,0.20737224,0.091650592,0.0754317664,0.0519615378,0.0885075229,0.073454296,./datasets/wrinkles3/1836_1974-11-11_2009.jpg
3519,28,0.12541806,0.0972222222,0.556555431,0.248644986,0.21890411,0.197931175,0.179165358,0.299013772,0.242439577,0.2767461,0.102717939,0.0836911405,0.207896523,0.124856456,0.121505284,./datasets/wrinkles3/1837_1974-11-11_2002.jpg
3520,34,0.341145833,0.119590873,0.00745341615,0.145573381,0.0026652452,0.2207617,0.220666158,0.188496556,0.28959601,0.173157873,0.123553936,0.0776617035,0.043694134,0.0895691494,0.0417276822,./datasets/wrinkles3/1838_1974-11-11_2008.jpg
3521,37,0.0128824477,0.101626016,0.0696902655,0.0294117647,0.135978836,0.175322636,0.248992063,0.252683524,0.190319344,0.242644842,0.0550622839,0.0860307197,0.0775944518,0.0632375885,0.0882297225,./datasets/wrinkles3/1839_1974-11-11_2011.jpg
3522,52,0.382194996,0.783333333,0.417616004,0.402969247,0.361420744,0.496472264,0.513604662,0.420446748,0.371442776,0.362213369,0.436461079,0.425261078,0.210973783,0.200425696,0.180976746,./datasets/wrinkles3/183_1927-03-08_1979.jpg
3523,34,0.357954545,0.07,0.0139884595,0.145081046,0.0731432858,0.244585349,0.216516065,0.186592337,0.261596518,0.275340947,0.139857898,0.0827183064,0.0500669523,0.0860128895,0.0698185672,./datasets/wrinkles3/1840_1974-11-11_2008.jpg
3524,39,0.63030303,0.327173913,0.0260869565,0.296684991,0.13751926,0.348724539,0.272213844,0.199055523,0.340719018,0.263709691,0.251174942,0.140659484,0.0581428022,0.153267896,0.0905198522,./datasets/wrinkles3/1841_1974-11-11_2013.jpg
3525,36,0.171428571,0.0205949657,0.0115927419,0.0625,0.0170454545,0.196815599,0.165257764,0.20960934,0.186652503,0.191674373,0.102694884,0.0683998417,0.0563078329,0.0752248506,0.0587429181,./datasets/wrinkles3/1843_1974-11-11_2010.jpg
3526,35,0.364919355,0.125,0.277530526,0.217019695,0.184415584,0.24567271,0.288306571,0.290701473,0.292770473,0.232925165,0.143005979,0.0765813266,0.126054046,0.121156208,0.106768946,./datasets/wrinkles3/1844_1972-8-30_2007.jpg
3527,40,0.685598377,0.593877551,0.452290076,0.168220668,0.188672439,0.420710576,0.337569734,0.316392926,0.290065079,0.245388758,0.315118415,0.238531025,0.188461906,0.108044804,0.109685139,./datasets/wrinkles3/1845_1972-8-30_2012.jpg
3528,26,0.157834101,0.112426036,0.0046641791,0.00450281426,0.00438047559,0.275892679,0.205243012,0.237595804,0.172079054,0.178773268,0.0833079845,0.0815273013,0.0381115181,0.0420715892,0.0521566156,./datasets/wrinkles3/1847_1972-8-30_1998.jpg
3529,39,0.0418719212,0.244827586,0.196969697,0.378787879,0.383799172,0.19774793,0.29194775,0.347886509,0.434631156,0.314209443,0.042901329,0.120547136,0.11406371,0.20006732,0.156104466,./datasets/wrinkles3/1848_1972-8-30_2011.jpg
3530,42,0.325641026,0.534883721,0.0151219512,0.248303935,0.17464539,0.273577957,0.338674341,0.241049931,0.293167668,0.305267929,0.137876179,0.220898609,0.0462251209,0.128885405,0.113518077,./datasets/wrinkles3/1849_1972-8-30_2014.jpg
3531,33,0.256410256,0.221264368,0.0880681818,0.0843301435,0.0748746867,0.220076386,0.226960764,0.215038172,0.211121605,0.219558148,0.119156889,0.112131931,0.0841072005,0.0850988551,0.0840001684,./datasets/wrinkles3/184_1977-04-03_2010.jpg
3532,40,0.234567901,0.286549708,0.0107717803,0.00104166667,0.0360169492,0.321592811,0.283002261,0.212947975,0.171217933,0.223786184,0.130977837,0.132769101,0.0412856129,0.0390832236,0.0579347284,./datasets/wrinkles3/1850_1972-8-30_2012.jpg
3533,42,0.686609687,0.763157895,0.254054054,0.311538462,0.256530214,0.370668967,0.351071021,0.224571671,0.255935294,0.229397072,0.281807506,0.292183221,0.123157366,0.138694226,0.123157839,./datasets/wrinkles3/1851_1972-8-30_2014.jpg
3534,40,0.0136363636,0.147562582,0.0441264162,0.245041953,0.201787995,0.165355505,0.292844644,0.191747497,0.300067405,0.279945408,0.060242259,0.0977732452,0.0758234458,0.13328723,0.123292665,./datasets/wrinkles3/1852_1972-8-30_2012.jpg
3535,42,0.379084967,0.591836735,0.00699732455,0.229655172,0.0175438596,0.231816661,0.307513218,0.195567097,0.241087446,0.16544192,0.148098716,0.221635266,0.0528554121,0.117689591,0.0702165228,./datasets/wrinkles3/1855_1972-8-30_2014.jpg
3536,42,0.594202899,0.707407407,0.35883341,0.0727272727,0.172830189,0.339218008,0.384894742,0.337390969,0.262716246,0.273067935,0.240282823,0.30003403,0.15689793,0.0695509769,0.105137125,./datasets/wrinkles3/1856_1972-8-30_2014.jpg
3537,42,0.379084967,0.591836735,0.00699732455,0.229655172,0.0175438596,0.231816661,0.307513218,0.195567097,0.241087446,0.16544192,0.148098716,0.221635266,0.0528554121,0.117689591,0.0702165228,./datasets/wrinkles3/1857_1972-8-30_2014.jpg
3538,32,0.318181818,0.15,0.000933084511,0.0453216374,0.0945833333,0.272634168,0.314240708,0.170198904,0.184028278,0.244684917,0.135039122,0.0928516215,0.0389254025,0.0608781079,0.0727824562,./datasets/wrinkles3/1859_1972-8-30_2004.jpg
3539,52,0.767346939,0.747584541,0.108905431,0.414312618,0.462759463,0.54901498,0.610602558,0.202462972,0.656003688,0.541381797,0.444614259,0.480745775,0.0879839146,0.320743114,0.296680801,./datasets/wrinkles3/185_1963-04-05_2015.jpg
3540,34,0.0566666667,0.503348214,0.200712316,0.0139116203,0.0113636364,0.211003797,0.330059241,0.325022472,0.23498892,0.184087851,0.0680164767,0.202825336,0.105483719,0.0493085805,0.0449879766,./datasets/wrinkles3/1860_1972-8-30_2006.jpg
3541,39,0.251262626,0.223577236,0.0293202293,0.103905674,0.115653041,0.259699304,0.301003282,0.265098944,0.189685494,0.222830414,0.119304563,0.118420711,0.0632770326,0.0895723582,0.0849926437,./datasets/wrinkles3/1861_1972-8-30_2011.jpg
3542,31,0.36,0.377873563,0.0299212598,0.0717171717,0.0109447005,0.254217685,0.304554691,0.313849753,0.187646088,0.184084465,0.150162863,0.159111738,0.0591818647,0.0743184245,0.0586412171,./datasets/wrinkles3/1862_1972-8-30_2003.jpg
3543,49,0.580869565,0.710559006,0.31317228,0.50428195,0.527014652,0.486092194,0.547413217,0.244618824,0.411195707,0.351123569,0.320178268,0.416121934,0.135233036,0.250811088,0.230310891,./datasets/wrinkles3/1863_1944-9-25_1993.jpg
3544,69,0.580952381,0.408888889,0.270557029,0.358333333,0.291231259,0.254679091,0.242989817,0.231826456,0.259505972,0.242781398,0.190839037,0.150469368,0.125342159,0.150104461,0.13272174,./datasets/wrinkles3/1865_1944-9-25_2013.jpg
3545,33,0.416091954,0.536789298,0.20489532,0.248878009,0.27185756,0.267264766,0.269927877,0.212312388,0.216021243,0.236974486,0.163664973,0.188374092,0.109659986,0.119291294,0.126684971,./datasets/wrinkles3/1868_1960-8-7_1993.jpg
3546,81,0.557471264,0.441798942,0.201857143,0.152555301,0.26744186,0.288911838,0.231703599,0.241290577,0.202270628,0.286210161,0.204644403,0.155193774,0.112523862,0.0922809478,0.136262386,./datasets/wrinkles3/1869_1930-5-31_2011.jpg
3547,54,0.290322581,0.564908722,0.0731735964,0.105152027,0.134074761,0.278779171,0.39060313,0.202159756,0.240830778,0.248435607,0.141963298,0.260793965,0.0737115607,0.0864807773,0.0939779377,./datasets/wrinkles3/186_1959-06-14_2013.jpg
3548,81,0.433110368,0.525,0.15345679,0.147080562,0.243423561,0.243072275,0.220448158,0.222238275,0.254148326,0.272873706,0.16049964,0.164399816,0.0989553199,0.101614934,0.125848866,./datasets/wrinkles3/1870_1930-5-31_2011.jpg
3549,34,0.470634921,0.290434783,0.33302005,0.167647059,0.249263502,0.260496313,0.20290146,0.253869512,0.199614862,0.224788023,0.171056824,0.123049959,0.143046651,0.103237304,0.119204318,./datasets/wrinkles3/1871_1930-5-31_1964.jpg
3550,81,0.326153846,0.377142857,0.0194915254,0.134358974,0.119047619,0.209744496,0.247519491,0.191475271,0.206035911,0.197647645,0.129730084,0.152136233,0.059301211,0.0957421129,0.0913522176,./datasets/wrinkles3/1872_1930-5-31_2011.jpg
3551,82,0.511434511,0.636604775,0.0800106326,0.280606061,0.241363636,0.27353334,0.326429213,0.226226442,0.214811888,0.22338965,0.187307306,0.241032841,0.0809521998,0.121402342,0.119042745,./datasets/wrinkles3/1873_1930-5-31_2012.jpg
3552,82,0.307936508,0.208874459,0.0482804233,0.144368859,0.0175824176,0.210370861,0.25315631,0.194673597,0.23270552,0.174415943,0.122765527,0.117361454,0.0671005905,0.0899489557,0.0581548843,./datasets/wrinkles3/1874_1930-5-31_2012.jpg
3553,79,0.396939264,0.355311355,0.0579842137,0.179511278,0.281632052,0.252237698,0.245045448,0.190273373,0.198483311,0.252345298,0.156691465,0.146875459,0.0746764714,0.101887117,0.131760863,./datasets/wrinkles3/1876_1930-5-31_2009.jpg
3554,41,0.699747687,0.161490683,0.129685807,0.434222222,0.0261261261,0.315991969,0.231878345,0.230362394,0.257503339,0.202305374,0.248351743,0.0955950152,0.0829679284,0.163931399,0.0595747611,./datasets/wrinkles3/1877_1930-5-31_1971.jpg
3555,36,0.0322580645,0.284615385,0.423239896,0.175324675,0.0418353576,0.211268435,0.371178031,0.254102061,0.232398941,0.17557224,0.0558119719,0.165017808,0.160490666,0.100207128,0.077797976,./datasets/wrinkles3/1878_1930-5-31_1966.jpg
3556,77,0.290854573,0.150362319,0.0306666667,0.296713615,0.221759259,0.467888859,0.350680682,0.192398785,0.486213298,0.506797981,0.177365664,0.0939328791,0.0631117845,0.195887695,0.163912161,./datasets/wrinkles3/1879_1930-5-31_2007.jpg
3557,46,0.382102273,0.174089069,0.029566695,0.117777778,0.0815104167,0.280529323,0.247979876,0.20672213,0.211191265,0.262654213,0.159563284,0.106662657,0.0661420487,0.0923013513,0.083516711,./datasets/wrinkles3/187_1966-01-05_2012.jpg
3558,44,0.342431762,0.203703704,0.347486363,0.0334051724,0.0893734644,0.248025765,0.207427443,0.305014507,0.191264176,0.2323027,0.142854615,0.116342017,0.153457257,0.0658197961,0.0823402217,./datasets/wrinkles3/1880_1962-10-26_2006.jpg
3559,31,0.18359739,0.151724138,0.19047619,0.0453300125,0.0103785104,0.18110857,0.21083606,0.223685952,0.18199214,0.173568247,0.110061987,0.10084681,0.080175276,0.075431323,0.0442709019,./datasets/wrinkles3/1881_1962-10-26_1993.jpg
3560,46,0.25,0.371541502,0.388211382,0.384831461,0.284090909,0.193202532,0.311780972,0.324669898,0.309154138,0.253116441,0.109878978,0.1685439,0.178304466,0.171879558,0.130954102,./datasets/wrinkles3/1882_1962-12-22_2008.jpg
3561,53,0.604545455,0.269284712,0.0685021304,0.151856764,0.119565217,0.325785399,0.229861174,0.205630765,0.233875785,0.227533999,0.234372662,0.120430988,0.0736924038,0.0954015357,0.0888881768,./datasets/wrinkles3/1883_1962-12-22_2015.jpg
3562,49,0.251111111,0.315789474,0.0976893159,0.191311979,0.213458356,0.210022566,0.215542171,0.197497652,0.211349429,0.232820873,0.120884641,0.127353977,0.0853211562,0.10754807,0.113015989,./datasets/wrinkles3/1884_1962-12-22_2011.jpg
3563,50,0.439102564,0.134099617,0.225282486,0.379192547,0.122126437,0.215785891,0.186777467,0.214424147,0.231285126,0.19063903,0.14816646,0.101611812,0.115040279,0.143936656,0.0935155205,./datasets/wrinkles3/1885_1962-12-22_2012.jpg
3564,48,0.260204082,0.15942029,0.138971463,0.2284375,0.258395522,0.263559986,0.199861663,0.204109051,0.205684374,0.207106291,0.131057834,0.104999252,0.0950051366,0.113184219,0.11999033,./datasets/wrinkles3/1886_1962-12-22_2010.jpg
3565,51,0.301587302,0.302645503,0.0867715079,0.122630992,0.0967741935,0.241177671,0.301756473,0.19373066,0.226158676,0.195119144,0.131331737,0.150207003,0.0816562775,0.0939849048,0.0893281492,./datasets/wrinkles3/1887_1960-9-10_2011.jpg
3566,50,0.0357142857,0.130357143,0.191666667,0.0783156238,0.153566561,0.180979242,0.261628259,0.238137381,0.201943231,0.233507744,0.0674654721,0.0852808155,0.112046179,0.0880175798,0.0999240571,./datasets/wrinkles3/1888_1960-9-10_2010.jpg
3567,49,0.680473373,0.618421053,0.0339555556,0.310082305,0.265906933,0.699893302,0.50340945,0.201047392,0.292423497,0.317860595,0.501213991,0.347319502,0.063980363,0.146801525,0.148335227,./datasets/wrinkles3/1889_1960-9-10_2009.jpg
3568,34,0.528745645,0.238866397,0.128019958,0.342703349,0.529336078,0.293445424,0.340720718,0.193302148,0.384656497,0.301482801,0.199406855,0.128306321,0.0957087091,0.187614873,0.201458908,./datasets/wrinkles3/188_1939-04-02_1973.jpg
3569,48,0.232142857,0.303571429,0.0264455401,0.0906788247,0.115775401,0.247152022,0.288671334,0.186004,0.245285532,0.253798719,0.115723799,0.133153293,0.04131211,0.0704230652,0.0664196065,./datasets/wrinkles3/1890_1960-9-10_2008.jpg
3570,48,0.584795322,0.116493656,0.00812368973,0.136263736,0.0442420299,0.333894392,0.232432067,0.185833823,0.274913205,0.369029279,0.226494978,0.0670903692,0.0315962366,0.0863730852,0.0548444224,./datasets/wrinkles3/1891_1960-9-10_2008.jpg
3571,55,0.365,0.603174603,0.0360384772,0.0578723404,0.258495351,0.246394601,0.25373704,0.19610154,0.200770339,0.282319867,0.147161745,0.189287442,0.0661151958,0.0748242427,0.132599357,./datasets/wrinkles3/1892_1960-9-10_2015.jpg
3572,54,0.654545455,0.659627329,0.424886621,0.639007961,0.586046512,0.276320443,0.324928165,0.230143689,0.283955294,0.254195759,0.216851144,0.247043472,0.151564113,0.216847382,0.188237855,./datasets/wrinkles3/1893_1960-9-10_2014.jpg
3573,49,0.241428571,0.139130435,0.138700739,0.309340659,0.337548296,0.283744554,0.190238479,0.197635207,0.304496001,0.24528888,0.127126914,0.0950204928,0.0941687859,0.150969136,0.140315619,./datasets/wrinkles3/1895_1960-9-10_2009.jpg
3574,52,0.678929766,0.59,0.193088071,0.414876033,0.299671593,0.373039157,0.367148706,0.205103101,0.364497788,0.279206968,0.282929478,0.257005691,0.107309931,0.204163409,0.147925619,./datasets/wrinkles3/1896_1960-9-10_2012.jpg
3575,52,0.545454545,0.431851852,0.0992610837,0.289970789,0.146363636,0.257165453,0.318376823,0.21934435,0.272673853,0.21963028,0.183783177,0.182292284,0.0831134791,0.13880295,0.0948728717,./datasets/wrinkles3/1897_1960-9-10_2012.jpg
3576,52,0.323275862,0.131878558,0.0693548387,0.150684932,0.115492958,0.377823182,0.38311086,0.210396298,0.289464226,0.191664698,0.167094967,0.103815697,0.0749818558,0.106788658,0.0831805408,./datasets/wrinkles3/1898_1960-9-10_2012.jpg
3577,24,0.192,0.322510823,0.000135482997,0.178088578,0.196759259,0.225947937,0.243625675,0.156862745,0.215842292,0.221935149,0.0990698002,0.13347473,0.0425004931,0.0962750515,0.102181836,./datasets/wrinkles3/189_1988-12-18_2012.jpg
3578,80,0.184782609,0.461538462,0.0402421652,0.239660657,0.248380738,0.27681096,0.377467564,0.271543243,0.314334767,0.277003035,0.097120667,0.215975184,0.0506419884,0.127004124,0.119733125,./datasets/wrinkles3/18_1918-05-28_1998.jpg
3579,71,0.0483516484,0.0752923977,0.0513926325,0.018079096,0.0134128167,0.180595503,0.230019121,0.197019078,0.168603368,0.177597186,0.0778401458,0.0799667459,0.0734239535,0.0718779555,0.053765659,./datasets/wrinkles3/1900_1942-7-13_2013.jpg
3580,68,0.0233516484,0.0939393939,0.00605197579,0.041991342,0.0131034483,0.185724271,0.210598951,0.177144672,0.261722443,0.194603792,0.0562009753,0.0699874665,0.0392882695,0.0483496139,0.042507954,./datasets/wrinkles3/1901_1942-7-13_2010.jpg
3581,68,0.198653199,0.0315789474,0.00423728814,0.0491803279,0.00564236111,0.35375446,0.270004196,0.175010551,0.22888781,0.174273177,0.129595589,0.0424077812,0.041774745,0.0602760998,0.0399037901,./datasets/wrinkles3/1902_1942-7-13_2010.jpg
3582,52,0.476984127,0.270408163,0.461363636,0.379245283,0.320761905,0.271348684,0.215840337,0.249170762,0.229485715,0.23606117,0.181143028,0.123749883,0.165867179,0.141317887,0.138746379,./datasets/wrinkles3/1904_1942-7-13_1994.jpg
3583,35,0.25,0.473354232,0.344776119,0.0171130952,0.320850202,0.261034668,0.268665415,0.269675776,0.178900234,0.227451245,0.124044141,0.16126718,0.144328468,0.0665025151,0.132367365,./datasets/wrinkles3/1905_1942-7-13_1977.jpg
3584,43,0.220496894,0.17989418,0.0405838377,0.0615191463,0.0873750463,0.221869428,0.204786858,0.185058617,0.190591729,0.194296064,0.10949779,0.100664855,0.0716084221,0.0754363481,0.0807203326,./datasets/wrinkles3/1906_1962-11-19_2005.jpg
3585,43,0.597402597,0.619122257,0.0892436975,0.214170692,0.199704142,0.291139177,0.287773875,0.21103034,0.268219542,0.203888057,0.210401283,0.215075001,0.0841765663,0.116881752,0.107533421,./datasets/wrinkles3/1907_1962-11-19_2005.jpg
3586,40,0.262962963,0.662131519,0.268415179,0.167619048,0.353214286,0.211714573,0.301894232,0.318016175,0.258143262,0.237748927,0.122222011,0.233376463,0.141169866,0.108694676,0.133342684,./datasets/wrinkles3/1908_1962-11-19_2002.jpg
3587,45,0.372183372,0.465,0.413461538,0.0114810563,0.0349206349,0.396168615,0.481463903,0.252620602,0.182614118,0.224154738,0.199551299,0.264792813,0.157604796,0.0631287833,0.0667416775,./datasets/wrinkles3/1909_1962-11-19_2007.jpg
3588,36,0.505882353,0.35566584,0.0822660099,0.287581699,0.27311828,0.24778822,0.262026885,0.188541098,0.304227526,0.252423651,0.172457587,0.151144955,0.0873124966,0.143825904,0.129220295,./datasets/wrinkles3/190_1914-10-19_1950.jpg
3589,51,0.222826087,0.375,0.16364699,0.128982843,0.134298881,0.249385272,0.31975384,0.367993976,0.210302743,0.204573117,0.115087016,0.169422422,0.117915356,0.0937686568,0.0907370337,./datasets/wrinkles3/1910_1961-6-9_2012.jpg
3590,29,0.201388889,0.135080645,0.35959596,0.100557414,0.0490566038,0.205451064,0.310790971,0.532530122,0.217361624,0.199957489,0.103478053,0.0994094313,0.245024883,0.0891386049,0.0736974513,./datasets/wrinkles3/1911_1961-6-9_1990.jpg
3591,21,0.371403662,0.235042735,0.107938462,0.0850202429,0.152137964,0.234247865,0.225496372,0.205882438,0.185992928,0.226084391,0.143658047,0.108939084,0.0909835266,0.0852354336,0.10119918,./datasets/wrinkles3/1912_1961-6-9_1982.jpg
3592,21,0.209834469,0.610144928,0.360470275,0.143879173,0.282105904,0.37247383,0.251970656,0.31087108,0.252003283,0.345976228,0.120285794,0.187963653,0.151361071,0.0874808003,0.146537631,./datasets/wrinkles3/1913_1961-6-9_1982.jpg
3593,21,0.215,0.147727273,0.0657979408,0.0349251604,0.0854545455,0.255603393,0.200839754,0.194397353,0.223800939,0.221834037,0.118136091,0.0972487657,0.073306944,0.0644948723,0.082501384,./datasets/wrinkles3/1914_1961-6-9_1982.jpg
3594,66,0.0631578947,0.107985481,0.128247651,0.312830688,0.0791505792,0.177443419,0.204178321,0.2124933,0.237848129,0.194515268,0.0831599719,0.084772284,0.0880962518,0.135328459,0.0784222787,./datasets/wrinkles3/1915_1937-6-1_2003.jpg
3595,73,0.344761905,0.294217687,0.289257228,0.39313766,0.384777124,0.312945989,0.299042295,0.281107492,0.393064143,0.458483877,0.148786172,0.122216236,0.139622866,0.204669417,0.215121585,./datasets/wrinkles3/1916_1937-6-1_2010.jpg
3596,66,0.731292517,0.42875,0.276029056,0.642576029,0.60625,0.31279593,0.286338305,0.269128224,0.314612435,0.332332781,0.25520586,0.1757011,0.117520972,0.237209236,0.238616631,./datasets/wrinkles3/1917_1937-6-1_2003.jpg
3597,77,0.468518519,0.511655012,0.408594138,0.301999588,0.30266876,0.503583354,0.343040595,0.25300518,0.464130404,0.524248023,0.278466001,0.218957224,0.158322363,0.192158801,0.21254309,./datasets/wrinkles3/1918_1937-6-1_2014.jpg
3598,75,0.703571429,0.695804196,0.348232323,0.741095162,0.71005291,0.33250439,0.353152991,0.273345009,0.369476884,0.360393621,0.264373856,0.275153665,0.151476959,0.300245334,0.284678284,./datasets/wrinkles3/1919_1937-6-1_2012.jpg
3599,64,0.158585859,0.620815581,0.533272837,0.404835391,0.739130435,0.296733709,0.35078139,0.33488424,0.270689364,0.365625993,0.0834578579,0.254065578,0.221462405,0.159443166,0.296449013,./datasets/wrinkles3/1920_1937-6-1_2001.jpg
3600,76,0.740890688,0.447248886,0.296470588,0.489344262,0.405153509,0.640344219,0.824147463,0.243340059,0.452088879,0.515113491,0.498911899,0.705796677,0.131567371,0.267566995,0.260685094,./datasets/wrinkles3/1921_1937-6-1_2013.jpg
3601,64,0.671666667,0.524285714,0.109375,0.503205128,0.256363636,0.337818663,0.226894846,0.189599384,0.24014732,0.204820143,0.252617907,0.165064721,0.0933585296,0.170580384,0.116910128,./datasets/wrinkles3/1922_1937-6-1_2001.jpg
3602,58,0.2016,0.118421053,0.143306026,0.0884502924,0.123057271,0.207355463,0.183778666,0.247272034,0.188993975,0.211146662,0.112454175,0.0921343487,0.104183351,0.0893660411,0.0955281291,./datasets/wrinkles3/1923_1937-6-1_1995.jpg
3603,70,0.663157895,0.556,0.348349688,0.515625,0.587991718,0.299038297,0.291721516,0.277881802,0.316907443,0.336158745,0.230732297,0.200216204,0.152564712,0.207153679,0.235768241,./datasets/wrinkles3/1924_1937-6-1_2007.jpg
3604,55,0.135555556,0.141277641,0.37147048,0.25684485,0.222701149,0.292476186,0.467087785,0.276025011,0.32825011,0.253703464,0.0716873811,0.1046949,0.155878015,0.126218565,0.116920216,./datasets/wrinkles3/1925_1937-6-1_1992.jpg
3605,66,0.434782609,0.5063593,0.595652174,0.524093986,0.472446237,0.203621106,0.27268635,0.386199495,0.314595435,0.316572681,0.132019589,0.183435026,0.267749214,0.209081836,0.198985458,./datasets/wrinkles3/1926_1937-6-1_2003.jpg
3606,68,0.508333333,0.386996904,0.21609538,0.407567994,0.433139535,0.427668122,0.527299474,0.255231792,0.437827114,0.435610576,0.238667581,0.247249444,0.11428524,0.224270474,0.231695252,./datasets/wrinkles3/1927_1937-6-1_2005.jpg
3607,45,0.255411255,0.354251012,0.105295567,0.0091296409,0.0787075394,0.367219774,0.303299312,0.205616994,0.173946968,0.189204246,0.142110454,0.161678788,0.090249737,0.0582879692,0.0854222511,./datasets/wrinkles3/1928_1949-8-31_1994.jpg
3608,49,0.5,0.562770563,0.563196312,0.14257981,0.034992785,0.363684571,0.424727579,0.476369661,0.256008914,0.198749493,0.22003657,0.274102435,0.300288793,0.0972388344,0.059244304,./datasets/wrinkles3/1929_1962-6-10_2011.jpg
3609,41,0.462121212,0.323232323,0.131786048,0.32594086,0.193608632,0.539659845,0.37240194,0.312852432,0.401597408,0.362330455,0.29490688,0.174965568,0.093983474,0.178111894,0.117885329,./datasets/wrinkles3/192_1972-06-24_2013.jpg
3610,51,0.533613445,0.669599218,0.110920148,0.110655738,0.111263736,0.355954593,0.325522261,0.32104692,0.231867664,0.218571717,0.231585214,0.248852387,0.0954413947,0.0856180183,0.0791797884,./datasets/wrinkles3/1930_1962-6-10_2013.jpg
3611,50,0.382936508,0.0653935185,0.152252644,0.15719697,0.0157657658,0.219692852,0.204850556,0.556011533,0.240894572,0.172979246,0.138500798,0.0745425766,0.135475848,0.104268304,0.0571973435,./datasets/wrinkles3/1932_1956-1-3_2006.jpg
3612,36,0.39957265,0.453773585,0.0790050063,0.175668303,0.190697674,0.216794676,0.312021617,0.190681752,0.204959267,0.208636968,0.140481357,0.186706754,0.0869340682,0.103644143,0.107655853,./datasets/wrinkles3/1934_1956-1-3_1992.jpg
3613,31,0.0423280423,0.189664083,0.278450363,0.390376984,0.0162037037,0.321135336,0.340991822,0.286883495,0.317788495,0.177728115,0.0503694287,0.121981737,0.127553483,0.164721497,0.0584138227,./datasets/wrinkles3/1935_1956-1-3_1987.jpg
3614,34,0.492455418,0.228070175,0.0173886043,0.162847791,0.00884173298,0.243535015,0.352801373,0.193879025,0.239634497,0.171185394,0.168085234,0.135964485,0.0539095969,0.0947081137,0.0543336863,./datasets/wrinkles3/1936_1956-1-3_1990.jpg
3615,57,0.615384615,0.362305987,0.296551724,0.364338235,0.180803571,0.268612529,0.406869079,0.33925748,0.369187775,0.195066153,0.202050459,0.195323536,0.157167451,0.187262147,0.103793461,./datasets/wrinkles3/1939_1955-11-13_2012.jpg
3616,64,0.290935673,0.188697318,0.344700811,0.18961039,0.169606513,0.236857758,0.244164078,0.248607846,0.207059845,0.212379382,0.131222398,0.112352126,0.140340679,0.107532667,0.104873454,./datasets/wrinkles3/193_1948-10-02_2012.jpg
3617,59,0.196536797,0.146464646,0.0807784591,0.0784415584,0.0144348894,0.225284214,0.31747948,0.378701716,0.193466682,0.221416634,0.108600229,0.082349129,0.0713605166,0.0837316511,0.035248096,./datasets/wrinkles3/1940_1952-10-22_2011.jpg
3618,39,0.28732183,0.298076923,0.0121914957,0.271012007,0.337628385,0.225298795,0.18976566,0.176898595,0.218593196,0.256435079,0.126349848,0.129398538,0.0594878223,0.1263256,0.135386804,./datasets/wrinkles3/1941_1956-7-9_1995.jpg
3619,51,0.102758621,0.0213903743,0.00537909836,0.0024822695,0.00362903226,0.176690674,0.176321128,0.193567165,0.157002366,0.165328372,0.0847796088,0.0759298739,0.035963534,0.0500967105,0.0557648868,./datasets/wrinkles3/1942_1956-7-9_2007.jpg
3620,39,0.321981424,0.17989418,0.312362301,0.29787234,0.169439072,0.282228712,0.277951366,0.251726549,0.232112611,0.237790228,0.150785984,0.112877419,0.140151419,0.131336789,0.103490803,./datasets/wrinkles3/1943_1956-7-9_1995.jpg
3621,57,0.534,0.0307881773,0.0162337662,0.141414141,0.0427827381,0.284784641,0.196450689,0.199226768,0.265540945,0.227304451,0.190810545,0.0659497971,0.0438331465,0.0817944156,0.0577505535,./datasets/wrinkles3/1945_1956-7-9_2013.jpg
3622,48,0.315270936,0.175,0.0138326586,0.0670967742,0.0955387205,0.21900684,0.226455314,0.182011064,0.179474873,0.216418216,0.1294215,0.12054537,0.0693094905,0.0701069401,0.0807060963,./datasets/wrinkles3/1946_1956-7-9_2004.jpg
