,Age,F9,F10,F11,F12,F1,F2,F3,F4,F5,F6,F7,F8,path
3714,79,0.31,0.28,0.06,0.03,0.65,0.29,0.48,0.07,0.24,0.42,0.28,0.58,.\resultss\1521_1929-12-19_2008.jpg
3720,54,0.34,0.24,0.08,0.02,0.6,0.25,0.42,0.06,0.17,0.35,0.24,0.59,.\resultss\1527_1915-8-29_1969.jpg
3730,40,0.34,0.23,0.08,0.02,0.61,0.26,0.44,0.06,0.19,0.35,0.23,0.57,.\resultss\1536_1922-4-3_1962.jpg
3731,57,0.32,0.26,0.08,0.03,0.65,0.29,0.48,0.07,0.22,0.42,0.26,0.57,.\resultss\1537_1913-11-2_1970.jpg
3743,80,0.39,0.26,0.05,0.03,0.56,0.24,0.41,0.06,0.22,0.42,0.26,0.65,.\resultss\1548_1893-12-12_1973.jpg
3750,56,0.28,0.27,0.07,0.03,0.68,0.28,0.49,0.08,0.19,0.37,0.27,0.55,.\resultss\1554_1907-5-26_1963.jpg
3757,40,0.38,0.25,0.09,0.02,0.6,0.25,0.44,0.06,0.18,0.33,0.25,0.63,.\resultss\1560_1939-10-27_1979.jpg
3773,41,0.3,0.27,0.09,0.03,0.6,0.25,0.43,0.06,0.2,0.31,0.27,0.57,.\resultss\1575_1963-12-18_2004.jpg
3790,26,0.38,0.23,0.06,0.02,0.58,0.27,0.43,0.06,0.21,0.44,0.23,0.6,.\resultss\1590_1967-7-1_1993.jpg
3797,46,0.33,0.26,0.06,0.02,0.6,0.26,0.43,0.07,0.18,0.38,0.26,0.59,.\resultss\1597_1969-2-11_2015.jpg
3807,39,0.38,0.24,0.08,0.02,0.65,0.28,0.47,0.07,0.19,0.35,0.24,0.62,.\resultss\1605_1969-2-11_2008.jpg
3810,43,0.37,0.24,0.05,0.02,0.59,0.26,0.43,0.06,0.2,0.46,0.24,0.61,.\resultss\1608_1969-2-11_2012.jpg
3814,36,0.38,0.24,0.08,0.02,0.61,0.25,0.44,0.06,0.18,0.38,0.24,0.62,.\resultss\1611_1969-2-11_2005.jpg
3821,36,0.39,0.24,0.1,0.02,0.56,0.24,0.41,0.06,0.17,0.32,0.24,0.62,.\resultss\1618_1952-7-1_1988.jpg
3822,36,0.37,0.25,0.09,0.02,0.59,0.25,0.43,0.06,0.17,0.33,0.25,0.62,.\resultss\1619_1952-7-1_1988.jpg
3828,47,0.32,0.27,0.09,0.03,0.66,0.28,0.49,0.08,0.2,0.38,0.27,0.59,.\resultss\1624_1958-7-8_2005.jpg
3829,53,0.37,0.26,0.1,0.02,0.6,0.26,0.43,0.06,0.18,0.35,0.26,0.62,.\resultss\1625_1958-7-8_2011.jpg
3831,57,0.37,0.26,0.1,0.02,0.6,0.26,0.43,0.07,0.19,0.36,0.26,0.63,.\resultss\1627_1958-7-8_2015.jpg
3842,23,0.37,0.23,0.04,0.03,0.64,0.28,0.46,0.06,0.22,0.51,0.23,0.6,.\resultss\1637_1975-2-22_1998.jpg
3845,75,0.34,0.24,0.08,0.02,0.6,0.26,0.44,0.06,0.19,0.39,0.24,0.58,.\resultss\163_1927-08-01_2002.jpg
3847,35,0.32,0.24,0.07,0.02,0.66,0.28,0.48,0.07,0.19,0.41,0.24,0.56,.\resultss\1641_1953-12-8_1988.jpg
3849,35,0.39,0.24,0.1,0.02,0.56,0.24,0.41,0.06,0.17,0.32,0.24,0.62,.\resultss\1643_1953-12-8_1988.jpg
3850,55,0.4,0.24,0.06,0.02,0.56,0.26,0.42,0.06,0.2,0.43,0.24,0.64,.\resultss\1644_1959-3-18_2014.jpg
3856,10,0.37,0.24,0.06,0.02,0.61,0.26,0.44,0.06,0.19,0.41,0.24,0.61,.\resultss\164_1946-07-14_1956.jpg
3862,55,0.34,0.24,0.06,0.02,0.59,0.24,0.42,0.06,0.19,0.38,0.24,0.58,.\resultss\1655_1953-5-16_2008.jpg
3874,49,0.3,0.27,0.06,0.02,0.67,0.28,0.49,0.08,0.18,0.42,0.27,0.57,.\resultss\1666_1964-7-26_2013.jpg
3879,53,0.39,0.24,0.09,0.02,0.6,0.26,0.43,0.06,0.19,0.38,0.24,0.63,.\resultss\1670_1957-12-13_2010.jpg
3884,35,0.36,0.27,0.09,0.03,0.6,0.26,0.44,0.06,0.19,0.35,0.27,0.63,.\resultss\1675_1964-1-7_1999.jpg
3890,49,0.36,0.26,0.09,0.02,0.6,0.26,0.43,0.06,0.19,0.35,0.26,0.62,.\resultss\1680_1964-1-7_2013.jpg
3893,47,0.38,0.24,0.09,0.02,0.6,0.26,0.44,0.06,0.19,0.33,0.24,0.61,.\resultss\1683_1964-1-7_2011.jpg
3900,62,0.43,0.22,0.04,0.03,0.59,0.26,0.43,0.06,0.26,0.54,0.22,0.65,.\resultss\168_1949-09-21_2011.jpg
3906,43,0.36,0.27,0.06,0.03,0.61,0.26,0.44,0.07,0.23,0.43,0.27,0.62,.\resultss\1695_1962-1-17_2005.jpg
3919,42,0.39,0.24,0.07,0.02,0.57,0.25,0.41,0.06,0.18,0.37,0.24,0.63,.\resultss\1706_1962-1-17_2004.jpg
3943,30,0.36,0.25,0.08,0.02,0.61,0.26,0.44,0.07,0.18,0.35,0.25,0.61,.\resultss\1728_1970-12-12_2000.jpg
3945,31,0.39,0.24,0.08,0.02,0.57,0.25,0.42,0.06,0.2,0.41,0.24,0.63,.\resultss\172_1980-07-05_2011.jpg
3948,26,0.31,0.27,0.05,0.02,0.62,0.25,0.44,0.07,0.18,0.37,0.27,0.58,.\resultss\1732_1970-12-12_1996.jpg
3958,35,0.34,0.24,0.09,0.03,0.6,0.25,0.43,0.06,0.21,0.31,0.24,0.57,.\resultss\1741_1955-1-18_1990.jpg
3960,40,0.43,0.24,0.08,0.02,0.6,0.25,0.43,0.06,0.19,0.38,0.24,0.67,.\resultss\1743_1955-1-18_1995.jpg
3964,60,0.37,0.26,0.08,0.02,0.59,0.26,0.43,0.07,0.19,0.4,0.26,0.63,.\resultss\1747_1955-1-18_2015.jpg
3966,60,0.34,0.25,0.05,0.02,0.65,0.26,0.47,0.08,0.19,0.45,0.25,0.59,.\resultss\1749_1955-1-18_2015.jpg
3978,54,0.34,0.26,0.05,0.03,0.67,0.29,0.49,0.07,0.23,0.48,0.26,0.59,.\resultss\175_1957-11-28_2011.jpg
3983,50,0.33,0.25,0.09,0.02,0.63,0.26,0.46,0.07,0.17,0.32,0.25,0.58,.\resultss\1764_1962-7-3_2012.jpg
3986,50,0.36,0.24,0.06,0.02,0.6,0.26,0.43,0.06,0.2,0.43,0.24,0.6,.\resultss\1767_1962-7-3_2012.jpg
3989,66,0.33,0.24,0.06,0.02,0.6,0.25,0.43,0.06,0.2,0.39,0.24,0.58,.\resultss\176_1946-12-02_2012.jpg
3991,43,0.38,0.24,0.09,0.02,0.61,0.26,0.45,0.07,0.19,0.36,0.24,0.62,.\resultss\1771_1962-7-3_2005.jpg
3993,50,0.34,0.28,0.09,0.03,0.63,0.27,0.46,0.07,0.18,0.38,0.28,0.62,.\resultss\1773_1962-7-3_2012.jpg
3997,49,0.36,0.27,0.06,0.03,0.6,0.26,0.43,0.06,0.23,0.46,0.27,0.63,.\resultss\1777_1962-7-3_2011.jpg
3999,43,0.35,0.24,0.08,0.02,0.6,0.26,0.42,0.06,0.19,0.35,0.24,0.59,.\resultss\1779_1962-7-3_2005.jpg
4006,43,0.33,0.24,0.08,0.02,0.61,0.26,0.44,0.07,0.18,0.31,0.24,0.58,.\resultss\1785_1966-6-28_2009.jpg
4031,70,0.3,0.28,0.08,0.03,0.65,0.28,0.47,0.07,0.2,0.35,0.28,0.57,.\resultss\1807_1943-8-17_2013.jpg
4032,39,0.4,0.23,0.06,0.02,0.6,0.25,0.43,0.06,0.2,0.43,0.23,0.63,.\resultss\1808_1943-8-17_1982.jpg
4035,40,0.36,0.23,0.04,0.03,0.56,0.24,0.41,0.05,0.23,0.49,0.23,0.59,.\resultss\1810_1943-12-31_1983.jpg
4041,46,0.3,0.27,0.08,0.03,0.61,0.25,0.44,0.07,0.19,0.36,0.27,0.57,.\resultss\1816_1963-6-9_2009.jpg
4045,27,0.34,0.27,0.06,0.03,0.59,0.25,0.43,0.06,0.23,0.46,0.27,0.61,.\resultss\1820_1963-6-9_1990.jpg
4048,51,0.38,0.24,0.08,0.02,0.64,0.27,0.47,0.07,0.18,0.37,0.24,0.62,.\resultss\1823_1963-6-9_2014.jpg
4049,51,0.38,0.24,0.08,0.02,0.59,0.26,0.43,0.05,0.21,0.38,0.24,0.61,.\resultss\1824_1963-6-9_2014.jpg
4051,44,0.32,0.24,0.06,0.03,0.61,0.26,0.44,0.06,0.22,0.44,0.24,0.57,.\resultss\1826_1963-6-9_2007.jpg
4057,37,0.32,0.27,0.08,0.03,0.65,0.28,0.48,0.07,0.21,0.43,0.27,0.59,.\resultss\1831_1974-11-11_2011.jpg
4059,38,0.33,0.24,0.07,0.02,0.61,0.26,0.44,0.06,0.17,0.33,0.24,0.57,.\resultss\1833_1974-11-11_2012.jpg
4062,35,0.35,0.25,0.08,0.02,0.6,0.26,0.43,0.06,0.18,0.36,0.25,0.59,.\resultss\1836_1974-11-11_2009.jpg
4065,37,0.29,0.27,0.08,0.02,0.59,0.25,0.42,0.06,0.19,0.29,0.27,0.56,.\resultss\1839_1974-11-11_2011.jpg
4067,34,0.34,0.24,0.08,0.02,0.6,0.26,0.44,0.06,0.19,0.36,0.24,0.58,.\resultss\1840_1974-11-11_2008.jpg
4069,36,0.45,0.2,0.09,0.02,0.6,0.26,0.44,0.06,0.17,0.35,0.2,0.65,.\resultss\1842_1974-11-11_2010.jpg
4076,42,0.38,0.24,0.06,0.03,0.6,0.26,0.44,0.05,0.25,0.51,0.24,0.63,.\resultss\1849_1972-8-30_2014.jpg
4107,41,0.36,0.27,0.1,0.03,0.65,0.28,0.47,0.07,0.21,0.38,0.27,0.63,.\resultss\1877_1930-5-31_1971.jpg
4109,77,0.36,0.25,0.06,0.02,0.64,0.26,0.46,0.07,0.18,0.41,0.25,0.62,.\resultss\1879_1930-5-31_2007.jpg
4113,46,0.36,0.22,0.07,0.02,0.57,0.24,0.41,0.06,0.19,0.37,0.22,0.59,.\resultss\1882_1962-12-22_2008.jpg
4116,50,0.34,0.27,0.09,0.03,0.65,0.29,0.48,0.07,0.21,0.38,0.27,0.62,.\resultss\1885_1962-12-22_2012.jpg
4123,48,0.34,0.24,0.06,0.02,0.59,0.24,0.42,0.06,0.19,0.38,0.24,0.58,.\resultss\1891_1960-9-10_2008.jpg
4124,55,0.35,0.26,0.08,0.02,0.63,0.28,0.46,0.07,0.19,0.37,0.26,0.61,.\resultss\1892_1960-9-10_2015.jpg
4131,80,0.37,0.22,0.05,0.02,0.57,0.24,0.41,0.05,0.18,0.42,0.22,0.6,.\resultss\18_1918-05-28_1998.jpg
4139,43,0.36,0.23,0.08,0.02,0.62,0.26,0.44,0.07,0.17,0.33,0.23,0.59,.\resultss\1907_1962-11-19_2005.jpg
4142,36,0.32,0.24,0.05,0.03,0.66,0.28,0.48,0.07,0.25,0.52,0.24,0.56,.\resultss\190_1914-10-19_1950.jpg
4144,29,0.36,0.24,0.08,0.02,0.57,0.25,0.42,0.06,0.18,0.33,0.24,0.61,.\resultss\1911_1961-6-9_1990.jpg
4154,76,0.35,0.26,0.09,0.02,0.65,0.29,0.47,0.07,0.19,0.36,0.26,0.61,.\resultss\1921_1937-6-1_2013.jpg
4158,55,0.32,0.26,0.06,0.03,0.6,0.26,0.44,0.06,0.24,0.39,0.26,0.58,.\resultss\1925_1937-6-1_1992.jpg
4160,68,0.36,0.24,0.05,0.03,0.69,0.29,0.5,0.07,0.25,0.51,0.24,0.6,.\resultss\1927_1937-6-1_2005.jpg
4163,41,0.37,0.24,0.08,0.03,0.65,0.28,0.48,0.06,0.21,0.38,0.24,0.61,.\resultss\192_1972-06-24_2013.jpg
4166,50,0.29,0.27,0.06,0.03,0.6,0.24,0.43,0.07,0.21,0.35,0.27,0.56,.\resultss\1932_1956-1-3_2006.jpg
4173,57,0.31,0.24,0.05,0.03,0.68,0.29,0.49,0.07,0.23,0.51,0.24,0.55,.\resultss\1939_1955-11-13_2012.jpg
4178,39,0.38,0.24,0.07,0.02,0.57,0.24,0.41,0.06,0.19,0.35,0.24,0.62,.\resultss\1943_1956-7-9_1995.jpg
4180,57,0.34,0.27,0.07,0.04,0.68,0.3,0.49,0.07,0.27,0.49,0.27,0.6,.\resultss\1945_1956-7-9_2013.jpg
4182,57,0.42,0.21,0.08,0.02,0.57,0.25,0.42,0.05,0.21,0.4,0.21,0.63,.\resultss\1947_1956-7-9_2013.jpg
4185,73,0.34,0.25,0.09,0.02,0.64,0.27,0.47,0.07,0.17,0.34,0.25,0.58,.\resultss\194_1941-04-08_2014.jpg
4194,43,0.37,0.24,0.09,0.02,0.6,0.25,0.44,0.07,0.18,0.36,0.24,0.61,.\resultss\1958_1970-11-6_2013.jpg
4197,43,0.41,0.23,0.08,0.02,0.6,0.27,0.44,0.06,0.2,0.43,0.23,0.64,.\resultss\1960_1970-11-6_2013.jpg
4205,49,0.33,0.27,0.08,0.02,0.63,0.26,0.46,0.06,0.19,0.35,0.27,0.59,.\resultss\1968_1966-9-2_2015.jpg
4217,73,0.37,0.25,0.09,0.02,0.59,0.25,0.43,0.07,0.2,0.36,0.25,0.62,.\resultss\1979_1937-8-8_2010.jpg
4225,70,0.41,0.24,0.09,0.02,0.59,0.26,0.43,0.06,0.2,0.39,0.24,0.65,.\resultss\1987_1937-12-31_2007.jpg
4244,64,0.35,0.26,0.09,0.02,0.6,0.26,0.44,0.06,0.17,0.31,0.26,0.61,.\resultss\2002_1948-12-21_2012.jpg
4249,57,0.39,0.23,0.08,0.03,0.64,0.28,0.46,0.06,0.23,0.43,0.23,0.63,.\resultss\2007_1948-12-21_2005.jpg
4250,64,0.39,0.23,0.08,0.02,0.66,0.28,0.48,0.07,0.22,0.43,0.23,0.62,.\resultss\2008_1948-12-21_2012.jpg
4251,57,0.37,0.24,0.1,0.03,0.66,0.29,0.48,0.07,0.22,0.36,0.24,0.61,.\resultss\2009_1948-12-21_2005.jpg
4254,49,0.36,0.23,0.09,0.02,0.61,0.26,0.44,0.06,0.2,0.35,0.23,0.59,.\resultss\2011_1948-12-21_1997.jpg
4260,65,0.31,0.25,0.08,0.02,0.68,0.29,0.49,0.07,0.18,0.36,0.25,0.56,.\resultss\2017_1946-9-15_2011.jpg
4262,29,0.3,0.28,0.08,0.03,0.66,0.28,0.48,0.07,0.21,0.36,0.28,0.58,.\resultss\2019_1975-12-17_2004.jpg
4273,71,0.38,0.22,0.09,0.02,0.57,0.25,0.42,0.06,0.18,0.33,0.22,0.6,.\resultss\2029_1939-5-13_2010.jpg
4282,46,0.33,0.26,0.04,0.02,0.6,0.25,0.43,0.07,0.19,0.44,0.26,0.59,.\resultss\2037_1967-6-20_2013.jpg
4292,51,0.35,0.24,0.08,0.02,0.57,0.25,0.41,0.06,0.18,0.33,0.24,0.59,.\resultss\2048_1959-12-31_2010.jpg
4293,53,0.41,0.23,0.08,0.02,0.55,0.24,0.4,0.06,0.21,0.37,0.23,0.65,.\resultss\2049_1959-12-31_2012.jpg
4299,36,0.39,0.24,0.06,0.02,0.57,0.26,0.42,0.05,0.21,0.43,0.24,0.62,.\resultss\2054_1947-10-24_1983.jpg
4300,63,0.41,0.24,0.09,0.02,0.6,0.25,0.43,0.06,0.18,0.36,0.24,0.65,.\resultss\2055_1947-10-24_2010.jpg
4302,36,0.35,0.23,0.04,0.02,0.63,0.28,0.46,0.07,0.19,0.5,0.23,0.58,.\resultss\2057_1965-1-22_2001.jpg
4315,38,0.37,0.24,0.06,0.03,0.62,0.28,0.46,0.06,0.24,0.44,0.24,0.61,.\resultss\2069_1972-12-29_2010.jpg
4318,50,0.38,0.24,0.07,0.02,0.64,0.28,0.47,0.07,0.19,0.45,0.24,0.62,.\resultss\2071_1961-9-25_2011.jpg
4322,43,0.33,0.26,0.06,0.02,0.66,0.27,0.47,0.08,0.17,0.38,0.26,0.58,.\resultss\2075_1969-7-24_2012.jpg
4329,22,0.34,0.27,0.06,0.03,0.59,0.25,0.43,0.06,0.23,0.46,0.27,0.61,.\resultss\2081_1968-5-7_1990.jpg
4345,34,0.35,0.27,0.06,0.03,0.58,0.25,0.42,0.06,0.24,0.42,0.27,0.62,.\resultss\2096_1945-8-14_1979.jpg
4346,36,0.32,0.27,0.05,0.03,0.68,0.29,0.49,0.07,0.25,0.51,0.27,0.59,.\resultss\2097_1972-11-1_2008.jpg
4355,42,0.33,0.24,0.07,0.02,0.51,0.22,0.37,0.05,0.2,0.34,0.24,0.57,.\resultss\2104_1969-11-4_2011.jpg
4363,46,0.36,0.23,0.04,0.02,0.63,0.27,0.46,0.07,0.19,0.49,0.23,0.59,.\resultss\2111_1969-11-4_2015.jpg
4386,12,0.34,0.26,0.07,0.03,0.6,0.25,0.44,0.06,0.21,0.37,0.26,0.6,.\resultss\2132_1972-12-19_1984.jpg
4391,37,0.32,0.26,0.06,0.03,0.68,0.29,0.49,0.08,0.21,0.42,0.26,0.58,.\resultss\2137_1960-12-3_1997.jpg
4397,54,0.36,0.22,0.06,0.02,0.63,0.26,0.46,0.07,0.17,0.4,0.22,0.59,.\resultss\2143_1960-12-3_2014.jpg
4402,53,0.32,0.27,0.08,0.02,0.63,0.26,0.46,0.07,0.17,0.36,0.27,0.59,.\resultss\2148_1960-12-3_2013.jpg
4403,55,0.36,0.23,0.04,0.02,0.63,0.27,0.46,0.07,0.19,0.49,0.23,0.59,.\resultss\2149_1960-12-3_2015.jpg
4413,55,0.35,0.24,0.04,0.02,0.62,0.26,0.45,0.07,0.18,0.45,0.24,0.58,.\resultss\2158_1960-12-3_2015.jpg
4414,55,0.4,0.23,0.04,0.02,0.61,0.26,0.44,0.07,0.19,0.48,0.23,0.62,.\resultss\2159_1960-12-3_2015.jpg
4416,46,0.39,0.24,0.09,0.02,0.58,0.25,0.42,0.07,0.19,0.34,0.24,0.63,.\resultss\2160_1950-9-21_1996.jpg
4421,29,0.32,0.24,0.05,0.03,0.6,0.25,0.43,0.06,0.22,0.37,0.24,0.57,.\resultss\2165_1950-9-21_1979.jpg
4422,39,0.36,0.23,0.08,0.02,0.63,0.28,0.46,0.07,0.19,0.38,0.23,0.6,.\resultss\2166_1950-9-21_1989.jpg
4423,46,0.39,0.23,0.07,0.02,0.56,0.24,0.41,0.06,0.19,0.37,0.23,0.63,.\resultss\2167_1950-9-21_1996.jpg
4425,30,0.38,0.22,0.09,0.02,0.59,0.26,0.43,0.06,0.18,0.35,0.22,0.61,.\resultss\2169_1963-5-25_1993.jpg
4431,65,0.31,0.27,0.09,0.03,0.57,0.24,0.41,0.06,0.21,0.34,0.27,0.58,.\resultss\2174_1937-4-22_2002.jpg
4433,40,0.39,0.24,0.1,0.02,0.65,0.26,0.46,0.07,0.17,0.35,0.24,0.64,.\resultss\2176_1958-3-21_1998.jpg
4441,34,0.46,0.22,0.09,0.02,0.59,0.26,0.43,0.06,0.22,0.42,0.22,0.68,.\resultss\2183_1940-4-25_1974.jpg
4444,50,0.39,0.24,0.09,0.02,0.6,0.26,0.44,0.06,0.18,0.37,0.24,0.63,.\resultss\2186_1955-5-17_2005.jpg
4445,59,0.36,0.24,0.08,0.02,0.58,0.25,0.42,0.06,0.19,0.35,0.24,0.6,.\resultss\2187_1955-5-17_2014.jpg
4450,53,0.33,0.26,0.06,0.03,0.68,0.3,0.5,0.07,0.22,0.51,0.26,0.59,.\resultss\2191_1958-4-29_2011.jpg
4451,53,0.33,0.26,0.05,0.02,0.64,0.27,0.46,0.07,0.19,0.45,0.26,0.59,.\resultss\2192_1958-4-29_2011.jpg
4462,30,0.27,0.28,0.07,0.03,0.61,0.25,0.43,0.06,0.22,0.36,0.28,0.55,.\resultss\2202_1981-6-9_2011.jpg
4467,26,0.38,0.24,0.08,0.03,0.6,0.27,0.44,0.06,0.21,0.46,0.24,0.63,.\resultss\2207_1981-6-9_2007.jpg
4480,39,0.32,0.27,0.08,0.02,0.6,0.26,0.44,0.06,0.18,0.34,0.27,0.59,.\resultss\2219_1964-9-2_2003.jpg
4488,15,0.3,0.24,0.07,0.02,0.66,0.28,0.48,0.07,0.18,0.38,0.24,0.55,.\resultss\2226_1980-2-12_1995.jpg
4515,25,0.29,0.27,0.07,0.02,0.67,0.28,0.49,0.08,0.18,0.35,0.27,0.56,.\resultss\2250_1971-10-29_1996.jpg
4516,19,0.31,0.24,0.07,0.02,0.66,0.27,0.47,0.08,0.17,0.35,0.24,0.56,.\resultss\2251_1967-6-19_1986.jpg
4528,68,0.36,0.26,0.09,0.02,0.6,0.26,0.44,0.06,0.19,0.36,0.26,0.62,.\resultss\2262_1947-7-30_2015.jpg
4535,53,0.29,0.26,0.04,0.02,0.61,0.25,0.44,0.07,0.19,0.41,0.26,0.55,.\resultss\2269_1960-5-24_2013.jpg
4539,32,0.34,0.24,0.08,0.02,0.59,0.25,0.42,0.06,0.2,0.35,0.24,0.58,.\resultss\2272_1963-10-6_1995.jpg
4547,36,0.38,0.24,0.08,0.02,0.59,0.25,0.43,0.06,0.2,0.39,0.24,0.63,.\resultss\227_1976-06-08_2012.jpg
4556,22,0.32,0.24,0.04,0.03,0.65,0.28,0.47,0.07,0.24,0.49,0.24,0.57,.\resultss\2288_1968-9-25_1990.jpg
4557,38,0.31,0.22,0.06,0.02,0.66,0.27,0.47,0.07,0.21,0.37,0.22,0.53,.\resultss\2289_1968-9-25_2006.jpg
4560,44,0.39,0.23,0.05,0.03,0.65,0.29,0.48,0.06,0.25,0.5,0.23,0.62,.\resultss\2291_1968-9-25_2012.jpg
4566,39,0.37,0.24,0.05,0.03,0.65,0.29,0.47,0.06,0.25,0.5,0.24,0.61,.\resultss\2297_1968-9-25_2007.jpg
4570,43,0.35,0.23,0.08,0.02,0.61,0.26,0.44,0.06,0.19,0.36,0.23,0.58,.\resultss\22_1968-07-19_2011.jpg
4577,55,0.31,0.28,0.08,0.03,0.63,0.28,0.46,0.07,0.21,0.37,0.28,0.59,.\resultss\2306_1959-7-26_2014.jpg
4584,65,0.31,0.27,0.08,0.02,0.62,0.26,0.45,0.07,0.19,0.31,0.27,0.57,.\resultss\2312_1946-12-18_2011.jpg
4586,63,0.39,0.24,0.07,0.02,0.59,0.26,0.43,0.05,0.21,0.38,0.24,0.63,.\resultss\2314_1946-12-18_2009.jpg
4589,60,0.39,0.23,0.09,0.02,0.58,0.24,0.42,0.06,0.2,0.34,0.23,0.62,.\resultss\2317_1946-7-6_2006.jpg
4593,43,0.37,0.21,0.07,0.02,0.57,0.25,0.41,0.06,0.2,0.42,0.21,0.58,.\resultss\2320_1946-9-15_1989.jpg
4603,35,0.37,0.25,0.09,0.02,0.61,0.27,0.44,0.06,0.19,0.39,0.25,0.62,.\resultss\232_1907-05-29_1942.jpg
4611,20,0.3,0.27,0.06,0.02,0.7,0.28,0.5,0.08,0.19,0.37,0.27,0.56,.\resultss\2337_1970-4-29_1990.jpg
4619,55,0.31,0.26,0.07,0.02,0.61,0.25,0.44,0.07,0.16,0.32,0.26,0.57,.\resultss\2344_1954-2-18_2009.jpg
4624,59,0.3,0.28,0.08,0.03,0.65,0.28,0.47,0.07,0.2,0.35,0.28,0.57,.\resultss\2349_1954-2-18_2013.jpg
4626,53,0.34,0.24,0.08,0.02,0.64,0.26,0.46,0.07,0.18,0.36,0.24,0.58,.\resultss\2350_1957-3-10_2010.jpg
4651,38,0.3,0.27,0.08,0.03,0.65,0.28,0.47,0.07,0.23,0.38,0.27,0.58,.\resultss\2373_1954-12-28_1992.jpg
4652,60,0.38,0.25,0.09,0.02,0.63,0.28,0.46,0.07,0.18,0.36,0.25,0.63,.\resultss\2374_1954-12-28_2014.jpg
4655,59,0.36,0.26,0.08,0.02,0.63,0.27,0.46,0.07,0.19,0.37,0.26,0.62,.\resultss\2377_1949-10-8_2008.jpg
4657,62,0.39,0.23,0.06,0.02,0.64,0.27,0.46,0.07,0.18,0.46,0.23,0.62,.\resultss\2379_1949-10-8_2011.jpg
4666,63,0.34,0.27,0.09,0.02,0.63,0.27,0.46,0.07,0.18,0.38,0.27,0.61,.\resultss\2387_1951-7-21_2014.jpg
4676,57,0.37,0.24,0.08,0.02,0.57,0.24,0.41,0.06,0.18,0.33,0.24,0.62,.\resultss\2396_1955-3-19_2012.jpg
4677,50,0.35,0.24,0.09,0.02,0.6,0.25,0.43,0.07,0.18,0.34,0.24,0.59,.\resultss\2397_1955-3-19_2005.jpg
4679,30,0.44,0.24,0.09,0.02,0.6,0.27,0.44,0.06,0.19,0.36,0.24,0.68,.\resultss\2399_1955-3-19_1985.jpg
4682,30,0.37,0.25,0.08,0.02,0.6,0.26,0.43,0.06,0.19,0.36,0.25,0.62,.\resultss\2400_1955-3-19_1985.jpg
4684,55,0.31,0.26,0.07,0.02,0.65,0.26,0.47,0.08,0.17,0.36,0.26,0.57,.\resultss\2402_1955-3-19_2010.jpg
4688,45,0.41,0.24,0.08,0.03,0.61,0.28,0.46,0.05,0.22,0.46,0.24,0.65,.\resultss\2406_1955-3-19_2000.jpg
4690,30,0.39,0.25,0.06,0.03,0.58,0.25,0.42,0.05,0.22,0.44,0.25,0.64,.\resultss\2408_1955-3-19_1985.jpg
4698,35,0.35,0.24,0.06,0.02,0.61,0.25,0.44,0.06,0.18,0.32,0.24,0.59,.\resultss\2415_1969-4-25_2004.jpg
4719,37,0.33,0.28,0.1,0.03,0.68,0.27,0.5,0.08,0.21,0.35,0.28,0.61,.\resultss\2434_1970-2-4_2007.jpg
4724,40,0.38,0.24,0.08,0.02,0.59,0.25,0.42,0.06,0.19,0.35,0.24,0.62,.\resultss\2439_1934-3-26_1974.jpg
4728,55,0.32,0.26,0.07,0.02,0.63,0.27,0.45,0.07,0.17,0.38,0.26,0.58,.\resultss\2442_1959-8-10_2014.jpg
4740,52,0.33,0.25,0.08,0.02,0.63,0.28,0.46,0.07,0.19,0.37,0.25,0.58,.\resultss\2453_1962-2-27_2014.jpg
4756,50,0.38,0.24,0.08,0.02,0.58,0.25,0.42,0.06,0.18,0.33,0.24,0.61,.\resultss\2468_1963-2-21_2013.jpg
4771,45,0.38,0.24,0.09,0.02,0.61,0.26,0.44,0.06,0.18,0.35,0.24,0.62,.\resultss\2481_1954-4-16_1999.jpg
4789,58,0.29,0.27,0.06,0.03,0.6,0.25,0.43,0.07,0.21,0.39,0.27,0.56,.\resultss\2498_1946-5-9_2004.jpg
4793,51,0.33,0.24,0.04,0.02,0.64,0.26,0.46,0.07,0.18,0.44,0.24,0.57,.\resultss\2500_1964-3-9_2015.jpg
4797,50,0.34,0.24,0.05,0.02,0.63,0.27,0.45,0.07,0.2,0.5,0.24,0.58,.\resultss\2504_1964-3-9_2014.jpg
4800,46,0.32,0.26,0.06,0.02,0.66,0.27,0.47,0.07,0.17,0.39,0.26,0.58,.\resultss\2507_1966-5-26_2012.jpg
4802,23,0.29,0.28,0.06,0.03,0.67,0.27,0.47,0.08,0.18,0.37,0.28,0.57,.\resultss\2509_1966-5-26_1989.jpg
4815,49,0.37,0.21,0.06,0.02,0.61,0.27,0.45,0.05,0.23,0.46,0.21,0.58,.\resultss\2520_1949-12-4_1998.jpg
4819,56,0.27,0.28,0.09,0.02,0.66,0.26,0.47,0.09,0.17,0.29,0.28,0.55,.\resultss\2524_1958-8-25_2014.jpg
4826,54,0.29,0.26,0.07,0.02,0.65,0.26,0.46,0.08,0.17,0.34,0.26,0.56,.\resultss\2530_1950-5-12_2004.jpg
4828,81,0.35,0.27,0.09,0.03,0.63,0.28,0.46,0.07,0.21,0.4,0.27,0.62,.\resultss\2532_1933-3-14_2014.jpg
