,Age,F9,F10,F11,F12,F1,F2,F3,F4,F5,F6,F7,F8,path
1651,23,0.37,0.25,0.06,0.03,0.6,0.26,0.44,0.06,0.22,0.47,0.25,0.62,.\resultss\11491_1992-5-7_2015.jpg
1653,21,0.39,0.23,0.09,0.02,0.54,0.23,0.39,0.06,0.17,0.32,0.23,0.62,.\resultss\11493_1992-5-7_2013.jpg
1655,41,0.31,0.26,0.07,0.02,0.65,0.26,0.46,0.08,0.19,0.37,0.26,0.58,.\resultss\11495_1971-4-29_2012.jpg
1658,37,0.4,0.23,0.08,0.02,0.59,0.25,0.43,0.06,0.2,0.38,0.23,0.64,.\resultss\11498_1975-12-17_2012.jpg
1660,76,0.36,0.23,0.08,0.02,0.6,0.26,0.43,0.07,0.21,0.39,0.23,0.59,.\resultss\1149_1915-04-26_1991.jpg
1663,23,0.3,0.27,0.06,0.03,0.69,0.28,0.5,0.08,0.19,0.43,0.27,0.57,.\resultss\11501_1991-6-7_2014.jpg
1664,23,0.28,0.27,0.06,0.03,0.69,0.29,0.5,0.08,0.2,0.43,0.27,0.55,.\resultss\11502_1991-6-7_2014.jpg
1666,23,0.28,0.27,0.04,0.03,0.64,0.27,0.46,0.07,0.21,0.44,0.27,0.54,.\resultss\11504_1990-9-21_2013.jpg
1668,37,0.29,0.27,0.07,0.03,0.58,0.24,0.41,0.06,0.21,0.34,0.27,0.56,.\resultss\11506_1974-9-12_2011.jpg
1670,30,0.37,0.25,0.08,0.02,0.64,0.27,0.46,0.07,0.2,0.37,0.25,0.62,.\resultss\11508_1984-7-11_2014.jpg
1672,60,0.39,0.25,0.06,0.03,0.56,0.24,0.41,0.05,0.22,0.45,0.25,0.64,.\resultss\1150_1944-10-10_2004.jpg
1673,26,0.32,0.26,0.05,0.03,0.65,0.26,0.46,0.07,0.2,0.44,0.26,0.58,.\resultss\11510_1985-9-7_2011.jpg
1675,32,0.32,0.26,0.04,0.03,0.66,0.28,0.48,0.07,0.22,0.49,0.26,0.58,.\resultss\11512_1983-5-6_2015.jpg
1676,31,0.3,0.25,0.08,0.02,0.67,0.27,0.48,0.08,0.17,0.33,0.25,0.55,.\resultss\11513_1983-5-6_2014.jpg
1678,34,0.28,0.26,0.07,0.02,0.6,0.25,0.43,0.07,0.18,0.33,0.26,0.54,.\resultss\11515_1981-11-26_2015.jpg
1681,32,0.38,0.23,0.07,0.02,0.6,0.26,0.43,0.06,0.17,0.37,0.23,0.62,.\resultss\11518_1980-7-3_2012.jpg
1682,30,0.32,0.25,0.05,0.03,0.62,0.26,0.44,0.06,0.2,0.46,0.25,0.57,.\resultss\11519_1980-7-3_2010.jpg
1686,33,0.29,0.29,0.08,0.03,0.65,0.27,0.47,0.07,0.2,0.36,0.29,0.58,.\resultss\11522_1981-8-20_2014.jpg
1687,28,0.3,0.28,0.08,0.03,0.67,0.29,0.49,0.07,0.21,0.38,0.28,0.59,.\resultss\11523_1981-8-20_2009.jpg
1688,14,0.31,0.27,0.06,0.03,0.66,0.27,0.47,0.07,0.22,0.44,0.27,0.58,.\resultss\11524_1992-10-15_2006.jpg
1689,35,0.33,0.27,0.06,0.03,0.6,0.25,0.43,0.06,0.2,0.39,0.27,0.59,.\resultss\11525_1979-9-15_2014.jpg
1694,34,0.32,0.26,0.03,0.03,0.66,0.28,0.48,0.07,0.23,0.52,0.26,0.58,.\resultss\1152_1979-07-03_2013.jpg
1696,32,0.44,0.22,0.07,0.03,0.6,0.27,0.44,0.06,0.23,0.5,0.22,0.66,.\resultss\11531_1981-9-12_2013.jpg
1699,39,0.35,0.26,0.09,0.02,0.6,0.26,0.44,0.06,0.19,0.35,0.26,0.61,.\resultss\11534_1966-9-5_2005.jpg
1701,29,0.37,0.26,0.06,0.03,0.6,0.27,0.44,0.06,0.24,0.45,0.26,0.63,.\resultss\11536_1976-3-24_2005.jpg
1703,56,0.38,0.25,0.08,0.02,0.62,0.25,0.44,0.07,0.18,0.38,0.25,0.64,.\resultss\11538_1958-4-20_2014.jpg
1704,40,0.36,0.25,0.09,0.02,0.59,0.26,0.43,0.06,0.19,0.39,0.25,0.61,.\resultss\11539_1975-11-20_2015.jpg
1706,12,0.37,0.23,0.08,0.02,0.64,0.27,0.46,0.06,0.21,0.41,0.23,0.61,.\resultss\11540_1993-6-7_2005.jpg
1707,22,0.33,0.25,0.04,0.03,0.59,0.25,0.43,0.06,0.21,0.49,0.25,0.58,.\resultss\11541_1990-5-17_2012.jpg
1708,38,0.38,0.23,0.08,0.02,0.65,0.27,0.46,0.07,0.2,0.38,0.23,0.6,.\resultss\11542_1967-12-19_2005.jpg
1710,17,0.31,0.24,0.05,0.02,0.65,0.28,0.47,0.07,0.2,0.49,0.24,0.55,.\resultss\11544_1997-2-10_2014.jpg
1711,17,0.33,0.25,0.05,0.03,0.66,0.28,0.47,0.06,0.21,0.49,0.25,0.58,.\resultss\11545_1997-2-10_2014.jpg
1713,18,0.32,0.25,0.07,0.02,0.62,0.26,0.44,0.07,0.16,0.36,0.25,0.57,.\resultss\11547_1997-2-10_2015.jpg
1716,35,0.37,0.25,0.09,0.03,0.67,0.29,0.49,0.07,0.22,0.4,0.25,0.62,.\resultss\1154_1977-11-28_2012.jpg
1717,16,0.28,0.27,0.07,0.03,0.68,0.27,0.48,0.08,0.21,0.34,0.27,0.55,.\resultss\11550_1997-2-10_2013.jpg
1719,17,0.34,0.24,0.08,0.02,0.64,0.27,0.46,0.07,0.16,0.35,0.24,0.58,.\resultss\11552_1997-2-10_2014.jpg
1720,10,0.32,0.26,0.05,0.03,0.64,0.27,0.46,0.07,0.2,0.45,0.26,0.58,.\resultss\11553_1997-2-10_2007.jpg
1721,15,0.3,0.26,0.04,0.03,0.66,0.28,0.48,0.07,0.23,0.49,0.26,0.56,.\resultss\11554_1997-2-10_2012.jpg
1722,10,0.3,0.26,0.07,0.02,0.66,0.28,0.47,0.07,0.17,0.37,0.26,0.56,.\resultss\11555_1997-2-10_2007.jpg
1729,17,0.35,0.23,0.05,0.02,0.61,0.24,0.43,0.07,0.16,0.37,0.23,0.59,.\resultss\11561_1997-2-10_2014.jpg
1730,12,0.39,0.22,0.06,0.02,0.64,0.26,0.45,0.07,0.16,0.38,0.22,0.61,.\resultss\11562_1997-2-10_2009.jpg
1731,16,0.43,0.21,0.06,0.02,0.59,0.24,0.42,0.06,0.19,0.39,0.21,0.63,.\resultss\11563_1997-2-10_2013.jpg
1732,17,0.32,0.25,0.07,0.02,0.66,0.28,0.47,0.08,0.16,0.37,0.25,0.57,.\resultss\11564_1997-2-10_2014.jpg
1734,22,0.32,0.25,0.05,0.02,0.67,0.28,0.48,0.07,0.18,0.42,0.25,0.57,.\resultss\11566_1989-10-10_2011.jpg
1735,33,0.35,0.24,0.07,0.02,0.6,0.26,0.43,0.06,0.19,0.38,0.24,0.59,.\resultss\11567_1979-0-0_2012.jpg
1736,33,0.32,0.28,0.07,0.03,0.61,0.27,0.44,0.06,0.24,0.41,0.28,0.59,.\resultss\11568_1981-10-30_2014.jpg
1739,16,0.28,0.27,0.04,0.03,0.66,0.27,0.48,0.08,0.21,0.45,0.27,0.55,.\resultss\11570_1998-7-8_2014.jpg
1740,39,0.38,0.25,0.1,0.02,0.56,0.23,0.41,0.06,0.17,0.3,0.25,0.63,.\resultss\11571_1975-7-4_2014.jpg
1743,41,0.37,0.25,0.09,0.02,0.6,0.26,0.43,0.07,0.18,0.3,0.25,0.62,.\resultss\11574_1974-3-26_2015.jpg
1744,41,0.34,0.24,0.05,0.02,0.61,0.26,0.45,0.06,0.2,0.46,0.24,0.58,.\resultss\11575_1974-3-26_2015.jpg
1747,32,0.29,0.27,0.07,0.03,0.61,0.26,0.44,0.06,0.21,0.36,0.27,0.56,.\resultss\11578_1981-7-22_2013.jpg
1748,32,0.33,0.27,0.08,0.03,0.61,0.26,0.44,0.06,0.2,0.37,0.27,0.61,.\resultss\11579_1981-7-22_2013.jpg
1749,42,0.34,0.24,0.04,0.03,0.64,0.28,0.47,0.07,0.24,0.49,0.24,0.59,.\resultss\1157_1973-03-22_2015.jpg
1750,36,0.37,0.25,0.09,0.02,0.6,0.26,0.43,0.07,0.18,0.3,0.25,0.62,.\resultss\11580_1979-3-5_2015.jpg
1752,30,0.33,0.24,0.07,0.02,0.61,0.26,0.44,0.06,0.2,0.35,0.24,0.57,.\resultss\11582_1984-10-17_2014.jpg
1754,30,0.41,0.24,0.09,0.02,0.59,0.26,0.43,0.06,0.18,0.36,0.24,0.65,.\resultss\11584_1984-10-17_2014.jpg
1755,43,0.38,0.24,0.09,0.02,0.66,0.27,0.48,0.07,0.17,0.37,0.24,0.62,.\resultss\11585_1969-7-2_2012.jpg
1756,43,0.33,0.25,0.08,0.02,0.66,0.28,0.48,0.07,0.19,0.4,0.25,0.58,.\resultss\11586_1969-7-2_2012.jpg
1761,35,0.39,0.24,0.07,0.02,0.66,0.27,0.48,0.07,0.21,0.4,0.24,0.63,.\resultss\11590_1978-10-31_2013.jpg
1762,30,0.34,0.27,0.04,0.03,0.6,0.26,0.43,0.06,0.24,0.47,0.27,0.61,.\resultss\11591_1981-8-21_2011.jpg
1763,29,0.3,0.28,0.05,0.03,0.61,0.25,0.43,0.06,0.22,0.46,0.28,0.58,.\resultss\11592_1976-4-18_2005.jpg
1765,31,0.36,0.24,0.08,0.02,0.6,0.26,0.43,0.06,0.18,0.4,0.24,0.61,.\resultss\11594_1982-12-7_2013.jpg
1766,30,0.37,0.24,0.07,0.02,0.61,0.26,0.44,0.07,0.2,0.42,0.24,0.61,.\resultss\11595_1982-12-7_2012.jpg
1771,48,0.35,0.24,0.09,0.02,0.6,0.26,0.44,0.06,0.19,0.34,0.24,0.59,.\resultss\1159_1926-10-06_1974.jpg
1773,29,0.34,0.24,0.05,0.03,0.63,0.28,0.47,0.06,0.24,0.49,0.24,0.58,.\resultss\11600_1982-8-13_2011.jpg
1775,28,0.38,0.23,0.09,0.02,0.66,0.28,0.48,0.07,0.18,0.39,0.23,0.61,.\resultss\11602_1982-1-7_2010.jpg
1776,28,0.38,0.24,0.09,0.03,0.63,0.27,0.46,0.06,0.21,0.38,0.24,0.62,.\resultss\11603_1982-1-7_2010.jpg
1777,28,0.32,0.27,0.06,0.03,0.69,0.28,0.49,0.08,0.2,0.43,0.27,0.59,.\resultss\11604_1982-1-7_2010.jpg
1778,28,0.32,0.26,0.04,0.03,0.67,0.28,0.48,0.07,0.24,0.54,0.26,0.58,.\resultss\11605_1982-1-7_2010.jpg
1781,24,0.38,0.23,0.08,0.02,0.64,0.27,0.46,0.07,0.17,0.37,0.23,0.61,.\resultss\11608_1985-5-28_2009.jpg
1784,25,0.3,0.27,0.06,0.03,0.68,0.29,0.5,0.08,0.2,0.39,0.27,0.56,.\resultss\11610_1985-5-28_2010.jpg
1792,40,0.38,0.27,0.08,0.03,0.6,0.25,0.44,0.06,0.21,0.38,0.27,0.64,.\resultss\11618_1973-11-27_2013.jpg
1796,30,0.3,0.27,0.07,0.03,0.65,0.27,0.47,0.07,0.22,0.35,0.27,0.57,.\resultss\11621_1982-10-18_2012.jpg
1797,29,0.36,0.24,0.08,0.03,0.64,0.28,0.47,0.06,0.21,0.41,0.24,0.6,.\resultss\11622_1982-10-18_2011.jpg
1799,22,0.31,0.25,0.04,0.03,0.65,0.28,0.47,0.07,0.21,0.49,0.25,0.56,.\resultss\11624_1989-12-18_2011.jpg
1803,34,0.38,0.25,0.09,0.02,0.62,0.27,0.45,0.06,0.19,0.38,0.25,0.62,.\resultss\11628_1981-10-12_2015.jpg
1808,19,0.3,0.27,0.06,0.03,0.71,0.29,0.51,0.08,0.2,0.37,0.27,0.56,.\resultss\11632_1995-7-9_2014.jpg
1809,10,0.34,0.23,0.06,0.02,0.55,0.24,0.4,0.06,0.17,0.33,0.23,0.57,.\resultss\11633_1995-7-9_2005.jpg
1810,32,0.39,0.23,0.07,0.02,0.59,0.26,0.43,0.07,0.2,0.44,0.23,0.62,.\resultss\11634_1982-11-4_2014.jpg
1811,63,0.42,0.23,0.07,0.02,0.6,0.26,0.44,0.06,0.2,0.45,0.23,0.64,.\resultss\11635_1949-3-21_2012.jpg
1816,26,0.31,0.27,0.05,0.03,0.65,0.28,0.47,0.07,0.21,0.51,0.27,0.57,.\resultss\1163_1988-09-12_2014.jpg
1817,29,0.4,0.24,0.05,0.03,0.6,0.26,0.44,0.06,0.23,0.52,0.24,0.63,.\resultss\11640_1978-8-18_2007.jpg
1818,37,0.37,0.25,0.06,0.03,0.59,0.25,0.43,0.06,0.22,0.43,0.25,0.62,.\resultss\11641_1978-8-18_2015.jpg
1819,37,0.36,0.24,0.06,0.02,0.65,0.27,0.47,0.07,0.19,0.38,0.24,0.6,.\resultss\11642_1978-8-18_2015.jpg
1820,37,0.35,0.26,0.07,0.02,0.6,0.25,0.43,0.07,0.19,0.38,0.26,0.61,.\resultss\11643_1978-8-18_2015.jpg
1821,35,0.38,0.25,0.07,0.03,0.6,0.27,0.44,0.06,0.24,0.47,0.25,0.63,.\resultss\11644_1979-11-18_2014.jpg
1822,35,0.38,0.25,0.06,0.03,0.64,0.28,0.47,0.06,0.28,0.56,0.25,0.63,.\resultss\11645_1979-11-18_2014.jpg
1824,37,0.35,0.26,0.08,0.03,0.6,0.26,0.44,0.06,0.22,0.44,0.26,0.61,.\resultss\11647_1973-1-23_2010.jpg
1825,40,0.37,0.24,0.05,0.02,0.62,0.26,0.45,0.06,0.2,0.48,0.24,0.61,.\resultss\11648_1971-10-26_2011.jpg
1826,41,0.36,0.24,0.05,0.02,0.64,0.27,0.46,0.07,0.2,0.46,0.24,0.6,.\resultss\11649_1971-10-26_2012.jpg
1828,42,0.3,0.28,0.06,0.03,0.65,0.27,0.48,0.07,0.21,0.42,0.28,0.58,.\resultss\11650_1971-10-26_2013.jpg
1829,42,0.41,0.23,0.08,0.02,0.66,0.28,0.48,0.06,0.2,0.45,0.23,0.64,.\resultss\11651_1971-10-26_2013.jpg
1830,23,0.29,0.27,0.06,0.03,0.7,0.3,0.51,0.08,0.21,0.42,0.27,0.55,.\resultss\11652_1991-2-18_2014.jpg
1831,24,0.24,0.29,0.06,0.03,0.56,0.22,0.39,0.06,0.19,0.29,0.29,0.53,.\resultss\11653_1989-12-5_2013.jpg
1834,26,0.35,0.27,0.09,0.02,0.63,0.28,0.46,0.08,0.18,0.36,0.27,0.62,.\resultss\11656_1985-7-28_2011.jpg
1836,29,0.35,0.26,0.08,0.02,0.6,0.26,0.44,0.06,0.19,0.36,0.26,0.61,.\resultss\11658_1985-7-28_2014.jpg
1837,22,0.42,0.25,0.09,0.03,0.66,0.28,0.47,0.07,0.22,0.41,0.25,0.66,.\resultss\11659_1961-8-4_1983.jpg
1839,34,0.37,0.24,0.06,0.02,0.62,0.27,0.45,0.07,0.2,0.44,0.24,0.61,.\resultss\11660_1980-6-5_2014.jpg
1840,28,0.37,0.26,0.08,0.03,0.58,0.25,0.42,0.06,0.2,0.35,0.26,0.64,.\resultss\11661_1982-12-28_2010.jpg
1841,28,0.32,0.25,0.06,0.02,0.65,0.26,0.46,0.08,0.18,0.37,0.25,0.58,.\resultss\11662_1982-12-28_2010.jpg
1842,28,0.36,0.24,0.07,0.02,0.6,0.25,0.43,0.07,0.19,0.36,0.24,0.61,.\resultss\11663_1982-12-28_2010.jpg
1845,38,0.37,0.26,0.05,0.03,0.63,0.27,0.46,0.06,0.23,0.49,0.26,0.63,.\resultss\11666_1976-1-26_2014.jpg
1847,35,0.31,0.25,0.04,0.03,0.65,0.27,0.47,0.07,0.21,0.45,0.25,0.56,.\resultss\11668_1976-3-28_2011.jpg
1849,19,0.36,0.24,0.09,0.02,0.61,0.27,0.44,0.06,0.2,0.38,0.24,0.6,.\resultss\1166_1926-01-01_1945.jpg
1852,28,0.34,0.24,0.07,0.02,0.59,0.25,0.42,0.06,0.18,0.36,0.24,0.58,.\resultss\11672_1983-12-20_2011.jpg
1854,30,0.37,0.24,0.07,0.02,0.57,0.24,0.41,0.06,0.17,0.37,0.24,0.61,.\resultss\11674_1983-12-20_2013.jpg
1855,30,0.37,0.24,0.07,0.02,0.59,0.25,0.43,0.06,0.19,0.4,0.24,0.6,.\resultss\11675_1983-12-20_2013.jpg
1856,30,0.38,0.24,0.09,0.02,0.6,0.26,0.43,0.06,0.17,0.32,0.24,0.62,.\resultss\11676_1983-12-20_2013.jpg
1857,27,0.36,0.25,0.06,0.02,0.55,0.22,0.39,0.06,0.2,0.34,0.25,0.61,.\resultss\11677_1983-12-20_2010.jpg
1858,28,0.34,0.24,0.07,0.02,0.58,0.25,0.42,0.06,0.17,0.37,0.24,0.57,.\resultss\11678_1983-12-20_2011.jpg
1860,23,0.35,0.27,0.05,0.03,0.62,0.27,0.45,0.06,0.24,0.5,0.27,0.61,.\resultss\1167_1991-04-30_2014.jpg
1861,29,0.35,0.23,0.08,0.02,0.59,0.25,0.42,0.07,0.16,0.32,0.23,0.59,.\resultss\11680_1983-12-20_2012.jpg
1862,26,0.34,0.24,0.07,0.02,0.57,0.25,0.42,0.06,0.16,0.36,0.24,0.58,.\resultss\11681_1983-12-20_2009.jpg
1871,85,0.37,0.26,0.06,0.03,0.62,0.28,0.45,0.06,0.25,0.47,0.26,0.63,.\resultss\1168_1922-07-29_2007.jpg
1873,36,0.39,0.24,0.05,0.03,0.65,0.27,0.47,0.07,0.22,0.53,0.24,0.63,.\resultss\11691_1979-10-1_2015.jpg
1874,36,0.33,0.27,0.08,0.03,0.6,0.25,0.43,0.06,0.19,0.35,0.27,0.6,.\resultss\11692_1979-10-1_2015.jpg
1875,36,0.35,0.26,0.09,0.02,0.6,0.25,0.44,0.07,0.19,0.35,0.26,0.61,.\resultss\11693_1979-10-1_2015.jpg
1878,27,0.38,0.24,0.09,0.02,0.6,0.27,0.44,0.06,0.18,0.36,0.24,0.62,.\resultss\11696_1982-5-11_2009.jpg
1884,38,0.34,0.27,0.09,0.03,0.64,0.27,0.47,0.07,0.22,0.42,0.27,0.61,.\resultss\11700_1977-6-21_2015.jpg
1885,38,0.34,0.27,0.09,0.03,0.65,0.28,0.47,0.07,0.22,0.4,0.27,0.61,.\resultss\11701_1977-6-21_2015.jpg
1891,25,0.29,0.27,0.05,0.03,0.65,0.27,0.47,0.07,0.2,0.43,0.27,0.56,.\resultss\11707_1986-4-22_2011.jpg
1892,41,0.39,0.23,0.09,0.02,0.58,0.24,0.41,0.06,0.17,0.3,0.23,0.62,.\resultss\11708_1969-9-26_2010.jpg
1893,25,0.32,0.27,0.06,0.03,0.67,0.28,0.49,0.07,0.21,0.43,0.27,0.59,.\resultss\11709_1984-6-8_2009.jpg
1894,30,0.39,0.24,0.07,0.03,0.64,0.28,0.47,0.06,0.22,0.42,0.24,0.64,.\resultss\1170_1984-03-19_2014.jpg
1896,30,0.34,0.24,0.04,0.02,0.64,0.26,0.46,0.07,0.17,0.44,0.24,0.58,.\resultss\11711_1979-7-16_2009.jpg
1897,32,0.32,0.25,0.05,0.02,0.66,0.28,0.48,0.07,0.19,0.44,0.25,0.57,.\resultss\11712_1979-7-16_2011.jpg
1900,28,0.38,0.24,0.09,0.02,0.61,0.26,0.45,0.07,0.18,0.37,0.24,0.62,.\resultss\11715_1982-3-26_2010.jpg
1903,27,0.37,0.24,0.06,0.02,0.6,0.25,0.43,0.06,0.2,0.41,0.24,0.61,.\resultss\11718_1984-11-23_2011.jpg
1905,21,0.33,0.24,0.05,0.02,0.62,0.27,0.45,0.06,0.18,0.43,0.24,0.58,.\resultss\1171_1985-12-18_2006.jpg
1906,30,0.39,0.25,0.07,0.03,0.6,0.26,0.44,0.07,0.21,0.44,0.25,0.64,.\resultss\11720_1982-1-10_2012.jpg
1908,27,0.31,0.26,0.04,0.03,0.67,0.28,0.48,0.07,0.22,0.46,0.26,0.57,.\resultss\11722_1985-10-25_2012.jpg
1909,25,0.31,0.26,0.04,0.03,0.65,0.28,0.47,0.07,0.23,0.48,0.26,0.57,.\resultss\11723_1985-10-25_2010.jpg
1912,16,0.35,0.24,0.08,0.02,0.61,0.26,0.44,0.06,0.18,0.34,0.24,0.59,.\resultss\11726_1998-1-28_2014.jpg
1915,13,0.28,0.26,0.05,0.02,0.65,0.26,0.46,0.08,0.18,0.4,0.26,0.54,.\resultss\11729_1998-1-28_2011.jpg
1919,29,0.31,0.29,0.08,0.03,0.61,0.26,0.44,0.07,0.18,0.35,0.29,0.59,.\resultss\11732_1981-3-30_2010.jpg
1921,31,0.36,0.26,0.08,0.02,0.61,0.27,0.45,0.06,0.18,0.35,0.26,0.62,.\resultss\11734_1983-10-10_2014.jpg
1927,46,0.29,0.29,0.05,0.03,0.66,0.27,0.47,0.08,0.24,0.43,0.29,0.57,.\resultss\1173_1969-07-19_2015.jpg
1934,10,0.31,0.26,0.07,0.02,0.61,0.25,0.44,0.07,0.16,0.32,0.26,0.57,.\resultss\11746_1999-4-7_2009.jpg
1936,23,0.37,0.24,0.05,0.03,0.64,0.27,0.46,0.07,0.23,0.5,0.24,0.61,.\resultss\11748_1986-2-7_2009.jpg
1937,26,0.37,0.25,0.06,0.03,0.61,0.27,0.44,0.06,0.21,0.45,0.25,0.62,.\resultss\11749_1974-2-4_2000.jpg
1938,62,0.36,0.25,0.09,0.02,0.59,0.26,0.43,0.06,0.18,0.31,0.25,0.61,.\resultss\1174_1951-04-25_2013.jpg
1941,23,0.31,0.27,0.06,0.03,0.65,0.27,0.47,0.07,0.22,0.4,0.27,0.58,.\resultss\11752_1982-10-28_2005.jpg
1943,28,0.27,0.29,0.06,0.04,0.67,0.29,0.49,0.07,0.25,0.43,0.29,0.56,.\resultss\11754_1982-10-28_2010.jpg
1945,23,0.38,0.24,0.04,0.03,0.61,0.27,0.44,0.06,0.24,0.53,0.24,0.63,.\resultss\11756_1982-10-28_2005.jpg
1956,29,0.33,0.27,0.06,0.03,0.62,0.28,0.46,0.06,0.24,0.46,0.27,0.61,.\resultss\11766_1983-3-20_2012.jpg
1957,35,0.33,0.25,0.05,0.03,0.65,0.27,0.47,0.07,0.2,0.52,0.25,0.58,.\resultss\11767_1979-3-18_2014.jpg
1958,36,0.34,0.27,0.08,0.03,0.61,0.25,0.44,0.06,0.2,0.39,0.27,0.61,.\resultss\11768_1979-3-18_2015.jpg
1959,35,0.3,0.28,0.09,0.03,0.61,0.25,0.44,0.07,0.21,0.38,0.28,0.59,.\resultss\11769_1979-3-18_2014.jpg
1960,41,0.37,0.24,0.07,0.03,0.61,0.28,0.45,0.05,0.23,0.48,0.24,0.61,.\resultss\1176_1970-12-18_2011.jpg
1961,24,0.36,0.24,0.05,0.02,0.61,0.26,0.44,0.06,0.2,0.45,0.24,0.59,.\resultss\11770_1990-5-13_2014.jpg
1964,28,0.35,0.24,0.04,0.03,0.66,0.28,0.48,0.07,0.22,0.49,0.24,0.59,.\resultss\11773_1984-7-30_2012.jpg
1968,28,0.35,0.25,0.06,0.03,0.6,0.25,0.43,0.06,0.22,0.43,0.25,0.6,.\resultss\11777_1984-7-30_2012.jpg
1969,31,0.33,0.25,0.05,0.03,0.65,0.28,0.47,0.06,0.21,0.48,0.25,0.59,.\resultss\11778_1984-7-30_2015.jpg
1970,32,0.3,0.24,0.04,0.03,0.67,0.28,0.48,0.07,0.23,0.51,0.24,0.54,.\resultss\11779_1982-2-11_2014.jpg
1973,33,0.32,0.26,0.08,0.02,0.67,0.28,0.49,0.07,0.17,0.37,0.26,0.58,.\resultss\11781_1982-2-11_2015.jpg
1974,29,0.35,0.24,0.08,0.02,0.65,0.27,0.47,0.07,0.15,0.35,0.24,0.58,.\resultss\11782_1982-2-11_2011.jpg
1975,29,0.31,0.25,0.08,0.02,0.68,0.29,0.49,0.07,0.18,0.36,0.25,0.56,.\resultss\11783_1982-2-11_2011.jpg
1976,32,0.35,0.24,0.08,0.02,0.65,0.27,0.47,0.07,0.16,0.37,0.24,0.59,.\resultss\11784_1982-2-11_2014.jpg
1977,29,0.35,0.23,0.08,0.02,0.65,0.27,0.47,0.07,0.16,0.34,0.23,0.58,.\resultss\11785_1982-2-11_2011.jpg
1978,32,0.3,0.24,0.05,0.03,0.65,0.27,0.47,0.07,0.21,0.46,0.24,0.55,.\resultss\11786_1980-6-20_2012.jpg
1979,31,0.3,0.26,0.04,0.03,0.66,0.28,0.48,0.07,0.24,0.5,0.26,0.56,.\resultss\11787_1980-6-20_2011.jpg
1982,34,0.36,0.27,0.08,0.03,0.61,0.25,0.44,0.07,0.23,0.43,0.27,0.63,.\resultss\1178_1980-12-11_2014.jpg
1984,31,0.37,0.24,0.07,0.02,0.6,0.25,0.44,0.06,0.19,0.36,0.24,0.61,.\resultss\11791_1978-1-5_2009.jpg
1987,29,0.29,0.27,0.04,0.03,0.66,0.27,0.47,0.07,0.22,0.45,0.27,0.56,.\resultss\11794_1980-7-30_2009.jpg
1988,29,0.37,0.24,0.05,0.02,0.64,0.28,0.46,0.07,0.2,0.48,0.24,0.62,.\resultss\11795_1980-7-30_2009.jpg
1989,29,0.29,0.27,0.04,0.03,0.66,0.27,0.47,0.07,0.22,0.45,0.27,0.56,.\resultss\11796_1980-7-30_2009.jpg
1996,16,0.31,0.25,0.04,0.03,0.67,0.28,0.48,0.07,0.22,0.49,0.25,0.56,.\resultss\11801_1995-9-20_2011.jpg
1997,16,0.3,0.26,0.04,0.03,0.67,0.29,0.48,0.07,0.22,0.5,0.26,0.57,.\resultss\11802_1995-9-20_2011.jpg
1999,34,0.38,0.23,0.08,0.02,0.58,0.26,0.42,0.06,0.18,0.36,0.23,0.61,.\resultss\11804_1978-10-11_2012.jpg
2000,33,0.4,0.23,0.08,0.02,0.57,0.25,0.42,0.06,0.17,0.37,0.23,0.63,.\resultss\11805_1978-10-11_2011.jpg
2001,37,0.4,0.23,0.06,0.02,0.6,0.26,0.43,0.06,0.21,0.42,0.23,0.63,.\resultss\11806_1976-0-0_2013.jpg
2002,32,0.39,0.23,0.08,0.02,0.66,0.28,0.48,0.07,0.21,0.39,0.23,0.62,.\resultss\11807_1978-2-14_2010.jpg
2003,32,0.32,0.25,0.06,0.03,0.66,0.28,0.48,0.07,0.24,0.44,0.25,0.56,.\resultss\11808_1978-2-14_2010.jpg
2004,35,0.32,0.25,0.06,0.03,0.67,0.28,0.48,0.07,0.24,0.45,0.25,0.57,.\resultss\11809_1978-2-14_2013.jpg
2006,37,0.28,0.27,0.08,0.03,0.64,0.28,0.46,0.07,0.21,0.36,0.27,0.55,.\resultss\11810_1978-12-28_2015.jpg
2009,37,0.39,0.26,0.1,0.03,0.59,0.25,0.43,0.06,0.2,0.34,0.26,0.65,.\resultss\11813_1978-12-28_2015.jpg
2010,33,0.32,0.29,0.07,0.03,0.66,0.27,0.47,0.08,0.21,0.45,0.29,0.61,.\resultss\11814_1982-4-6_2015.jpg
2013,30,0.38,0.25,0.09,0.02,0.59,0.25,0.43,0.06,0.17,0.32,0.25,0.62,.\resultss\11817_1982-8-7_2012.jpg
2017,23,0.4,0.23,0.08,0.02,0.6,0.26,0.44,0.06,0.2,0.39,0.23,0.63,.\resultss\11820_1989-6-3_2012.jpg
2018,25,0.26,0.29,0.06,0.03,0.66,0.28,0.47,0.08,0.2,0.35,0.29,0.55,.\resultss\11821_1989-6-3_2014.jpg
2020,25,0.36,0.25,0.08,0.02,0.6,0.26,0.44,0.06,0.18,0.34,0.25,0.61,.\resultss\11823_1983-4-1_2008.jpg
2023,27,0.4,0.23,0.08,0.02,0.6,0.27,0.44,0.06,0.18,0.36,0.23,0.63,.\resultss\11826_1983-4-1_2010.jpg
2024,31,0.32,0.27,0.03,0.03,0.62,0.25,0.44,0.06,0.23,0.46,0.27,0.59,.\resultss\11827_1983-2-11_2014.jpg
