,Age,F1,F10,F11,F12,F2,F3,F4,F5,F6,F7,F8,F9,path
220,16,0.58,0.27,0.06,0.06,0.24,0.42,0.07,0.19,0.4,0.27,0.6,0.33,./results/021A16.JPG
221,18,0.6,0.26,0.07,0.07,0.25,0.43,0.07,0.19,0.37,0.26,0.62,0.36,./results/021A18.JPG
222,20,0.59,0.3,0.06,0.06,0.25,0.43,0.06,0.2,0.44,0.3,0.71,0.41,./results/021A20.JPG
223,23,0.6,0.29,0.06,0.06,0.25,0.43,0.06,0.2,0.45,0.29,0.74,0.45,./results/021A23.JPG
224,27,0.61,0.23,0.06,0.06,0.26,0.44,0.07,0.21,0.44,0.23,0.56,0.33,./results/021A27.JPG
225,30,0.59,0.24,0.06,0.06,0.26,0.43,0.06,0.22,0.46,0.24,0.61,0.37,./results/021A30.JPG
226,35,0.63,0.27,0.05,0.05,0.26,0.45,0.07,0.22,0.49,0.27,0.64,0.36,./results/021A35.JPG
227,39,0.61,0.27,0.06,0.06,0.25,0.44,0.07,0.21,0.42,0.27,0.61,0.34,./results/021A39.JPG
228,0,0.59,0.32,0.09,0.09,0.25,0.42,0.06,0.19,0.35,0.32,0.77,0.44,./results/022A00.JPG
229,11,0.64,0.25,0.08,0.08,0.27,0.46,0.07,0.19,0.37,0.25,0.61,0.35,./results/022A11.JPG
230,16,0.6,0.28,0.09,0.09,0.26,0.44,0.06,0.2,0.36,0.28,0.66,0.38,./results/022A16.JPG
231,18,0.64,0.26,0.08,0.08,0.28,0.46,0.07,0.2,0.39,0.26,0.61,0.35,./results/022A18.JPG
232,20,0.63,0.25,0.06,0.06,0.27,0.46,0.07,0.23,0.44,0.25,0.56,0.3,./results/022A20.JPG
233,23,0.65,0.27,0.07,0.07,0.29,0.48,0.07,0.22,0.45,0.27,0.61,0.34,./results/022A23.JPG
234,27,0.63,0.28,0.08,0.08,0.28,0.46,0.07,0.21,0.42,0.28,0.69,0.41,./results/022A27.JPG
235,28,0.59,0.33,0.11,0.11,0.26,0.43,0.06,0.18,0.35,0.33,0.8,0.47,./results/022A28.JPG
236,30,0.62,0.3,0.09,0.09,0.26,0.44,0.06,0.21,0.37,0.3,0.68,0.38,./results/022A30.JPG
237,0,0.59,0.25,0.07,0.07,0.25,0.43,0.07,0.18,0.32,0.25,0.55,0.31,./results/023A00.JPG
238,5,0.61,0.27,0.07,0.07,0.26,0.44,0.06,0.2,0.4,0.27,0.63,0.36,./results/023A05.JPG
239,7,0.58,0.23,0.08,0.08,0.25,0.42,0.06,0.19,0.38,0.23,0.58,0.35,./results/023A07.JPG
240,9,0.6,0.26,0.09,0.09,0.24,0.43,0.07,0.16,0.3,0.26,0.61,0.35,./results/023A09.JPG
241,16,0.61,0.27,0.06,0.06,0.25,0.44,0.06,0.22,0.45,0.27,0.65,0.38,./results/023A16.JPG
242,21,0.61,0.29,0.08,0.08,0.26,0.44,0.06,0.21,0.36,0.29,0.64,0.34,./results/023A21.JPG
243,22,0.58,0.33,0.09,0.09,0.25,0.42,0.06,0.2,0.37,0.33,0.73,0.4,./results/023A22.JPG
244,29,0.59,0.27,0.1,0.1,0.25,0.43,0.06,0.19,0.36,0.27,0.74,0.48,./results/023A29.JPG
245,0,0.55,0.26,0.07,0.07,0.24,0.4,0.06,0.18,0.32,0.26,0.62,0.36,./results/024A00.JPG
246,10,0.6,0.25,0.08,0.08,0.25,0.43,0.06,0.18,0.37,0.25,0.62,0.36,./results/024A10.JPG
247,17,0.58,0.25,0.08,0.08,0.25,0.43,0.06,0.2,0.36,0.25,0.59,0.34,./results/024A17.JPG
248,18,0.6,0.29,0.1,0.1,0.26,0.44,0.06,0.2,0.34,0.29,0.66,0.37,./results/024A18.JPG
249,23,0.62,0.24,0.08,0.08,0.27,0.45,0.07,0.19,0.36,0.24,0.58,0.34,./results/024A23.JPG
250,25,0.59,0.25,0.08,0.08,0.26,0.43,0.06,0.19,0.35,0.25,0.61,0.36,./results/024A25.JPG
251,28,0.61,0.29,0.09,0.09,0.26,0.44,0.06,0.2,0.36,0.29,0.67,0.39,./results/024A28.JPG
252,30,0.59,0.28,0.1,0.1,0.26,0.43,0.06,0.19,0.38,0.28,0.71,0.44,./results/024A30.JPG
253,7,0.61,0.28,0.04,0.04,0.26,0.43,0.06,0.22,0.48,0.28,0.6,0.33,./results/025A07.JPG
254,12,0.6,0.28,0.06,0.06,0.25,0.43,0.07,0.18,0.39,0.28,0.61,0.33,./results/025A12.JPG
255,15,0.59,0.3,0.08,0.08,0.25,0.43,0.06,0.19,0.38,0.3,0.72,0.42,./results/025A15.JPG
256,18,0.6,0.27,0.05,0.05,0.25,0.44,0.06,0.23,0.43,0.27,0.61,0.34,./results/025A18.JPG
257,22,0.63,0.28,0.05,0.05,0.27,0.45,0.07,0.21,0.42,0.28,0.61,0.33,./results/025A22.JPG
258,23,0.62,0.27,0.07,0.07,0.26,0.45,0.07,0.19,0.34,0.27,0.59,0.32,./results/025A23.JPG
259,28,0.6,0.28,0.07,0.07,0.26,0.43,0.06,0.19,0.38,0.28,0.66,0.38,./results/025A28.JPG
260,34,0.61,0.28,0.06,0.06,0.25,0.44,0.06,0.22,0.43,0.28,0.67,0.39,./results/025A34.JPG
261,0,0.59,0.27,0.08,0.08,0.25,0.42,0.07,0.17,0.29,0.27,0.57,0.3,./results/026A00.JPG
262,2,0.61,0.25,0.08,0.08,0.25,0.44,0.07,0.17,0.33,0.25,0.55,0.29,./results/026A02.JPG
263,4,0.58,0.29,0.08,0.08,0.25,0.42,0.06,0.18,0.33,0.29,0.67,0.39,./results/026A04.JPG
264,7,0.66,0.25,0.06,0.06,0.27,0.47,0.07,0.2,0.39,0.25,0.52,0.27,./results/026A07.JPG
265,18,0.64,0.28,0.08,0.08,0.27,0.46,0.07,0.18,0.37,0.28,0.64,0.36,./results/026A18.JPG
266,19,0.64,0.27,0.07,0.07,0.26,0.46,0.07,0.18,0.37,0.27,0.61,0.34,./results/026A19.JPG
267,2,0.57,0.3,0.08,0.08,0.23,0.4,0.06,0.18,0.31,0.3,0.66,0.36,./results/027A02.JPG
268,11,0.61,0.26,0.07,0.07,0.26,0.44,0.07,0.18,0.34,0.26,0.55,0.29,./results/027A11.JPG
269,13,0.66,0.27,0.06,0.06,0.27,0.48,0.07,0.2,0.38,0.27,0.53,0.26,./results/027A13.JPG
270,20,0.62,0.34,0.09,0.09,0.25,0.44,0.07,0.18,0.34,0.34,0.77,0.43,./results/027A20.JPG
271,25,0.61,0.26,0.06,0.06,0.26,0.44,0.06,0.21,0.4,0.26,0.59,0.33,./results/027A25.JPG
272,30,0.61,0.28,0.06,0.06,0.26,0.44,0.06,0.21,0.4,0.28,0.63,0.35,./results/027A30.JPG
273,36,0.62,0.26,0.08,0.08,0.26,0.45,0.07,0.19,0.37,0.26,0.62,0.36,./results/027A36.JPG
274,41,0.63,0.26,0.04,0.04,0.26,0.45,0.06,0.24,0.49,0.26,0.57,0.31,./results/027A41.JPG
275,14,0.6,0.26,0.09,0.09,0.26,0.44,0.06,0.18,0.33,0.26,0.61,0.35,./results/028A14.JPG
276,18,0.61,0.31,0.09,0.09,0.26,0.44,0.06,0.19,0.37,0.31,0.69,0.38,./results/028A18.JPG
277,26,0.57,0.23,0.07,0.07,0.24,0.42,0.06,0.18,0.32,0.23,0.55,0.31,./results/028A26.JPG
278,28,0.56,0.24,0.06,0.06,0.24,0.4,0.06,0.22,0.43,0.24,0.57,0.34,./results/028A28.JPG
279,34,0.6,0.27,0.06,0.06,0.26,0.43,0.06,0.23,0.45,0.27,0.62,0.35,./results/028A34.JPG
280,35,0.56,0.33,0.08,0.08,0.24,0.4,0.05,0.19,0.37,0.33,0.75,0.43,./results/028A35.JPG
281,37,0.6,0.28,0.1,0.1,0.25,0.43,0.06,0.18,0.34,0.28,0.7,0.41,./results/028A37.JPG
282,41,0.58,0.28,0.06,0.06,0.25,0.42,0.06,0.22,0.42,0.28,0.66,0.38,./results/028A41.JPG
283,46,0.61,0.29,0.09,0.09,0.26,0.44,0.07,0.18,0.36,0.29,0.65,0.37,./results/028A46.JPG
284,1,0.59,0.27,0.09,0.09,0.24,0.42,0.06,0.16,0.29,0.27,0.65,0.38,./results/029A01.JPG
285,4,0.56,0.24,0.08,0.08,0.23,0.41,0.06,0.16,0.3,0.24,0.58,0.35,./results/029A04.JPG
286,10,0.59,0.26,0.08,0.08,0.24,0.42,0.07,0.18,0.32,0.26,0.57,0.31,./results/029A10.JPG
287,11,0.6,0.27,0.07,0.07,0.25,0.43,0.06,0.2,0.4,0.27,0.65,0.38,./results/029A11.JPG
288,13,0.58,0.27,0.09,0.09,0.24,0.42,0.06,0.17,0.32,0.27,0.61,0.34,./results/029A13.JPG
289,16,0.61,0.31,0.07,0.07,0.25,0.44,0.06,0.22,0.4,0.31,0.68,0.38,./results/029A16.JPG
290,20,0.59,0.25,0.07,0.07,0.25,0.42,0.07,0.2,0.33,0.25,0.53,0.28,./results/029A20.JPG
291,22,0.62,0.26,0.08,0.08,0.27,0.45,0.06,0.21,0.45,0.26,0.7,0.44,./results/029A22.JPG
292,23,0.62,0.26,0.08,0.08,0.26,0.45,0.07,0.2,0.41,0.26,0.62,0.36,./results/029A23.JPG
293,29,0.55,0.28,0.08,0.08,0.23,0.4,0.07,0.18,0.3,0.28,0.63,0.36,./results/029A29.JPG
294,33,0.61,0.29,0.08,0.08,0.27,0.45,0.06,0.22,0.4,0.29,0.67,0.39,./results/029A33.JPG
295,0,0.59,0.25,0.07,0.07,0.24,0.42,0.07,0.16,0.37,0.25,0.62,0.37,./results/030A00.JPG
296,5,0.63,0.27,0.06,0.06,0.27,0.45,0.07,0.2,0.42,0.27,0.63,0.36,./results/030A05.JPG
297,16,0.62,0.29,0.06,0.06,0.26,0.45,0.06,0.21,0.45,0.29,0.68,0.4,./results/030A16.JPG
298,17,0.61,0.28,0.06,0.06,0.26,0.44,0.06,0.21,0.44,0.28,0.67,0.39,./results/030A17.JPG
299,18,0.6,0.28,0.05,0.05,0.25,0.43,0.06,0.2,0.44,0.28,0.68,0.4,./results/030A18.JPG
300,20,0.64,0.29,0.05,0.05,0.28,0.47,0.07,0.22,0.47,0.29,0.65,0.36,./results/030A20.JPG
301,26,0.63,0.27,0.05,0.05,0.26,0.46,0.07,0.2,0.46,0.27,0.65,0.39,./results/030A26.JPG
302,0,0.58,0.23,0.07,0.07,0.25,0.41,0.06,0.17,0.34,0.23,0.55,0.32,./results/031A00.JPG
303,2,0.64,0.23,0.05,0.05,0.26,0.46,0.06,0.22,0.41,0.23,0.53,0.29,./results/031A02.JPG
304,3,0.59,0.23,0.07,0.07,0.24,0.42,0.07,0.17,0.33,0.23,0.55,0.32,./results/031A03.JPG
305,4,0.62,0.23,0.08,0.08,0.26,0.44,0.07,0.17,0.3,0.23,0.5,0.27,./results/031A04.JPG
306,6,0.58,0.2,0.06,0.06,0.24,0.42,0.07,0.17,0.29,0.2,0.47,0.27,./results/031A06.JPG
307,7,0.59,0.25,0.09,0.09,0.24,0.42,0.07,0.16,0.34,0.25,0.6,0.35,./results/031A07.JPG
308,9,0.57,0.29,0.09,0.09,0.25,0.41,0.05,0.19,0.38,0.29,0.73,0.45,./results/031A09.JPG
309,11,0.6,0.3,0.1,0.1,0.24,0.43,0.07,0.16,0.29,0.3,0.68,0.39,./results/031A11.JPG
310,12,0.6,0.26,0.08,0.08,0.26,0.44,0.07,0.17,0.31,0.26,0.59,0.33,./results/031A12.JPG
311,14,0.6,0.28,0.08,0.08,0.26,0.44,0.07,0.19,0.36,0.28,0.64,0.36,./results/031A14.JPG
312,15,0.59,0.28,0.09,0.09,0.25,0.42,0.06,0.18,0.32,0.28,0.69,0.4,./results/031A15.JPG
313,16,0.61,0.27,0.08,0.08,0.26,0.44,0.06,0.19,0.34,0.27,0.62,0.35,./results/031A16.JPG
314,19,0.57,0.33,0.1,0.1,0.24,0.41,0.06,0.19,0.35,0.33,0.78,0.46,./results/031A19.JPG
315,6,0.6,0.24,0.08,0.08,0.24,0.43,0.07,0.16,0.32,0.24,0.54,0.31,./results/032A06.JPG
316,8,0.6,0.26,0.06,0.06,0.25,0.43,0.07,0.18,0.37,0.26,0.57,0.3,./results/032A08.JPG
317,10,0.62,0.31,0.08,0.08,0.26,0.45,0.07,0.19,0.44,0.31,0.71,0.4,./results/032A10.JPG
318,13,0.62,0.29,0.07,0.07,0.26,0.45,0.07,0.2,0.4,0.29,0.64,0.35,./results/032A13.JPG
319,15,0.63,0.27,0.06,0.06,0.26,0.45,0.07,0.22,0.44,0.27,0.58,0.31,./results/032A15.JPG
320,18,0.64,0.32,0.08,0.08,0.27,0.46,0.07,0.21,0.42,0.32,0.72,0.41,./results/032A18.JPG
321,24,0.61,0.28,0.07,0.07,0.25,0.43,0.07,0.18,0.38,0.28,0.67,0.39,./results/032A24.JPG
322,28,0.61,0.29,0.06,0.06,0.26,0.44,0.06,0.2,0.46,0.29,0.72,0.43,./results/032A28.JPG
323,35,0.6,0.31,0.07,0.07,0.26,0.43,0.06,0.21,0.46,0.31,0.8,0.49,./results/032A35.JPG
324,5,0.61,0.23,0.06,0.06,0.25,0.44,0.07,0.19,0.36,0.23,0.5,0.27,./results/033A05.JPG
325,10,0.63,0.27,0.08,0.08,0.27,0.46,0.07,0.18,0.39,0.27,0.65,0.37,./results/033A10.JPG
326,25,0.6,0.26,0.07,0.07,0.26,0.44,0.06,0.21,0.44,0.26,0.65,0.4,./results/033A25.JPG
327,30,0.64,0.24,0.06,0.06,0.28,0.46,0.06,0.25,0.49,0.24,0.57,0.33,./results/033A30.JPG
328,35,0.6,0.29,0.08,0.08,0.27,0.44,0.06,0.23,0.45,0.29,0.72,0.44,./results/033A35.JPG
329,39,0.6,0.26,0.08,0.08,0.26,0.44,0.06,0.21,0.42,0.26,0.66,0.4,./results/033A39.JPG
330,44,0.58,0.26,0.06,0.06,0.26,0.43,0.06,0.23,0.5,0.26,0.72,0.46,./results/033A44.JPG
331,2,0.59,0.23,0.05,0.05,0.26,0.43,0.06,0.2,0.41,0.23,0.52,0.29,./results/034A02.JPG
332,4,0.61,0.27,0.07,0.07,0.26,0.44,0.06,0.2,0.4,0.27,0.6,0.34,./results/034A04.JPG
333,11,0.62,0.24,0.06,0.06,0.25,0.44,0.07,0.21,0.39,0.24,0.54,0.3,./results/034A11.JPG
334,13,0.64,0.27,0.07,0.07,0.27,0.46,0.07,0.2,0.37,0.27,0.61,0.34,./results/034A13.JPG
335,15,0.64,0.27,0.06,0.06,0.26,0.46,0.07,0.21,0.4,0.27,0.59,0.32,./results/034A15.JPG
336,18,0.63,0.27,0.07,0.07,0.26,0.46,0.07,0.19,0.33,0.27,0.57,0.3,./results/034A18.JPG
337,21,0.62,0.27,0.06,0.06,0.27,0.45,0.07,0.2,0.36,0.27,0.58,0.31,./results/034A21.JPG
338,35,0.63,0.3,0.07,0.07,0.27,0.46,0.07,0.22,0.41,0.3,0.64,0.35,./results/034A35.JPG
339,39,0.57,0.26,0.08,0.08,0.24,0.41,0.06,0.19,0.33,0.26,0.65,0.39,./results/034A39.JPG
340,44,0.6,0.28,0.08,0.08,0.26,0.44,0.07,0.19,0.34,0.28,0.63,0.35,./results/034A44.JPG
341,1,0.6,0.26,0.07,0.07,0.24,0.42,0.07,0.19,0.31,0.26,0.54,0.28,./results/035A01.JPG
342,3,0.6,0.26,0.07,0.07,0.25,0.43,0.06,0.19,0.37,0.26,0.63,0.37,./results/035A03.JPG
343,7,0.61,0.28,0.08,0.08,0.25,0.44,0.07,0.18,0.34,0.28,0.61,0.33,./results/035A07.JPG
344,8,0.61,0.28,0.09,0.09,0.25,0.44,0.07,0.18,0.33,0.28,0.61,0.33,./results/035A08.JPG
345,9,0.62,0.25,0.07,0.07,0.26,0.44,0.07,0.18,0.35,0.25,0.56,0.31,./results/035A09.JPG
346,12,0.61,0.27,0.08,0.08,0.26,0.44,0.07,0.18,0.34,0.27,0.57,0.31,./results/035A12.JPG
347,16,0.62,0.27,0.08,0.08,0.27,0.45,0.07,0.2,0.33,0.27,0.55,0.29,./results/035A16.JPG
348,18,0.61,0.27,0.08,0.08,0.25,0.43,0.07,0.18,0.33,0.27,0.57,0.3,./results/035A18.JPG
349,21,0.61,0.29,0.08,0.08,0.26,0.44,0.06,0.21,0.39,0.29,0.65,0.36,./results/035A21.JPG
350,23,0.59,0.28,0.09,0.09,0.25,0.43,0.06,0.19,0.34,0.28,0.67,0.39,./results/035A23a.JPG
351,23,0.59,0.29,0.09,0.09,0.25,0.43,0.07,0.2,0.37,0.29,0.69,0.4,./results/035A23b.JPG
352,0,0.6,0.3,0.1,0.1,0.25,0.43,0.07,0.15,0.31,0.3,0.75,0.45,./results/036A00.JPG
353,1,0.58,0.28,0.07,0.07,0.24,0.41,0.06,0.17,0.35,0.28,0.65,0.37,./results/036A01.JPG
354,3,0.62,0.26,0.07,0.07,0.26,0.44,0.07,0.19,0.36,0.26,0.6,0.34,./results/036A03.JPG
355,5,0.63,0.25,0.06,0.06,0.27,0.45,0.07,0.2,0.38,0.25,0.55,0.3,./results/036A05.JPG
356,6,0.61,0.28,0.08,0.08,0.25,0.43,0.07,0.19,0.35,0.28,0.63,0.35,./results/036A06.JPG
357,8,0.6,0.32,0.1,0.1,0.25,0.43,0.07,0.17,0.29,0.32,0.69,0.37,./results/036A08.JPG
358,11,0.61,0.28,0.08,0.08,0.26,0.44,0.07,0.18,0.33,0.28,0.6,0.32,./results/036A11.JPG
359,13,0.64,0.28,0.09,0.09,0.26,0.46,0.07,0.17,0.33,0.28,0.65,0.37,./results/036A13.JPG
360,15,0.61,0.3,0.08,0.08,0.25,0.44,0.06,0.19,0.35,0.3,0.65,0.36,./results/036A15.JPG
361,17,0.6,0.28,0.07,0.07,0.26,0.43,0.06,0.21,0.37,0.28,0.61,0.34,./results/036A17.JPG
362,18,0.62,0.24,0.07,0.07,0.26,0.45,0.07,0.19,0.35,0.24,0.52,0.28,./results/036A18.JPG
363,19,0.59,0.31,0.09,0.09,0.25,0.43,0.07,0.18,0.33,0.31,0.67,0.37,./results/036A19.JPG
364,20,0.61,0.31,0.09,0.09,0.27,0.44,0.07,0.19,0.33,0.31,0.71,0.4,./results/036A20.JPG
365,0,0.54,0.26,0.09,0.09,0.22,0.39,0.07,0.18,0.3,0.26,0.62,0.37,./results/037A00.JPG
366,2,0.63,0.25,0.07,0.07,0.26,0.45,0.07,0.18,0.34,0.25,0.54,0.29,./results/037A02.JPG
367,4,0.61,0.28,0.08,0.08,0.26,0.44,0.07,0.18,0.39,0.28,0.68,0.4,./results/037A04.JPG
368,6,0.66,0.24,0.07,0.07,0.27,0.47,0.07,0.19,0.38,0.24,0.57,0.32,./results/037A06.JPG
369,8,0.64,0.24,0.06,0.06,0.27,0.46,0.07,0.19,0.41,0.24,0.57,0.33,./results/037A08.JPG
370,9,0.62,0.24,0.07,0.07,0.25,0.44,0.07,0.18,0.37,0.24,0.56,0.32,./results/037A09.JPG
371,11,0.63,0.29,0.06,0.06,0.27,0.45,0.06,0.21,0.46,0.29,0.69,0.41,./results/037A11.JPG
372,13,0.64,0.25,0.06,0.06,0.26,0.46,0.07,0.19,0.37,0.25,0.53,0.27,./results/037A13.JPG
373,18,0.62,0.3,0.1,0.1,0.26,0.45,0.07,0.2,0.35,0.3,0.7,0.4,./results/037A18.JPG
374,0,0.61,0.28,0.09,0.09,0.26,0.44,0.06,0.18,0.34,0.28,0.64,0.36,./results/038A00.JPG
375,1,0.6,0.25,0.09,0.09,0.25,0.43,0.07,0.16,0.29,0.25,0.6,0.36,./results/038A01.JPG
376,3,0.59,0.25,0.06,0.06,0.25,0.42,0.06,0.2,0.37,0.25,0.56,0.31,./results/038A03.JPG
377,4,0.59,0.23,0.07,0.07,0.25,0.42,0.07,0.18,0.34,0.23,0.54,0.31,./results/038A04.JPG
378,5,0.57,0.28,0.09,0.09,0.23,0.41,0.07,0.16,0.3,0.28,0.68,0.4,./results/038A05.JPG
379,8,0.61,0.27,0.08,0.08,0.25,0.43,0.07,0.17,0.32,0.27,0.58,0.32,./results/038A08.JPG
380,10,0.62,0.22,0.07,0.07,0.25,0.44,0.07,0.17,0.32,0.22,0.48,0.26,./results/038A10.JPG
381,11,0.6,0.23,0.06,0.06,0.25,0.43,0.07,0.19,0.37,0.23,0.5,0.27,./results/038A11.JPG
382,13,0.62,0.24,0.07,0.07,0.25,0.44,0.07,0.19,0.35,0.24,0.55,0.31,./results/038A13.JPG
383,14,0.58,0.25,0.05,0.05,0.25,0.42,0.06,0.2,0.36,0.25,0.54,0.29,./results/038A14.JPG
384,17,0.61,0.28,0.07,0.07,0.26,0.44,0.06,0.22,0.39,0.28,0.63,0.35,./results/038A17.JPG
385,23,0.62,0.31,0.09,0.09,0.26,0.45,0.07,0.2,0.37,0.31,0.68,0.37,./results/038A23.JPG
386,34,0.62,0.28,0.08,0.08,0.26,0.45,0.07,0.2,0.36,0.28,0.62,0.34,./results/038A34.JPG
387,2,0.6,0.23,0.08,0.08,0.25,0.43,0.07,0.16,0.29,0.23,0.56,0.32,./results/039A02.JPG
388,7,0.59,0.26,0.07,0.07,0.25,0.42,0.06,0.2,0.38,0.26,0.61,0.36,./results/039A07.JPG
389,11,0.6,0.28,0.08,0.08,0.25,0.44,0.06,0.17,0.35,0.28,0.63,0.36,./results/039A11.JPG
390,13,0.58,0.26,0.07,0.07,0.25,0.42,0.07,0.18,0.34,0.26,0.58,0.31,./results/039A13.JPG
391,15,0.61,0.25,0.06,0.06,0.25,0.44,0.07,0.19,0.38,0.25,0.55,0.3,./results/039A15.JPG
392,16,0.61,0.26,0.06,0.06,0.26,0.44,0.06,0.2,0.37,0.26,0.56,0.3,./results/039A16.JPG
393,19,0.62,0.26,0.06,0.06,0.27,0.44,0.06,0.21,0.43,0.26,0.59,0.33,./results/039A19.JPG
394,35,0.62,0.26,0.08,0.08,0.26,0.45,0.07,0.2,0.32,0.26,0.58,0.32,./results/039A35.JPG
395,50,0.6,0.26,0.07,0.07,0.25,0.43,0.06,0.19,0.37,0.26,0.65,0.38,./results/039A50.JPG
396,52,0.62,0.24,0.07,0.07,0.26,0.45,0.07,0.2,0.38,0.24,0.57,0.34,./results/039A52.JPG
397,0,0.59,0.27,0.08,0.08,0.25,0.42,0.07,0.16,0.32,0.27,0.64,0.37,./results/040A00.JPG
398,3,0.58,0.21,0.07,0.07,0.24,0.41,0.07,0.15,0.28,0.21,0.49,0.27,./results/040A03b.JPG
399,5,0.6,0.26,0.08,0.08,0.25,0.43,0.07,0.17,0.34,0.26,0.65,0.39,./results/040A05.JPG
400,6,0.59,0.27,0.08,0.08,0.25,0.43,0.06,0.18,0.35,0.27,0.61,0.34,./results/040A06.JPG
401,7,0.61,0.21,0.06,0.06,0.26,0.44,0.06,0.21,0.4,0.21,0.47,0.26,./results/040A07.JPG
402,9,0.59,0.24,0.08,0.08,0.25,0.43,0.06,0.21,0.39,0.24,0.58,0.34,./results/040A09.JPG
403,10,0.59,0.25,0.08,0.08,0.25,0.42,0.06,0.19,0.33,0.25,0.57,0.32,./results/040A10.JPG
404,12,0.6,0.23,0.06,0.06,0.26,0.43,0.06,0.23,0.42,0.23,0.53,0.3,./results/040A12.JPG
405,14,0.59,0.25,0.06,0.06,0.25,0.43,0.06,0.22,0.4,0.25,0.58,0.33,./results/040A14.JPG
406,16,0.58,0.3,0.09,0.09,0.25,0.42,0.06,0.18,0.33,0.3,0.67,0.38,./results/040A16.JPG
407,19,0.63,0.29,0.08,0.08,0.26,0.46,0.07,0.21,0.4,0.29,0.68,0.39,./results/040A19.JPG
408,21,0.6,0.31,0.09,0.09,0.26,0.44,0.07,0.21,0.4,0.31,0.7,0.38,./results/040A21.JPG
409,0,0.63,0.23,0.06,0.06,0.26,0.45,0.07,0.18,0.35,0.23,0.5,0.27,./results/041A00.JPG
410,2,0.61,0.24,0.07,0.07,0.25,0.44,0.07,0.17,0.31,0.24,0.55,0.3,./results/041A02.JPG
411,4,0.59,0.27,0.09,0.09,0.24,0.42,0.07,0.16,0.3,0.27,0.64,0.37,./results/041A04.JPG
412,6,0.63,0.23,0.06,0.06,0.26,0.45,0.07,0.19,0.36,0.23,0.5,0.28,./results/041A06.JPG
413,9,0.6,0.27,0.08,0.08,0.25,0.43,0.07,0.18,0.35,0.27,0.65,0.38,./results/041A09.JPG
414,19,0.63,0.29,0.07,0.07,0.27,0.46,0.07,0.2,0.36,0.29,0.58,0.29,./results/041A19.JPG
415,20,0.63,0.28,0.08,0.08,0.27,0.45,0.07,0.18,0.35,0.28,0.6,0.32,./results/041A20.JPG
416,21,0.63,0.25,0.06,0.06,0.26,0.46,0.07,0.19,0.36,0.25,0.53,0.28,./results/041A21.JPG
417,0,0.58,0.27,0.1,0.1,0.24,0.41,0.06,0.14,0.27,0.27,0.68,0.41,./results/042A00.JPG
418,4,0.58,0.27,0.08,0.08,0.24,0.41,0.06,0.18,0.32,0.27,0.59,0.33,./results/042A04.JPG
419,5,0.62,0.24,0.07,0.07,0.26,0.44,0.07,0.17,0.31,0.24,0.5,0.26,./results/042A05.JPG
420,6,0.6,0.25,0.07,0.07,0.26,0.43,0.06,0.2,0.37,0.25,0.58,0.32,./results/042A06.JPG
421,10,0.61,0.28,0.06,0.06,0.25,0.44,0.07,0.2,0.42,0.28,0.62,0.35,./results/042A10.JPG
422,12,0.63,0.26,0.07,0.07,0.27,0.45,0.07,0.2,0.34,0.26,0.55,0.29,./results/042A12.JPG
423,18,0.59,0.28,0.08,0.08,0.26,0.43,0.06,0.19,0.33,0.28,0.62,0.34,./results/042A18.JPG
424,24,0.59,0.3,0.09,0.09,0.25,0.42,0.06,0.19,0.36,0.3,0.7,0.41,./results/042A24.JPG
425,28,0.57,0.28,0.07,0.07,0.25,0.42,0.06,0.19,0.35,0.28,0.63,0.36,./results/042A28.JPG
426,0,0.6,0.29,0.1,0.1,0.25,0.43,0.07,0.15,0.28,0.29,0.67,0.38,./results/043A00.JPG
427,3,0.62,0.23,0.06,0.06,0.25,0.44,0.07,0.17,0.32,0.23,0.5,0.27,./results/043A03.JPG
428,4,0.6,0.23,0.05,0.05,0.25,0.42,0.07,0.19,0.38,0.23,0.52,0.28,./results/043A04.JPG
429,5,0.6,0.26,0.08,0.08,0.26,0.43,0.06,0.18,0.32,0.26,0.54,0.28,./results/043A05.JPG
430,15,0.59,0.24,0.06,0.06,0.24,0.42,0.07,0.19,0.36,0.24,0.54,0.3,./results/043A15.JPG
431,23,0.58,0.28,0.08,0.08,0.24,0.42,0.06,0.18,0.35,0.28,0.65,0.37,./results/043A23.JPG
432,27,0.59,0.25,0.07,0.07,0.25,0.43,0.07,0.16,0.35,0.25,0.62,0.37,./results/043A27.JPG
433,3,0.62,0.23,0.07,0.07,0.26,0.44,0.07,0.19,0.31,0.23,0.47,0.25,./results/044A03.JPG
434,5,0.6,0.26,0.07,0.07,0.25,0.43,0.07,0.18,0.39,0.26,0.65,0.38,./results/044A05.JPG
435,7,0.6,0.25,0.07,0.07,0.24,0.44,0.07,0.17,0.32,0.25,0.55,0.31,./results/044A07.JPG
436,13,0.58,0.26,0.06,0.06,0.24,0.42,0.07,0.19,0.33,0.26,0.55,0.29,./results/044A13.JPG
437,15,0.61,0.27,0.08,0.08,0.26,0.44,0.07,0.19,0.35,0.27,0.59,0.32,./results/044A15.JPG
438,17,0.58,0.29,0.08,0.08,0.25,0.42,0.06,0.2,0.38,0.29,0.67,0.38,./results/044A17.JPG
439,18,0.53,0.33,0.07,0.07,0.22,0.38,0.05,0.2,0.38,0.33,0.76,0.43,./results/044A18.JPG
440,21,0.59,0.3,0.08,0.08,0.25,0.43,0.07,0.2,0.41,0.3,0.72,0.42,./results/044A21.JPG
