,Age,F9,F10,F11,F12,F1,F2,F3,F4,F5,F6,F7,F8,path
1934,10,0.31,0.26,0.07,0.02,0.61,0.25,0.44,0.07,0.16,0.32,0.26,0.57,.\resultss\11746_1999-4-7_2009.jpg
1935,20,0.33,0.25,0.06,0.02,0.61,0.26,0.44,0.06,0.2,0.41,0.25,0.58,.\resultss\11747_1986-2-7_2006.jpg
1936,23,0.37,0.24,0.05,0.03,0.64,0.27,0.46,0.07,0.23,0.5,0.24,0.61,.\resultss\11748_1986-2-7_2009.jpg
1937,26,0.37,0.25,0.06,0.03,0.61,0.27,0.44,0.06,0.21,0.45,0.25,0.62,.\resultss\11749_1974-2-4_2000.jpg
1938,62,0.36,0.25,0.09,0.02,0.59,0.26,0.43,0.06,0.18,0.31,0.25,0.61,.\resultss\1174_1951-04-25_2013.jpg
1939,23,0.34,0.26,0.08,0.03,0.64,0.28,0.47,0.07,0.22,0.41,0.26,0.6,.\resultss\11750_1982-10-28_2005.jpg
1940,23,0.33,0.25,0.06,0.02,0.65,0.27,0.47,0.08,0.19,0.39,0.25,0.58,.\resultss\11751_1982-10-28_2005.jpg
1941,23,0.31,0.27,0.06,0.03,0.65,0.27,0.47,0.07,0.22,0.4,0.27,0.58,.\resultss\11752_1982-10-28_2005.jpg
1942,23,0.32,0.25,0.06,0.02,0.62,0.27,0.44,0.06,0.19,0.37,0.25,0.57,.\resultss\11753_1982-10-28_2005.jpg
1943,28,0.27,0.29,0.06,0.04,0.67,0.29,0.49,0.07,0.25,0.43,0.29,0.56,.\resultss\11754_1982-10-28_2010.jpg
1944,31,0.32,0.25,0.06,0.02,0.64,0.27,0.46,0.07,0.18,0.36,0.25,0.57,.\resultss\11755_1982-10-28_2013.jpg
1945,23,0.38,0.24,0.04,0.03,0.61,0.27,0.44,0.06,0.24,0.53,0.24,0.63,.\resultss\11756_1982-10-28_2005.jpg
1946,23,0.35,0.25,0.08,0.02,0.63,0.27,0.45,0.07,0.19,0.39,0.25,0.6,.\resultss\11757_1982-10-28_2005.jpg
1947,36,0.34,0.25,0.04,0.03,0.64,0.27,0.46,0.07,0.21,0.48,0.25,0.6,.\resultss\11758_1978-5-13_2014.jpg
1948,34,0.33,0.26,0.06,0.03,0.63,0.27,0.46,0.06,0.2,0.42,0.26,0.59,.\resultss\11759_1974-6-21_2008.jpg
1949,21,0.37,0.25,0.08,0.02,0.63,0.27,0.45,0.07,0.19,0.4,0.25,0.62,.\resultss\1175_1994-08-28_2015.jpg
1950,40,0.32,0.26,0.05,0.03,0.63,0.26,0.45,0.07,0.2,0.43,0.26,0.57,.\resultss\11760_1975-12-5_2015.jpg
1951,40,0.35,0.25,0.06,0.02,0.62,0.26,0.45,0.07,0.18,0.41,0.25,0.6,.\resultss\11761_1975-12-5_2015.jpg
1952,40,0.32,0.25,0.06,0.02,0.63,0.27,0.46,0.08,0.18,0.4,0.25,0.57,.\resultss\11762_1975-12-5_2015.jpg
1953,37,0.34,0.25,0.06,0.03,0.66,0.28,0.48,0.07,0.21,0.42,0.25,0.6,.\resultss\11763_1975-12-5_2012.jpg
1954,36,0.37,0.25,0.06,0.03,0.61,0.26,0.44,0.07,0.21,0.47,0.25,0.61,.\resultss\11764_1975-12-5_2011.jpg
1955,33,0.35,0.25,0.04,0.03,0.63,0.27,0.46,0.06,0.23,0.52,0.25,0.6,.\resultss\11765_1975-12-5_2008.jpg
1956,29,0.33,0.27,0.06,0.03,0.62,0.28,0.46,0.06,0.24,0.46,0.27,0.61,.\resultss\11766_1983-3-20_2012.jpg
1957,35,0.33,0.25,0.05,0.03,0.65,0.27,0.47,0.07,0.2,0.52,0.25,0.58,.\resultss\11767_1979-3-18_2014.jpg
1958,36,0.34,0.27,0.08,0.03,0.61,0.25,0.44,0.06,0.2,0.39,0.27,0.61,.\resultss\11768_1979-3-18_2015.jpg
1959,35,0.3,0.28,0.09,0.03,0.61,0.25,0.44,0.07,0.21,0.38,0.28,0.59,.\resultss\11769_1979-3-18_2014.jpg
1960,41,0.37,0.24,0.07,0.03,0.61,0.28,0.45,0.05,0.23,0.48,0.24,0.61,.\resultss\1176_1970-12-18_2011.jpg
1961,24,0.36,0.24,0.05,0.02,0.61,0.26,0.44,0.06,0.2,0.45,0.24,0.59,.\resultss\11770_1990-5-13_2014.jpg
1962,15,0.33,0.24,0.05,0.03,0.64,0.28,0.46,0.07,0.21,0.48,0.24,0.58,.\resultss\11771_1998-1-9_2013.jpg
1963,29,0.32,0.25,0.07,0.02,0.66,0.27,0.47,0.08,0.17,0.33,0.25,0.57,.\resultss\11772_1984-7-11_2013.jpg
1964,28,0.35,0.24,0.04,0.03,0.66,0.28,0.48,0.07,0.22,0.49,0.24,0.59,.\resultss\11773_1984-7-30_2012.jpg
1965,31,0.34,0.23,0.06,0.02,0.63,0.28,0.46,0.07,0.2,0.41,0.23,0.57,.\resultss\11774_1984-7-30_2015.jpg
1966,28,0.32,0.25,0.07,0.02,0.63,0.26,0.45,0.07,0.19,0.35,0.25,0.57,.\resultss\11775_1984-7-30_2012.jpg
1967,28,0.33,0.26,0.06,0.03,0.67,0.28,0.49,0.07,0.21,0.43,0.26,0.6,.\resultss\11776_1984-7-30_2012.jpg
1968,28,0.35,0.25,0.06,0.03,0.6,0.25,0.43,0.06,0.22,0.43,0.25,0.6,.\resultss\11777_1984-7-30_2012.jpg
1969,31,0.33,0.25,0.05,0.03,0.65,0.28,0.47,0.06,0.21,0.48,0.25,0.59,.\resultss\11778_1984-7-30_2015.jpg
1970,32,0.3,0.24,0.04,0.03,0.67,0.28,0.48,0.07,0.23,0.51,0.24,0.54,.\resultss\11779_1982-2-11_2014.jpg
1971,64,0.33,0.25,0.07,0.03,0.6,0.27,0.44,0.05,0.21,0.39,0.25,0.58,.\resultss\1177_1946-12-20_2010.jpg
1972,32,0.28,0.25,0.07,0.02,0.65,0.27,0.47,0.07,0.15,0.33,0.25,0.52,.\resultss\11780_1982-2-11_2014.jpg
1973,33,0.32,0.26,0.08,0.02,0.67,0.28,0.49,0.07,0.17,0.37,0.26,0.58,.\resultss\11781_1982-2-11_2015.jpg
1974,29,0.35,0.24,0.08,0.02,0.65,0.27,0.47,0.07,0.15,0.35,0.24,0.58,.\resultss\11782_1982-2-11_2011.jpg
1975,29,0.31,0.25,0.08,0.02,0.68,0.29,0.49,0.07,0.18,0.36,0.25,0.56,.\resultss\11783_1982-2-11_2011.jpg
1976,32,0.35,0.24,0.08,0.02,0.65,0.27,0.47,0.07,0.16,0.37,0.24,0.59,.\resultss\11784_1982-2-11_2014.jpg
1977,29,0.35,0.23,0.08,0.02,0.65,0.27,0.47,0.07,0.16,0.34,0.23,0.58,.\resultss\11785_1982-2-11_2011.jpg
1978,32,0.3,0.24,0.05,0.03,0.65,0.27,0.47,0.07,0.21,0.46,0.24,0.55,.\resultss\11786_1980-6-20_2012.jpg
1979,31,0.3,0.26,0.04,0.03,0.66,0.28,0.48,0.07,0.24,0.5,0.26,0.56,.\resultss\11787_1980-6-20_2011.jpg
1980,27,0.32,0.25,0.07,0.02,0.65,0.28,0.47,0.07,0.18,0.35,0.25,0.57,.\resultss\11788_1980-2-9_2007.jpg
1981,29,0.35,0.27,0.06,0.03,0.62,0.26,0.45,0.07,0.19,0.39,0.27,0.61,.\resultss\11789_1980-2-9_2009.jpg
1982,34,0.36,0.27,0.08,0.03,0.61,0.25,0.44,0.07,0.23,0.43,0.27,0.63,.\resultss\1178_1980-12-11_2014.jpg
1983,33,0.33,0.27,0.08,0.03,0.63,0.26,0.46,0.07,0.21,0.39,0.27,0.6,.\resultss\11790_1978-1-5_2011.jpg
1984,31,0.37,0.24,0.07,0.02,0.6,0.25,0.44,0.06,0.19,0.36,0.24,0.61,.\resultss\11791_1978-1-5_2009.jpg
1985,31,0.34,0.25,0.04,0.03,0.66,0.27,0.47,0.08,0.23,0.51,0.25,0.59,.\resultss\11792_1984-1-23_2015.jpg
1986,27,0.36,0.25,0.07,0.02,0.6,0.26,0.43,0.06,0.19,0.38,0.25,0.61,.\resultss\11793_1984-1-23_2011.jpg
1987,29,0.29,0.27,0.04,0.03,0.66,0.27,0.47,0.07,0.22,0.45,0.27,0.56,.\resultss\11794_1980-7-30_2009.jpg
1988,29,0.37,0.24,0.05,0.02,0.64,0.28,0.46,0.07,0.2,0.48,0.24,0.62,.\resultss\11795_1980-7-30_2009.jpg
1989,29,0.29,0.27,0.04,0.03,0.66,0.27,0.47,0.07,0.22,0.45,0.27,0.56,.\resultss\11796_1980-7-30_2009.jpg
1990,32,0.36,0.24,0.07,0.02,0.62,0.26,0.45,0.07,0.15,0.36,0.24,0.61,.\resultss\11797_1980-7-4_2012.jpg
1991,31,0.32,0.26,0.05,0.03,0.63,0.27,0.45,0.07,0.2,0.44,0.26,0.57,.\resultss\11798_1980-7-4_2011.jpg
1992,31,0.36,0.24,0.07,0.02,0.64,0.27,0.46,0.07,0.17,0.39,0.24,0.59,.\resultss\11799_1980-7-4_2011.jpg
1993,29,0.35,0.26,0.05,0.03,0.65,0.28,0.47,0.07,0.21,0.54,0.26,0.6,.\resultss\1179_1974-07-08_2003.jpg
1994,23,0.38,0.24,0.09,0.02,0.63,0.27,0.45,0.06,0.2,0.4,0.24,0.62,.\resultss\117_1957-09-05_1980.jpg
1995,33,0.35,0.25,0.05,0.02,0.62,0.26,0.45,0.06,0.19,0.45,0.25,0.59,.\resultss\11800_1980-7-4_2013.jpg
1996,16,0.31,0.25,0.04,0.03,0.67,0.28,0.48,0.07,0.22,0.49,0.25,0.56,.\resultss\11801_1995-9-20_2011.jpg
1997,16,0.3,0.26,0.04,0.03,0.67,0.29,0.48,0.07,0.22,0.5,0.26,0.57,.\resultss\11802_1995-9-20_2011.jpg
1998,13,0.31,0.24,0.06,0.02,0.63,0.26,0.45,0.07,0.19,0.38,0.24,0.54,.\resultss\11803_1995-9-20_2008.jpg
1999,34,0.38,0.23,0.08,0.02,0.58,0.26,0.42,0.06,0.18,0.36,0.23,0.61,.\resultss\11804_1978-10-11_2012.jpg
2000,33,0.4,0.23,0.08,0.02,0.57,0.25,0.42,0.06,0.17,0.37,0.23,0.63,.\resultss\11805_1978-10-11_2011.jpg
2001,37,0.4,0.23,0.06,0.02,0.6,0.26,0.43,0.06,0.21,0.42,0.23,0.63,.\resultss\11806_1976-0-0_2013.jpg
2002,32,0.39,0.23,0.08,0.02,0.66,0.28,0.48,0.07,0.21,0.39,0.23,0.62,.\resultss\11807_1978-2-14_2010.jpg
2003,32,0.32,0.25,0.06,0.03,0.66,0.28,0.48,0.07,0.24,0.44,0.25,0.56,.\resultss\11808_1978-2-14_2010.jpg
2004,35,0.32,0.25,0.06,0.03,0.67,0.28,0.48,0.07,0.24,0.45,0.25,0.57,.\resultss\11809_1978-2-14_2013.jpg
2005,22,0.34,0.26,0.07,0.03,0.65,0.28,0.47,0.07,0.23,0.41,0.26,0.59,.\resultss\1180_1990-11-30_2012.jpg
2006,37,0.28,0.27,0.08,0.03,0.64,0.28,0.46,0.07,0.21,0.36,0.27,0.55,.\resultss\11810_1978-12-28_2015.jpg
2007,37,0.36,0.25,0.07,0.03,0.61,0.26,0.44,0.06,0.22,0.43,0.25,0.6,.\resultss\11811_1978-12-28_2015.jpg
2008,37,0.33,0.25,0.07,0.03,0.63,0.27,0.45,0.07,0.22,0.4,0.25,0.58,.\resultss\11812_1978-12-28_2015.jpg
2009,37,0.39,0.26,0.1,0.03,0.59,0.25,0.43,0.06,0.2,0.34,0.26,0.65,.\resultss\11813_1978-12-28_2015.jpg
2010,33,0.32,0.29,0.07,0.03,0.66,0.27,0.47,0.08,0.21,0.45,0.29,0.61,.\resultss\11814_1982-4-6_2015.jpg
2011,33,0.35,0.26,0.07,0.03,0.63,0.26,0.46,0.07,0.2,0.35,0.26,0.61,.\resultss\11815_1972-9-6_2005.jpg
2012,30,0.32,0.26,0.07,0.02,0.63,0.28,0.46,0.07,0.18,0.39,0.26,0.58,.\resultss\11816_1982-8-7_2012.jpg
2013,30,0.38,0.25,0.09,0.02,0.59,0.25,0.43,0.06,0.17,0.32,0.25,0.62,.\resultss\11817_1982-8-7_2012.jpg
2014,29,0.36,0.25,0.08,0.02,0.61,0.26,0.44,0.07,0.17,0.35,0.25,0.61,.\resultss\11818_1982-8-7_2011.jpg
2015,23,0.33,0.26,0.08,0.02,0.61,0.26,0.44,0.07,0.19,0.38,0.26,0.59,.\resultss\11819_1989-6-3_2012.jpg
2016,27,0.36,0.26,0.06,0.03,0.62,0.27,0.45,0.06,0.22,0.46,0.26,0.62,.\resultss\1181_1986-12-11_2013.jpg
2017,23,0.4,0.23,0.08,0.02,0.6,0.26,0.44,0.06,0.2,0.39,0.23,0.63,.\resultss\11820_1989-6-3_2012.jpg
2018,25,0.26,0.29,0.06,0.03,0.66,0.28,0.47,0.08,0.2,0.35,0.29,0.55,.\resultss\11821_1989-6-3_2014.jpg
2019,25,0.31,0.27,0.08,0.03,0.64,0.27,0.46,0.07,0.2,0.33,0.27,0.58,.\resultss\11822_1989-6-3_2014.jpg
2020,25,0.36,0.25,0.08,0.02,0.6,0.26,0.44,0.06,0.18,0.34,0.25,0.61,.\resultss\11823_1983-4-1_2008.jpg
2021,28,0.36,0.25,0.06,0.03,0.61,0.27,0.45,0.06,0.2,0.46,0.25,0.62,.\resultss\11824_1983-4-1_2011.jpg
2022,25,0.32,0.25,0.08,0.02,0.66,0.27,0.48,0.07,0.18,0.37,0.25,0.57,.\resultss\11825_1983-4-1_2008.jpg
2023,27,0.4,0.23,0.08,0.02,0.6,0.27,0.44,0.06,0.18,0.36,0.23,0.63,.\resultss\11826_1983-4-1_2010.jpg
2024,31,0.32,0.27,0.03,0.03,0.62,0.25,0.44,0.06,0.23,0.46,0.27,0.59,.\resultss\11827_1983-2-11_2014.jpg
2025,32,0.34,0.25,0.08,0.02,0.65,0.26,0.46,0.07,0.17,0.34,0.25,0.59,.\resultss\11828_1981-4-9_2013.jpg
2026,30,0.35,0.23,0.07,0.02,0.62,0.27,0.45,0.07,0.19,0.42,0.23,0.59,.\resultss\11829_1981-5-12_2011.jpg
2027,22,0.36,0.25,0.06,0.03,0.62,0.27,0.45,0.06,0.21,0.44,0.25,0.61,.\resultss\1182_1992-03-30_2014.jpg
2028,33,0.34,0.27,0.09,0.02,0.63,0.27,0.46,0.07,0.18,0.38,0.27,0.61,.\resultss\11830_1981-5-12_2014.jpg
2029,35,0.3,0.26,0.05,0.02,0.62,0.25,0.44,0.07,0.18,0.41,0.26,0.56,.\resultss\11831_1976-0-0_2011.jpg
2030,25,0.31,0.24,0.04,0.02,0.61,0.27,0.45,0.06,0.2,0.45,0.24,0.55,.\resultss\11832_1986-1-15_2011.jpg
2031,33,0.33,0.25,0.08,0.03,0.64,0.28,0.47,0.07,0.22,0.37,0.25,0.58,.\resultss\11833_1981-4-11_2014.jpg
2032,33,0.38,0.24,0.08,0.02,0.62,0.27,0.45,0.06,0.2,0.4,0.24,0.62,.\resultss\11834_1981-4-11_2014.jpg
2033,31,0.3,0.27,0.05,0.03,0.65,0.27,0.47,0.07,0.21,0.43,0.27,0.56,.\resultss\11835_1983-0-0_2014.jpg
2034,33,0.37,0.25,0.08,0.03,0.59,0.25,0.43,0.06,0.21,0.37,0.25,0.63,.\resultss\11836_1980-0-0_2013.jpg
2035,40,0.3,0.26,0.06,0.03,0.64,0.28,0.46,0.07,0.23,0.44,0.26,0.56,.\resultss\11837_1971-9-17_2011.jpg
2037,15,0.34,0.23,0.06,0.02,0.62,0.25,0.44,0.06,0.19,0.36,0.23,0.58,.\resultss\11839_1993-10-27_2008.jpg
2038,24,0.32,0.24,0.07,0.02,0.62,0.26,0.45,0.07,0.17,0.37,0.24,0.57,.\resultss\1183_1982-03-11_2006.jpg
2039,14,0.34,0.26,0.07,0.03,0.59,0.25,0.43,0.06,0.21,0.37,0.26,0.6,.\resultss\11840_1997-7-13_2011.jpg
2040,26,0.37,0.24,0.07,0.02,0.65,0.27,0.46,0.07,0.17,0.34,0.24,0.61,.\resultss\11841_1985-10-17_2011.jpg
2041,38,0.36,0.26,0.08,0.02,0.59,0.26,0.43,0.05,0.19,0.35,0.26,0.62,.\resultss\11842_1972-9-23_2010.jpg
2042,67,0.31,0.25,0.07,0.03,0.61,0.26,0.44,0.07,0.21,0.37,0.25,0.56,.\resultss\11843_1947-3-12_2014.jpg
2043,39,0.36,0.23,0.07,0.02,0.61,0.25,0.44,0.07,0.17,0.38,0.23,0.59,.\resultss\11844_1965-5-3_2004.jpg
2044,34,0.32,0.26,0.04,0.04,0.63,0.27,0.46,0.06,0.28,0.53,0.26,0.58,.\resultss\11845_1974-6-17_2008.jpg
2045,35,0.34,0.26,0.08,0.03,0.62,0.27,0.45,0.06,0.19,0.38,0.26,0.6,.\resultss\11846_1979-4-15_2014.jpg
2046,34,0.33,0.26,0.08,0.03,0.66,0.28,0.48,0.07,0.21,0.37,0.26,0.59,.\resultss\11847_1979-4-15_2013.jpg
2047,33,0.38,0.25,0.08,0.03,0.64,0.29,0.47,0.06,0.22,0.41,0.25,0.63,.\resultss\11848_1979-4-15_2012.jpg
2048,33,0.32,0.27,0.08,0.03,0.61,0.26,0.44,0.07,0.2,0.35,0.27,0.59,.\resultss\11849_1979-4-15_2012.jpg
2049,74,0.31,0.28,0.07,0.03,0.65,0.27,0.47,0.08,0.22,0.42,0.28,0.59,.\resultss\1184_1936-07-11_2010.jpg
2050,35,0.35,0.26,0.08,0.02,0.62,0.27,0.45,0.06,0.19,0.37,0.26,0.61,.\resultss\11850_1979-4-15_2014.jpg
2051,33,0.33,0.28,0.06,0.03,0.65,0.28,0.47,0.07,0.21,0.45,0.28,0.6,.\resultss\11851_1979-4-15_2012.jpg
2052,33,0.34,0.25,0.08,0.03,0.63,0.26,0.46,0.06,0.2,0.37,0.25,0.6,.\resultss\11852_1979-4-15_2012.jpg
2053,32,0.36,0.24,0.08,0.02,0.62,0.28,0.46,0.06,0.2,0.4,0.24,0.61,.\resultss\11853_1979-4-15_2011.jpg
2054,34,0.35,0.26,0.08,0.03,0.62,0.28,0.46,0.06,0.2,0.4,0.26,0.61,.\resultss\11854_1979-4-15_2013.jpg
2055,36,0.36,0.25,0.08,0.02,0.62,0.27,0.46,0.06,0.19,0.39,0.25,0.61,.\resultss\11855_1979-4-15_2015.jpg
2056,35,0.35,0.26,0.08,0.03,0.65,0.27,0.47,0.07,0.21,0.4,0.26,0.61,.\resultss\11856_1979-4-15_2014.jpg
2057,30,0.32,0.26,0.06,0.03,0.65,0.27,0.47,0.07,0.21,0.4,0.26,0.58,.\resultss\11857_1983-4-21_2013.jpg
2058,31,0.32,0.25,0.08,0.02,0.65,0.27,0.47,0.08,0.17,0.35,0.25,0.57,.\resultss\11858_1983-4-21_2014.jpg
2059,24,0.34,0.24,0.05,0.03,0.66,0.28,0.47,0.06,0.21,0.48,0.24,0.58,.\resultss\11859_1984-10-30_2008.jpg
2060,21,0.35,0.25,0.07,0.03,0.66,0.28,0.47,0.07,0.2,0.42,0.25,0.61,.\resultss\1185_1994-09-15_2015.jpg
2061,33,0.29,0.25,0.07,0.02,0.66,0.27,0.47,0.07,0.19,0.33,0.25,0.54,.\resultss\11860_1980-2-29_2013.jpg
2062,44,0.36,0.23,0.08,0.02,0.62,0.26,0.45,0.07,0.18,0.36,0.23,0.59,.\resultss\11861_1970-0-0_2014.jpg
2063,44,0.31,0.25,0.08,0.02,0.63,0.26,0.45,0.07,0.18,0.34,0.25,0.56,.\resultss\11862_1970-0-0_2014.jpg
2064,44,0.33,0.23,0.08,0.02,0.63,0.26,0.45,0.07,0.19,0.37,0.23,0.56,.\resultss\11863_1970-0-0_2014.jpg
2065,32,0.3,0.26,0.08,0.02,0.63,0.26,0.46,0.07,0.19,0.35,0.26,0.57,.\resultss\11864_1982-6-16_2014.jpg
2066,44,0.38,0.25,0.07,0.02,0.6,0.26,0.44,0.07,0.19,0.41,0.25,0.63,.\resultss\11865_1961-8-13_2005.jpg
2067,28,0.32,0.25,0.09,0.02,0.62,0.27,0.45,0.07,0.18,0.33,0.25,0.57,.\resultss\11866_1983-6-10_2011.jpg
2068,22,0.31,0.26,0.05,0.02,0.64,0.26,0.46,0.07,0.19,0.45,0.26,0.57,.\resultss\11867_1991-12-27_2013.jpg
2069,19,0.33,0.27,0.06,0.03,0.62,0.26,0.45,0.07,0.21,0.44,0.27,0.6,.\resultss\11868_1994-12-17_2013.jpg
2070,20,0.33,0.26,0.08,0.02,0.6,0.25,0.43,0.07,0.18,0.36,0.26,0.59,.\resultss\11869_1994-12-17_2014.jpg
2071,27,0.33,0.27,0.07,0.03,0.63,0.27,0.46,0.07,0.22,0.4,0.27,0.6,.\resultss\1186_1985-05-28_2012.jpg
2072,45,0.36,0.23,0.07,0.02,0.61,0.25,0.44,0.07,0.17,0.38,0.23,0.59,.\resultss\11870_1959-8-9_2004.jpg
2073,45,0.35,0.25,0.04,0.02,0.63,0.27,0.46,0.07,0.2,0.48,0.25,0.6,.\resultss\11871_1964-7-18_2009.jpg
2074,30,0.35,0.25,0.05,0.03,0.65,0.28,0.47,0.06,0.23,0.53,0.25,0.6,.\resultss\11872_1982-9-1_2012.jpg
2075,27,0.34,0.27,0.08,0.03,0.61,0.27,0.45,0.06,0.21,0.38,0.27,0.61,.\resultss\11873_1987-11-18_2014.jpg
2076,19,0.34,0.27,0.05,0.03,0.62,0.27,0.45,0.06,0.22,0.46,0.27,0.61,.\resultss\11874_1991-7-27_2010.jpg
2077,30,0.36,0.26,0.08,0.02,0.62,0.27,0.45,0.07,0.18,0.33,0.26,0.62,.\resultss\11875_1984-0-0_2014.jpg
2078,30,0.35,0.26,0.05,0.03,0.62,0.27,0.45,0.07,0.22,0.48,0.26,0.61,.\resultss\11876_1982-1-5_2012.jpg
2079,14,0.3,0.26,0.05,0.02,0.65,0.26,0.46,0.07,0.19,0.4,0.26,0.56,.\resultss\11877_1991-6-4_2005.jpg
2080,28,0.35,0.25,0.05,0.03,0.64,0.28,0.47,0.07,0.23,0.51,0.25,0.6,.\resultss\11878_1979-11-23_2007.jpg
2081,29,0.32,0.25,0.04,0.03,0.68,0.29,0.49,0.07,0.23,0.49,0.25,0.57,.\resultss\11879_1982-6-4_2011.jpg
2082,63,0.37,0.26,0.07,0.03,0.62,0.27,0.45,0.06,0.23,0.42,0.26,0.63,.\resultss\1187_1948-03-18_2011.jpg
2083,19,0.31,0.25,0.06,0.03,0.65,0.27,0.46,0.07,0.21,0.44,0.25,0.56,.\resultss\11880_1993-2-19_2012.jpg
2084,18,0.34,0.24,0.05,0.02,0.65,0.27,0.47,0.07,0.19,0.47,0.24,0.58,.\resultss\11881_1993-2-19_2011.jpg
2085,19,0.32,0.25,0.07,0.02,0.64,0.27,0.47,0.07,0.18,0.33,0.25,0.57,.\resultss\11882_1993-2-19_2012.jpg
2086,16,0.33,0.27,0.06,0.03,0.62,0.26,0.45,0.07,0.21,0.44,0.27,0.6,.\resultss\11883_1997-11-1_2013.jpg
2087,27,0.34,0.25,0.06,0.02,0.67,0.27,0.48,0.08,0.18,0.45,0.25,0.59,.\resultss\11884_1982-10-19_2009.jpg
2088,28,0.34,0.24,0.06,0.02,0.64,0.27,0.45,0.07,0.18,0.4,0.24,0.58,.\resultss\11885_1982-10-19_2010.jpg
2089,27,0.36,0.23,0.05,0.02,0.63,0.26,0.45,0.07,0.18,0.45,0.23,0.59,.\resultss\11886_1982-10-19_2009.jpg
2090,29,0.36,0.25,0.07,0.03,0.61,0.27,0.44,0.06,0.21,0.43,0.25,0.61,.\resultss\11887_1982-10-19_2011.jpg
2091,27,0.34,0.24,0.07,0.02,0.68,0.28,0.49,0.08,0.16,0.37,0.24,0.58,.\resultss\11888_1982-10-19_2009.jpg
2092,27,0.33,0.25,0.06,0.02,0.63,0.26,0.45,0.07,0.18,0.39,0.25,0.58,.\resultss\11889_1982-10-19_2009.jpg
2093,41,0.34,0.27,0.08,0.03,0.63,0.27,0.46,0.07,0.22,0.43,0.27,0.61,.\resultss\1188_1939-07-14_1980.jpg
2094,33,0.39,0.23,0.05,0.02,0.66,0.29,0.48,0.07,0.2,0.52,0.23,0.62,.\resultss\11890_1982-10-19_2015.jpg
2095,30,0.35,0.25,0.06,0.03,0.62,0.28,0.45,0.06,0.24,0.48,0.25,0.6,.\resultss\11891_1981-8-31_2011.jpg
2096,33,0.37,0.25,0.07,0.03,0.62,0.28,0.45,0.06,0.25,0.47,0.25,0.62,.\resultss\11892_1981-8-31_2014.jpg
2097,31,0.36,0.25,0.07,0.02,0.63,0.26,0.46,0.07,0.2,0.43,0.25,0.61,.\resultss\11893_1981-8-31_2012.jpg
2098,32,0.33,0.28,0.05,0.03,0.63,0.27,0.46,0.07,0.22,0.5,0.28,0.61,.\resultss\11894_1981-8-31_2013.jpg
2099,34,0.37,0.24,0.06,0.03,0.63,0.27,0.46,0.06,0.21,0.44,0.24,0.62,.\resultss\11895_1981-8-31_2015.jpg
2100,48,0.37,0.23,0.07,0.02,0.6,0.27,0.44,0.06,0.2,0.4,0.23,0.6,.\resultss\11896_1964-7-30_2012.jpg
2101,30,0.36,0.23,0.04,0.02,0.63,0.27,0.45,0.07,0.19,0.46,0.23,0.6,.\resultss\11897_1985-0-0_2015.jpg
2102,33,0.31,0.27,0.08,0.03,0.68,0.29,0.5,0.08,0.21,0.38,0.27,0.59,.\resultss\11898_1980-4-21_2013.jpg
2103,34,0.33,0.27,0.08,0.03,0.61,0.26,0.45,0.07,0.19,0.34,0.27,0.6,.\resultss\11899_1980-4-21_2014.jpg
2104,61,0.33,0.28,0.08,0.03,0.6,0.28,0.45,0.06,0.19,0.34,0.28,0.6,.\resultss\1189_1948-05-20_2009.jpg
2105,28,0.37,0.26,0.08,0.03,0.64,0.28,0.47,0.07,0.19,0.38,0.26,0.63,.\resultss\118_1971-12-14_1999.jpg
2106,33,0.39,0.25,0.08,0.02,0.59,0.26,0.43,0.06,0.2,0.43,0.25,0.64,.\resultss\11900_1980-4-21_2013.jpg
2107,34,0.28,0.26,0.06,0.02,0.65,0.26,0.47,0.07,0.17,0.4,0.26,0.53,.\resultss\11901_1977-6-9_2011.jpg
2108,34,0.35,0.25,0.05,0.02,0.64,0.27,0.46,0.06,0.2,0.49,0.25,0.6,.\resultss\11902_1977-6-9_2011.jpg
2109,34,0.34,0.25,0.05,0.02,0.63,0.26,0.45,0.07,0.19,0.49,0.25,0.59,.\resultss\11903_1977-6-9_2011.jpg
2110,27,0.29,0.28,0.08,0.03,0.63,0.26,0.45,0.07,0.21,0.33,0.28,0.57,.\resultss\11904_1980-6-23_2007.jpg
2111,32,0.33,0.25,0.05,0.02,0.62,0.26,0.44,0.06,0.19,0.45,0.25,0.58,.\resultss\11905_1980-6-23_2012.jpg
2112,32,0.31,0.26,0.04,0.03,0.62,0.27,0.45,0.06,0.2,0.45,0.26,0.57,.\resultss\11906_1980-6-23_2012.jpg
2113,35,0.31,0.27,0.04,0.03,0.64,0.27,0.45,0.07,0.2,0.46,0.27,0.58,.\resultss\11907_1980-6-23_2015.jpg
2114,28,0.36,0.24,0.08,0.02,0.62,0.26,0.44,0.07,0.17,0.39,0.24,0.6,.\resultss\11908_1985-12-19_2013.jpg
2115,28,0.35,0.27,0.08,0.03,0.64,0.26,0.46,0.07,0.19,0.39,0.27,0.62,.\resultss\11909_1985-12-19_2013.jpg
2116,54,0.35,0.25,0.07,0.02,0.65,0.27,0.47,0.07,0.18,0.42,0.25,0.61,.\resultss\1190_1956-11-20_2010.jpg
2117,26,0.37,0.24,0.05,0.03,0.6,0.26,0.43,0.06,0.23,0.46,0.24,0.6,.\resultss\11910_1986-7-20_2012.jpg
