,Age,Density Corner Left Eye,Density Corner Right Eye,Density Forehead,Density Cheek Left,Density Cheek Right,Depth Corner Left Eye,Depth Corner Right Eye,Depth Forehead,Depth Cheek Left,Depth Cheek Right,Variance Corner Left Eye,Variance Corner Right Eye,Variance Forehead,Variance Cheek Left,Variance Cheek Right,path
2402,39,0.270833333,0.11637931,0.019564415,0.057894737,0.084207459,0.268974539,0.196947533,0.182947905,0.235905438,0.202558367,0.132362208,0.090910644,0.049089026,0.071490066,0.082852561,.\resultss\12508_1975-8-3_2014.jpg
2403,38,0.203125,0.454545455,0.245492662,0.338081671,0.075862069,0.205631163,0.313762599,0.24613018,0.238011247,0.20891773,0.10943663,0.188070874,0.113200359,0.133575763,0.080701459,.\resultss\12509_1975-8-3_2013.jpg
2404,30,0.134408602,0.068965517,0.004170262,0.044444444,0.017910448,0.243027293,0.327096515,0.202738464,0.215247625,0.211485494,0.090989456,0.063172051,0.047044518,0.058275525,0.051668005,.\resultss\1250_1925-04-20_1955.jpg
2405,22,0.476608187,0.388111888,0.275757576,0.073446328,0.068221574,0.276722367,0.324490303,0.22998845,0.225203908,0.208119074,0.177990414,0.172453286,0.118459322,0.070713524,0.069060748,.\resultss\12510_1989-11-30_2011.jpg
2406,23,0.058823529,0.033936652,0.053918045,0.025150905,0.003629764,0.189172469,0.169831665,0.178856561,0.17239392,0.177482922,0.078112764,0.074535143,0.069414844,0.061747419,0.03758478,.\resultss\12511_1989-11-30_2012.jpg
2407,24,0.406926407,0.264652015,0.065309584,0.04197861,0.047037037,0.306428768,0.317448319,0.28040881,0.206204435,0.188917678,0.174069375,0.133718767,0.049549574,0.057304097,0.058312413,.\resultss\12512_1989-11-30_2013.jpg
2408,24,0.384615385,0.263616558,0.015420652,0.125308642,0.101978691,0.32294452,0.353588113,0.190417215,0.22706062,0.215557946,0.177768094,0.143518665,0.053596002,0.084550539,0.082917736,.\resultss\12513_1989-11-30_2013.jpg
2409,26,0.452380952,0.30754352,0.011570248,0.253839205,0.02020202,0.264564687,0.27328101,0.178678827,0.253011913,0.176474723,0.171797738,0.135976529,0.050735642,0.122622463,0.067274355,.\resultss\12514_1984-10-4_2010.jpg
2410,25,0.4225,0.688811189,0.008606557,0.052631579,0.169917258,0.375578625,0.330330724,0.261850243,0.177273091,0.2809905,0.209734022,0.258691897,0.045878965,0.070598805,0.103117562,.\resultss\12515_1983-12-15_2008.jpg
2411,24,0.072222222,0.001851852,0.003652174,0.084512502,0.022284836,0.198221945,0.156960754,0.167510214,0.280421535,0.195437475,0.076142088,0.052412805,0.042130556,0.067464187,0.058823724,.\resultss\12516_1988-11-22_2012.jpg
2412,23,0.104761905,0.161904762,0.050045167,0.372346877,0.026041667,0.167679331,0.352468241,0.192316039,0.320375283,0.182008037,0.090788263,0.114945495,0.071725397,0.173633819,0.06464714,.\resultss\12517_1988-11-22_2011.jpg
2413,25,0.090909091,0.196428571,0.013776002,0.006410256,0.170956267,0.200310311,0.234143899,0.253715405,0.173966744,0.286478258,0.072452026,0.110973374,0.045604279,0.050722119,0.113239997,.\resultss\12518_1988-11-22_2013.jpg
2414,13,0.111666667,0.136574074,0.002154509,0.002743484,0.016617791,0.257830491,0.250814534,0.203219866,0.157009712,0.211721464,0.077440649,0.0947482,0.021288492,0.044786961,0.050216055,.\resultss\12519_1998-4-6_2011.jpg
2415,42,0.292852625,0.358056266,0.473665523,0.036487322,0.124098124,0.445320559,0.220703132,0.284530848,0.202050901,0.216808286,0.168251194,0.140085754,0.180221708,0.048613978,0.087890098,.\resultss\1251_1968-11-17_2010.jpg
2416,13,0.313909774,0.390025575,0.005910165,0.041904762,0.017612525,0.26379854,0.250971612,0.220181619,0.213085363,0.178001433,0.141006615,0.152053474,0.041172081,0.073392948,0.064830356,.\resultss\12520_1998-4-6_2011.jpg
2417,12,0.507703595,0.051282051,0.017392377,0.121794872,0.17,0.36301975,0.259783296,0.350164345,0.253386517,0.281832361,0.22387193,0.062520553,0.028023199,0.089675648,0.103615708,.\resultss\12521_1998-4-6_2010.jpg
2418,12,0.333575581,0.045,0.00275045,0.053571429,0.062851553,0.310390888,0.176185163,0.229062247,0.258816424,0.215859118,0.153508183,0.068399736,0.033164431,0.060013601,0.07571312,.\resultss\12522_1998-4-6_2010.jpg
2419,33,0.518229167,0.281135531,0.283399471,0.365909091,0.094117647,0.385495368,0.753746488,0.373136075,0.291836928,0.190740674,0.236204967,0.243723946,0.131172117,0.162904988,0.083279031,.\resultss\12523_1980-10-21_2013.jpg
2420,29,0.207407407,0.173214286,0.012909091,0.056986301,0.01754386,0.290462244,0.249668309,0.228276301,0.572595171,0.192780743,0.112914405,0.113595134,0.062332957,0.083621351,0.058311475,.\resultss\12524_1980-10-21_2009.jpg
2421,29,0.207407407,0.173214286,0.012909091,0.056986301,0.01754386,0.290462244,0.249668309,0.228276301,0.572595171,0.192780743,0.112914405,0.113595134,0.062332957,0.083621351,0.058311475,.\resultss\12526_1980-10-21_2009.jpg
2422,22,0.092105263,0.123655914,0.002772003,0.015984016,0.18115942,0.219320033,0.299447817,0.203863632,0.179067347,0.330768458,0.085905569,0.084730812,0.043374983,0.064569845,0.104630088,.\resultss\12527_1991-8-17_2013.jpg
2423,27,0.297619048,0.225454545,0.007838746,0.070588235,0.047735618,0.304098897,0.315904554,0.203967925,0.270670416,0.23758473,0.140800335,0.124479092,0.037732252,0.07377359,0.064730198,.\resultss\12528_1984-12-22_2011.jpg
2424,24,0.508333333,0.45130814,0.008830651,0.038183695,0.011208577,0.344364622,0.34244668,0.193625458,0.19942508,0.172686507,0.223697569,0.197116114,0.041653085,0.059551335,0.051307434,.\resultss\12529_1988-7-20_2012.jpg
2425,42,0.326326326,0.362637363,0.013850416,0.127403846,0.089014085,0.253464932,0.342393914,0.189863947,0.197872581,0.284213546,0.132546139,0.169286646,0.041442027,0.087674601,0.070388234,.\resultss\1252_1972-09-15_2014.jpg
2426,26,0.46749226,0.371184371,0.075439453,0.221470588,0.130937099,0.2757437,0.240802113,0.213272533,0.249716217,0.256107229,0.178795278,0.142378909,0.065321047,0.111935211,0.07178103,.\resultss\12530_1988-7-20_2014.jpg
2427,22,0.268542199,0.147619048,0.002756245,0.050395257,0.001536098,0.244776649,0.354369309,0.261979394,0.24986748,0.157302931,0.126604215,0.110874164,0.038269277,0.068578712,0.056487475,.\resultss\12532_1988-7-20_2010.jpg
2428,25,0.05,0.141762452,0.025213675,0.039285714,0.007703418,0.19548994,0.349113949,0.198457111,0.206438867,0.18119396,0.067738203,0.088526423,0.055250897,0.055115633,0.059370493,.\resultss\12534_1988-7-20_2013.jpg
2429,45,0.142137097,0.303333333,0.0142636,0.05021433,0.084237726,0.232587143,0.218229435,0.19333315,0.190988166,0.195925365,0.100391165,0.125399394,0.046274553,0.070570131,0.077737432,.\resultss\12535_1969-10-9_2014.jpg
2430,45,0.358225108,0.4,0.401559454,0.45140665,0.571032571,0.329231662,0.395679033,0.280733554,0.419060224,0.4826486,0.171874471,0.207227272,0.162841208,0.235346664,0.314580854,.\resultss\12536_1969-10-9_2014.jpg
2431,32,0.614285714,0.415816327,0.00937298,0.211873638,0.083426652,0.462358785,0.389670275,0.1855473,0.268054668,0.213328157,0.314865841,0.211057713,0.042528932,0.112261725,0.072716027,.\resultss\12538_1981-7-4_2013.jpg
2432,57,0.547619048,0.778827977,0.165379665,0.023079697,0.297037037,0.429590888,0.443647196,0.226531337,0.197865129,0.271766239,0.27152258,0.367592686,0.100209643,0.05464416,0.139742535,.\resultss\1253_1956-08-25_2013.jpg
2433,33,0.17965368,0.261363636,0.006593407,0.036576705,0.049833887,0.242213734,0.419897208,0.2130954,0.223397898,0.253836417,0.100739389,0.15481736,0.041687783,0.059793116,0.055692837,.\resultss\12540_1981-7-4_2014.jpg
2434,33,0.183333333,0.306818182,0.006675982,0.015294118,0.028525641,0.617977198,0.601530882,0.205755626,0.211361264,0.194990367,0.16312377,0.240427732,0.020647251,0.044857994,0.044059025,.\resultss\12541_1981-7-4_2014.jpg
2435,29,0.398148148,0.538265306,0.164303586,0.107647059,0.120629371,0.327234834,0.301994787,0.272415735,0.209433556,0.182546867,0.17065341,0.200598856,0.105415074,0.080465133,0.092355424,.\resultss\12542_1982-8-4_2011.jpg
2436,33,0.299689441,0.269345238,0.04039548,0.259960552,0.245045045,0.255917632,0.263727064,0.211145706,0.219400802,0.223699723,0.135434727,0.131881934,0.070176026,0.118965667,0.116889833,.\resultss\12543_1981-1-15_2014.jpg
2437,19,0.052083333,0.17037037,0.027239709,0.151262626,0.103683898,0.1882579,0.335738605,0.224527177,0.271187822,0.255984344,0.068256738,0.11105701,0.049559453,0.104956218,0.07535317,.\resultss\12545_1995-10-15_2014.jpg
2438,17,0.371794872,0.29956427,0.095219588,0.082775411,0.11627907,0.314309904,0.350728799,0.225902029,0.287326473,0.246883619,0.167499676,0.146801809,0.072467928,0.081197348,0.090156732,.\resultss\12546_1995-10-15_2012.jpg
2439,17,0.201372998,0.276515152,0.035053235,0.197727273,0.342760181,0.197687634,0.23571174,0.206899373,0.202428961,0.236233019,0.106270458,0.126940649,0.065868419,0.108475301,0.138710872,.\resultss\12547_1995-10-15_2012.jpg
2440,17,0.363095238,0.37962963,0.032061069,0.111111111,0.070247934,0.264941579,0.269233955,0.32904657,0.217798899,0.20807049,0.150846106,0.156348892,0.050691088,0.082898051,0.077604964,.\resultss\12548_1995-10-15_2012.jpg
2441,17,0.051843318,0.028490029,0.003348214,0.014285714,0.03762963,0.228995518,0.179030686,0.212117427,0.189811034,0.189525131,0.06160797,0.067891087,0.036685328,0.052401302,0.066746065,.\resultss\12549_1995-10-15_2012.jpg
2442,59,0.433939394,0.538194444,0.33656754,0.265597148,0.332149621,0.260264648,0.262215556,0.246988611,0.249416844,0.246163384,0.165288155,0.182750737,0.136272387,0.1272833,0.140561162,.\resultss\1254_1956-06-15_2015.jpg
2443,17,0.452216749,0.543478261,0.006759907,0.076177285,0.210745957,0.333621358,0.298173806,0.214060312,0.195420136,0.237953789,0.196004993,0.205561888,0.040590492,0.078094912,0.109232727,.\resultss\12550_1995-10-15_2012.jpg
2444,26,0.172413793,0.118918919,0.00255447,0.03625,0.009039548,0.228151246,0.279786469,0.232752926,0.729755067,0.197631849,0.082690471,0.084432215,0.027986324,0.052006141,0.04440571,.\resultss\12551_1986-9-23_2012.jpg
2445,26,0.345098039,0.309090909,0.011835184,0.156034483,0.166832504,0.351954952,0.286394928,0.253419292,0.281968814,0.264884251,0.176616906,0.156308136,0.036081472,0.094952689,0.099765016,.\resultss\12552_1987-8-12_2013.jpg
2446,10,0.294354839,0.214545455,0.03326341,0.066296296,0.033293698,0.187440436,0.203450816,0.230951141,0.19292932,0.172340439,0.127353282,0.095405501,0.049816444,0.064845725,0.06608587,.\resultss\12553_1997-5-16_2007.jpg
2447,25,0.62962963,0.105263158,0.06993007,0.042975207,0.046717172,0.279267372,0.186759217,0.256164224,0.214244302,0.197273281,0.210425811,0.079823106,0.071941749,0.065143776,0.073326373,.\resultss\12554_1988-5-23_2013.jpg
2448,24,0.1015625,0.109375,0.014782503,0.035282051,0.048279689,0.356677281,0.364444328,0.55033935,0.214790777,0.224084906,0.10275997,0.10375499,0.030365718,0.048675495,0.058719938,.\resultss\12555_1986-2-2_2010.jpg
2449,24,0.377708978,0.657670455,0.3079453,0.286538462,0.208576998,0.214067221,0.330631638,0.240831567,0.240098812,0.210175504,0.131422114,0.252484469,0.134199456,0.132701094,0.112334964,.\resultss\12556_1986-2-2_2010.jpg
2450,24,0.127218935,0.246794872,0.02214219,0.01056338,0.044117647,0.211520145,0.247160995,0.204736942,0.178354504,0.182886523,0.09046937,0.123016107,0.051344313,0.051263532,0.06086614,.\resultss\12557_1986-2-2_2010.jpg
2451,26,0.41322314,0.455492424,0.197925979,0.397123202,0.368055556,0.229628627,0.243112826,0.206533266,0.230902268,0.240745795,0.147938416,0.161128492,0.109141671,0.148185378,0.147525337,.\resultss\12558_1986-2-2_2012.jpg
2452,26,0.07631579,0.234432234,0.126975062,0.126177024,0.340378198,0.210750429,0.204613303,0.301410276,0.233082292,0.233527371,0.076024423,0.11875745,0.091701572,0.083670602,0.136587258,.\resultss\12559_1986-2-2_2012.jpg
2453,33,0.446875,0.448412698,0.262182203,0.394693201,0.309143687,0.249696052,0.246674296,0.217386446,0.257712831,0.218636555,0.166913078,0.160882916,0.121470998,0.156526227,0.128887133,.\resultss\1255_1980-03-21_2013.jpg
2454,27,0.225490196,0.405582923,0.034524636,0.161595673,0.085519126,0.211382082,0.295781733,0.215446751,0.261588631,0.222793724,0.111819473,0.16977328,0.061607493,0.101833874,0.082920301,.\resultss\12560_1986-2-2_2013.jpg
2455,32,0.443597561,0.436036036,0.072719111,0.016223232,0.004208754,0.417462345,0.364558115,0.332226511,0.179819082,0.177059242,0.225223876,0.202480163,0.07697637,0.053555033,0.049162813,.\resultss\12561_1980-5-2_2012.jpg
2456,35,0.11038961,0.545617174,0.018635553,0.181041335,0.233516484,0.183060329,0.359141521,0.221842524,0.231088483,0.238237823,0.091041934,0.234160566,0.054322154,0.104300641,0.10857616,.\resultss\12562_1980-5-2_2015.jpg
2457,34,0.686609687,0.763157895,0.254054054,0.311538462,0.256530214,0.370668967,0.351071021,0.224571671,0.255935294,0.229397072,0.281807506,0.292183221,0.123157366,0.138694226,0.123157839,.\resultss\12563_1980-5-2_2014.jpg
2458,35,0.508333333,0.404977376,0.785829741,0.071323529,0.053333333,0.293376506,0.350792124,0.486130597,0.207872665,0.194961712,0.19303137,0.188808757,0.40259959,0.075594377,0.068328182,.\resultss\12564_1980-5-2_2015.jpg
2459,34,0.410344828,0.366964286,0.138098122,0.105042017,0.0921875,0.283086822,0.348358105,0.216995369,0.215091695,0.198507651,0.164116481,0.179871217,0.088107986,0.083671506,0.084266882,.\resultss\12565_1980-5-2_2014.jpg
2460,29,0.125858124,0.211484594,0.010497555,0.036088154,0.034405594,0.323167731,0.338085813,0.249777747,0.218717797,0.206805976,0.094442034,0.118160573,0.035396356,0.053110874,0.050717252,.\resultss\12566_1982-11-15_2011.jpg
2461,10,0.294354839,0.214545455,0.03326341,0.066296296,0.033293698,0.187440436,0.203450816,0.230951141,0.19292932,0.172340439,0.127353282,0.095405501,0.049816444,0.064845725,0.06608587,.\resultss\12567_1997-5-16_2007.jpg
2462,27,0.15,0.184731935,0.002933166,0.035775862,0.035416667,0.201664106,0.307646926,0.174182683,0.210415485,0.175373406,0.084325332,0.1040188,0.045319477,0.058723192,0.062258591,.\resultss\12568_1984-9-7_2011.jpg
2463,15,0.452083333,0.465587045,0.570914059,0.055178268,0.105555556,0.290088568,0.311697034,0.287183418,0.192812509,0.236759868,0.172510324,0.194804702,0.204711487,0.076557196,0.090570706,.\resultss\12569_1996-10-4_2011.jpg
2464,35,0.304597701,0.484313725,0.111577312,0.224886878,0.218096458,0.236335606,0.283221223,0.203360443,0.204976514,0.208796579,0.132344831,0.186539374,0.090167436,0.110706346,0.111617913,.\resultss\1256_1974-09-16_2009.jpg
2465,12,0.151702786,0.102339181,0.252711994,0.26384083,0.176815847,0.207790526,0.313438351,0.262510907,0.269739418,0.223248028,0.102828232,0.096976295,0.121880283,0.133355878,0.10411394,.\resultss\12570_1999-5-28_2011.jpg
2466,29,0.315789474,0.203266788,0.142087542,0.077310924,0.085670576,0.274183173,0.235252069,0.23297174,0.202877397,0.211422137,0.128050821,0.102931585,0.081324344,0.073002757,0.071264468,.\resultss\12571_1985-5-17_2014.jpg
2467,29,0.46749226,0.371184371,0.075439453,0.221470588,0.130937099,0.2757437,0.240802113,0.213272533,0.249716217,0.256107229,0.178795278,0.142378909,0.065321047,0.111935211,0.07178103,.\resultss\12572_1985-5-17_2014.jpg
2468,28,0.13,0.243951613,0.045689453,0.115299335,0.137581894,0.260679774,0.3197388,0.197652965,0.219193309,0.232904047,0.093967183,0.124232055,0.066308601,0.082591438,0.093405774,.\resultss\12573_1985-5-17_2013.jpg
2469,26,0.247678019,0.107142857,0.151093727,0.064214047,0.11656746,0.225148771,0.239824532,0.239834686,0.230685365,0.238737761,0.105218555,0.08028565,0.09649858,0.069290339,0.081776666,.\resultss\12574_1985-5-17_2011.jpg
2470,29,0.038461539,0.111328125,0.023275862,0.011426979,0.039716312,0.19399508,0.189299287,0.195598877,0.178609027,0.192513507,0.052347073,0.06741875,0.045182959,0.049941755,0.052693875,.\resultss\12575_1985-5-17_2014.jpg
2471,31,0.481481481,0.633333333,0.01968254,0.383823529,0.101818182,0.229813917,0.315285366,0.256691797,0.319890404,0.206593109,0.168858471,0.233629264,0.054096581,0.178268705,0.0875777,.\resultss\12576_1982-1-9_2013.jpg
2472,16,0.215909091,0.309006211,0.01297433,0.112774769,0.124729632,0.191179308,0.207312888,0.261511985,0.203660261,0.237763777,0.116252336,0.125151825,0.0465349,0.084565835,0.086054125,.\resultss\12577_1997-4-1_2013.jpg
2473,13,0.463636364,0.600961538,0.11677116,0.303423423,0.401759531,0.313574968,0.358187418,0.319988519,0.318558948,0.376200591,0.191817883,0.252438901,0.087843881,0.152164144,0.202218407,.\resultss\12578_1997-4-1_2010.jpg
2474,16,0.16796875,0.407407407,0.036282546,0.101041667,0.111437908,0.232569623,0.218716425,0.254025825,0.193328979,0.256533125,0.096549149,0.136745127,0.063024557,0.083872134,0.083839065,.\resultss\12579_1997-4-1_2013.jpg
2475,42,0.269886364,0.246315789,0.066037736,0.202169625,0.342203548,0.212495328,0.263189993,0.208294312,0.234014848,0.276791731,0.117280163,0.123006752,0.080135939,0.113311853,0.145984079,.\resultss\1257_1973-09-16_2015.jpg
2476,29,0.267857143,0.420289855,0.047594765,0.057894737,0.202116935,0.22348494,0.295123071,0.243956362,0.197903653,0.223315893,0.115939308,0.173433694,0.05865431,0.069237767,0.110648669,.\resultss\12581_1983-6-19_2012.jpg
2477,19,0.394736842,0.570723684,0.443615257,0.196389325,0.213243989,0.290967926,0.256718763,0.289947109,0.288189206,0.249309212,0.161845146,0.186883695,0.176805849,0.108940728,0.106207331,.\resultss\12582_1996-12-6_2015.jpg
2478,15,0.26171875,0.138888889,0.048387097,0.053,0.030714286,0.27857101,0.299513421,0.214881351,0.197267876,0.188805942,0.143071029,0.100469951,0.056943568,0.077007027,0.06152661,.\resultss\12583_1996-12-6_2011.jpg
2479,25,0.18426501,0.007211538,0.207986406,0.149175412,0.060483871,0.22726456,0.167981592,0.269917032,0.220941986,0.217209416,0.106344171,0.051399518,0.10969257,0.100481343,0.067994253,.\resultss\12584_1985-2-18_2010.jpg
2480,25,0.436960421,0.444239631,0.467986315,0.442293645,0.431627196,0.469736056,0.237810495,0.30604701,0.285187022,0.24529004,0.408951488,0.15859424,0.192401938,0.177864908,0.158205816,.\resultss\12585_1985-2-18_2010.jpg
2481,32,0.5125,0.256944444,0.221014493,0.223455598,0.203644501,0.364110141,0.37496454,0.412490954,0.32606831,0.26506226,0.229072498,0.156317761,0.133691848,0.112702066,0.113401948,.\resultss\12586_1981-10-16_2013.jpg
2482,29,0.474358974,0.234285714,0.07605042,0.186666667,0.03372434,0.299678044,0.351266296,0.20070313,0.220950082,0.180068743,0.185800789,0.137225446,0.080654411,0.107159517,0.071025944,.\resultss\12587_1981-10-16_2010.jpg
2483,35,0.319196429,0.091666667,0.071804207,0.186994609,0.239477041,0.447873903,0.227851841,0.190924639,0.254033322,0.227429196,0.186757686,0.054254114,0.074268135,0.095594386,0.119805212,.\resultss\12588_1979-7-5_2014.jpg
2484,24,0.174814815,0.292727273,0.361916772,0.218796992,0.277327935,0.267672814,0.216506268,0.284991847,0.229856617,0.257647817,0.107367795,0.125468387,0.154471491,0.116569562,0.131172145,.\resultss\12589_1987-11-5_2011.jpg
2485,28,0.35978836,0.310606061,0.005102041,0.128968254,0.054320988,0.287487924,0.316137541,0.185094622,0.190018269,0.172233939,0.157718545,0.152002285,0.0535176,0.094240513,0.079345505,.\resultss\12592_1982-5-25_2010.jpg
2486,19,0.676190476,0.471248247,0.514912281,0.075492958,0.035225718,0.455520604,0.283034759,0.327252647,0.222783832,0.179881162,0.339565457,0.175094324,0.211763714,0.071275476,0.066186805,.\resultss\12593_1992-8-21_2011.jpg
2487,36,0.49867374,0.47515528,0.025464191,0.242375169,0.260922826,0.336702568,0.312996475,0.186122434,0.450967735,0.425821004,0.211013791,0.198388816,0.056798469,0.154786346,0.16339543,.\resultss\12594_1974-5-3_2010.jpg
2488,29,0.5275,0.381944444,0.186206897,0.097900391,0.097057532,0.340565054,0.489825273,0.321822451,0.226390467,0.222632281,0.224907394,0.238686373,0.111942408,0.087052766,0.084427105,.\resultss\12595_1985-3-26_2014.jpg
2489,29,0.636607143,0.395644283,0.022861357,0.441266209,0.374774775,0.588567331,0.278905373,0.229391317,0.597218822,0.345314945,0.400527873,0.162846175,0.058427896,0.296451031,0.17925289,.\resultss\12596_1985-3-26_2014.jpg
2490,20,0.465,0.676767677,0.300637496,0.17027027,0.057845745,0.329843789,0.32401012,0.342909575,0.279631583,0.211317255,0.196816774,0.243089686,0.155047327,0.104229091,0.067811407,.\resultss\12597_1989-8-15_2009.jpg
2491,27,0.599264706,0.468390805,0.026920367,0.172776442,0.075887393,0.291768995,0.336664571,0.192999183,0.273903393,0.21837231,0.208103329,0.198696751,0.060954204,0.101319853,0.088784791,.\resultss\12598_1983-8-23_2010.jpg
2492,28,0.383838384,0.477564103,0.011423319,0.170533171,0.146370968,0.251526255,0.330603666,0.220172848,0.225997198,0.236845294,0.149867571,0.203420089,0.041820296,0.098798556,0.09557509,.\resultss\12599_1986-10-29_2014.jpg
2493,51,0.421428571,0.567982456,0.514534884,0.241025641,0.379779412,0.264121513,0.359042916,0.581306507,0.295016415,0.354447327,0.161220846,0.240762259,0.338543818,0.130156541,0.186571209,.\resultss\1259_1962-10-22_2013.jpg
2494,22,0.1908867,0.005347594,0.001154401,0.00085034,0.073611111,0.232350791,0.159390332,0.234699098,0.156862745,0.195358726,0.09408695,0.054781424,0.037340344,0.047646446,0.074947887,.\resultss\12600_1992-3-7_2014.jpg
2495,17,0.191985089,0.034782609,0.087564103,0.041343669,0.089047619,0.274067561,0.178166019,0.231172723,0.177932383,0.214110371,0.104828233,0.061468672,0.06650925,0.066812644,0.080803269,.\resultss\12601_1996-10-0_2013.jpg
2496,27,0.111111111,0.271195652,0.029427083,0.280821918,0.019835841,0.239803518,0.370461677,0.258242643,0.35950783,0.181503476,0.097159712,0.141470289,0.054176446,0.147198083,0.056879504,.\resultss\12602_1987-3-2_2014.jpg
2497,27,0.652173913,0.219135802,0.059465165,0.251603499,0.130578512,0.385657894,0.336634636,0.283876832,0.308488497,0.247014151,0.286339443,0.131611147,0.068319583,0.128305244,0.082772962,.\resultss\12603_1987-3-2_2014.jpg
2498,25,0.1975,0.219202899,0.015536723,0.09762309,0.029513889,0.196281934,0.221355517,0.235729044,0.198086962,0.241562583,0.106939795,0.108928694,0.056281741,0.085520617,0.073461829,.\resultss\12604_1988-7-13_2013.jpg
2499,23,0.363636364,0.282962963,0.030997799,0.275065388,0.20504386,0.214304462,0.224829727,0.237166226,0.217057346,0.208835932,0.130537184,0.124568632,0.064505904,0.124313681,0.111500771,.\resultss\12605_1988-7-13_2011.jpg
2500,30,0.378787879,0.016722408,0.004220183,0.109401709,0.02312868,0.197933302,0.16534517,0.174729307,0.19341337,0.223242059,0.128082057,0.065474586,0.052677501,0.087529846,0.054825286,.\resultss\12606_1983-5-27_2013.jpg
2501,25,0.14399093,0.161213563,0.301258993,0.057865169,0.012210012,0.23897976,0.198732233,0.399459901,0.270964364,0.17740545,0.093581629,0.092688602,0.150107677,0.065533874,0.05662231,.\resultss\12608_1983-10-24_2008.jpg
2502,21,0.557613169,0.713248639,0.413444964,0.083488806,0.117630701,0.356245666,0.372663874,0.287140035,0.20514131,0.236440185,0.235324134,0.29270593,0.166863779,0.073499887,0.087637708,.\resultss\12609_1987-9-24_2008.jpg
2503,60,0.131205674,0.117272727,0.041081871,0.011607143,0.14254386,0.25315941,0.230678436,0.184125516,0.202158277,0.253320475,0.090903799,0.082615305,0.075768651,0.060435344,0.098724231,.\resultss\1260_1952-05-09_2012.jpg
2504,29,0.312151616,0.016470588,0.006679389,0.020833333,0.116494628,0.269332224,0.173084753,0.178163183,0.165694046,0.246983627,0.145567896,0.059195867,0.053932967,0.056742725,0.08357499,.\resultss\12610_1985-12-31_2014.jpg
2505,24,0.461538462,0.521306818,0.529786681,0.359571323,0.323849105,0.710161406,0.68328412,0.424064386,0.87545429,0.857985733,0.370170165,0.392057695,0.259997058,0.3595496,0.321991973,.\resultss\12611_1991-11-13_2015.jpg
2506,28,0.285714286,0.398924731,0.113981763,0.168478261,0.161578947,0.202100893,0.459937033,0.255889852,0.264353602,0.266560179,0.117480465,0.228690336,0.090307357,0.099636159,0.108055674,.\resultss\12612_1984-3-15_2012.jpg
2507,19,0.365765766,0.318181818,0.173731343,0.198606272,0.255584134,0.366783156,0.263475252,0.365282996,0.276009128,0.302946029,0.178901543,0.143240109,0.11549664,0.108457835,0.131554272,.\resultss\12613_1992-2-1_2011.jpg
2508,24,0.431884058,0.356711916,0.026736111,0.134384384,0.010033445,0.272595695,0.331887612,0.474331539,0.202861219,0.175639747,0.164006383,0.166584413,0.066535778,0.097673883,0.068022474,.\resultss\12614_1985-3-4_2009.jpg
2509,24,0.584,0.387695313,0.053062678,0.352631579,0.283898305,1.002772166,0.656596892,0.225118264,1.052489367,1.035398122,0.616899999,0.307122069,0.066222855,0.412710741,0.343360114,.\resultss\12615_1990-0-0_2014.jpg
2510,27,0.705357143,0.413354531,0.025247175,0.263808976,0.085929109,0.555456905,0.506700055,0.288761146,0.377934006,0.264097666,0.416329242,0.260850865,0.045356893,0.152540714,0.084960883,.\resultss\12616_1987-0-0_2014.jpg
2511,33,0.247252747,0.246503497,0.038530466,0.129192547,0.091721263,0.292970472,0.346943219,0.206401437,0.222821285,0.212870265,0.129969378,0.147608777,0.061085382,0.09411249,0.074897005,.\resultss\12617_1981-12-29_2014.jpg
2512,33,0.215659341,0.144927536,0.058606557,0.142728365,0.123647186,0.248127344,0.258086152,0.219549846,0.216696955,0.215464545,0.105000332,0.087714081,0.06338456,0.087477672,0.083013842,.\resultss\12618_1981-12-29_2014.jpg
2513,53,0.299193548,0.756944444,0.479117375,0.55707196,0.401162791,0.523853322,0.363399355,0.521084558,0.309590856,0.476459178,0.193295394,0.299343784,0.449071781,0.212407961,0.235784452,.\resultss\1261_1956-01-17_2009.jpg
2514,37,0.673076923,0.350230415,0.125890313,0.342657343,0.240255376,0.334156602,0.350357478,0.21754049,0.261116568,0.210012323,0.255380807,0.17897408,0.093535418,0.147379121,0.115334962,.\resultss\12620_1978-11-11_2015.jpg
2515,39,0.1,0.244444444,0.008062349,0.005288462,0.019356343,0.21174371,0.193720598,0.189979466,0.177736622,0.199721344,0.081096785,0.115666985,0.028370558,0.036721327,0.041321223,.\resultss\12622_1973-12-24_2012.jpg
2516,39,0.582417582,0.754385965,0.016955267,0.028866714,0.230601093,0.353024054,0.490247185,0.267058158,0.223539659,0.355209897,0.242393023,0.39417552,0.037564673,0.049025848,0.123189619,.\resultss\12623_1973-12-24_2012.jpg
2517,29,0.163194444,0.128472222,0.007566204,0.047490348,0.042335116,0.223475489,0.308757168,0.212509625,0.189133089,0.229906975,0.094981797,0.08532781,0.032163201,0.071567225,0.050034177,.\resultss\12624_1986-6-4_2015.jpg
2518,16,0.117559524,0.221491228,0.002947679,0.027478448,0.082299421,0.238500905,0.248031088,0.202347784,0.217168141,0.213577388,0.079752934,0.106786193,0.027031243,0.0593057,0.068292508,.\resultss\12625_1995-5-12_2011.jpg
